Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,VNDUSD.Curncy,KHRUSD.Curncy,LAKUSD.Curncy,FXJPEMCS.Index,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDVND.Curncy,USDKHR.Curncy,USDLAK.Curncy,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXEMTD.Index,IDGBFNBN.Index,TBTVNET..Index,JASXMTDN.Index,MATPEMTD.Index,THIVMTDN.Index,VUPHMTDN.Index,IDGBFMTD.Index,MAFDMTDD.Index,TBTVMTDD.Index,PHDBMTDD.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,GT10.Govt,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,ITRX.EXJP.IG.CDSI.S42.5Y.Corp,MXID.Index,MXMY.Index,MXTH.Index,MXPH.Index,MXEF.Index,MXWO.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,CSX.Index,LSXC.Index,.IDRF2.F.Index,..MYRYM.Index,.THBF3.F.Index,.PHPF4.F.index,FEDL01.Index,SORACA3M.Index,MAOPRATE.Index,IDBIRATE.Index,IDBIRRPO.Index,BTRR1DAY.Index,PPCBON.Index
2019-09-27,0.070497,0.2385,0.019254,0.032649,0.7238,4.3094,0.24,0.1133,60.357,14172,4.1858,51.875,30.64,1.3817,,4101,8830,-23.865,-32.7,-58.25,-8.9358,-7.94,-21.15,9.68,-514.206,-116,-344.19,-101.57,1312.65,,-453.96,,7.281,3.363,1.493,,4.0321,1.683,,51.59,,47.816,62.428,,7012.01,544.96,580.74,1324.29,1001.5,2175.54,6196.889,1584.14,1643.76,7819.22,997.84,,721.01,1.9487,2.7873,,3.128,1.83,1.5274,3,,,1.5,
2019-09-30,0.070525,0.2388,0.019299,0.03269,0.7236,4.3099,0.24,0.1133,60.286,14195,4.1877,51.83,30.585,1.3819,23203,4106,8839.5,-4.861,-17.3,-37.18,-41.8441,-11.11,96.63,114.16,-519.067,-133.3,-381.36,-143.41,1409.28,110.48,-339.8,-251.75,7.264,3.328,1.468,,4.0414,1.666,,51.982,,48.077,62.76,,6978.75,545.2,578.01,1321.67,1001,2180.02,6169.102,1583.91,1637.22,7779.07,996.56,,724.91,2.0372,2.8521,,3.1003,1.9,1.5273,3,,,1.5,
2019-10-01,0.070366,0.2384,0.019245,0.032656,0.7221,4.31,0.24,0.1133,60.073,14216,4.193,51.93,30.655,1.3849,,4095.5,8793.5,-42.716,-17.7,-48.58,-11.3993,-5.89,16.88,41.93,-42.716,-17.7,-48.58,-11.4,16.88,,41.93,,7.267,3.294,1.487,,4.0221,1.637,90.343,51.994,29.597,47.522,62.182,,6919.5,546.5,572.75,1313.7,998.48,2158.47,6138.25,1589.44,1624.09,7739.86,999.59,870.65,736.65,2.0947,2.8161,,3.1022,1.88,1.5278,3,,,1.5,
2019-10-02,0.070457,0.2384,0.019236,0.032674,0.7225,4.3094,0.25,0.1133,60.2,14197,4.1945,51.97,30.653,1.3842,23203,4081,8790.9,55.548,-40.1,-25.48,-9.5782,-20.38,19.71,-116.92,12.832,-57.8,-74.05,-20.98,36.59,,-74.99,,7.255,3.299,1.468,,4,1.6,93.072,53.876,29.983,49.364,62.263,,6789.27,541.73,568.89,1287.78,989.2,2121.47,6055.425,1574.9,1613.64,7610.68,991.19,861.65,746.52,2.0619,2.9075,,3.0898,1.85,1.5263,3,,,1.5,
2019-10-03,0.070694,0.2388,0.019319,0.03275,0.7243,4.3099,0.24,0.1132,60.625,14173,4.1865,51.815,30.56,1.3801,,4095,8827.5,-56.011,-63.6,-48.05,-24.4064,-28.98,88.36,-109.92,-43.179,-121.4,-122.11,-45.38,124.95,,-184.91,,7.235,3.281,1.453,,4.0107,1.535,93.701,53.284,30.44,49.141,64.049,,6732.68,537.59,567.27,1277.28,992.28,2131.36,6038.529,1564.12,1610.69,7545.55,992.45,806.33,733.48,2.098,2.8911,,3.0966,1.83,1.525,3,,,1.5,
2019-10-04,0.070749,0.2389,0.019346,0.032855,0.7253,4.3095,0.24,0.1133,60.777,14138,4.185,51.74,30.438,1.3787,,4090,8825,33.588,-45.3,-56.98,-25.5546,-39.85,-26.88,-6.13,-9.591,-166.7,-179.09,-70.94,98.07,,-191.04,,7.21,3.282,1.435,,3.9957,1.53,93.434,53.531,30.283,49.531,64.001,,6786.32,535.76,565.17,1306.71,996.58,2153.82,6061.252,1557.67,1605.96,7704.6,987.59,765.64,731.23,2.097,2.8627,,3.0944,1.82,1.5223,3,,,1.5,
2019-10-07,0.070514,0.2389,0.019285,0.032801,0.7239,4.31,0.25,0.1133,60.436,14163,4.1923,51.86,30.465,1.381,23202,4085,8825,10.213,-15.6,4.19,2.5172,-41.8,-74.06,-28.44,0.622,-182.3,-174.9,-68.42,24.01,,-219.48,,7.22,3.422,1.44,,3.9993,1.56,,52.912,,48.938,63.826,,6702.78,536.21,567.91,1303.73,994.16,2151.82,6000.582,1559,1613.71,7683.22,983.09,794.14,,2.0992,2.8165,,3.0854,1.82,1.5108,3,,,1.5,
2019-10-08,0.07038,0.2385,0.019287,0.032887,0.7234,4.3099,0.24,0.1133,60.246,14160,4.192,51.78,30.405,1.3825,,4087.5,8828,-13.086,-27.1,-27.68,0.1005,-42.45,66.9,33.1,-12.463,-209.4,-202.58,-68.32,90.91,,-186.38,,7.235,3.393,1.447,,3.9757,1.53,92.326,52.858,29.811,49.414,63.724,,6747.04,536.33,566.8,1314.45,993.95,2124.15,6039.601,1558.79,1612.17,7756.72,988.22,819.68,739.03,2.0906,2.8007,,3.0727,1.82,1.5063,3,,,1.5,
2019-10-09,0.070605,0.2383,0.019315,0.032953,0.7241,4.3102,0.24,0.1133,60.374,14175,4.1965,51.79,30.33,1.3808,23201,4088,8831,-2.353,-26.8,-36.01,-36.0776,-42.74,40.25,20.7,-14.816,-236.2,-238.59,-104.4,131.16,,-165.68,,7.252,3.391,1.468,,3.9664,1.585,92.257,52.244,29.941,48.873,64.22,,6715.41,533.5,568.46,1303.8,993.01,2137.62,6029.16,1551.23,1616.18,7681.25,987.83,869.69,731.1,2.0521,2.7419,,3.0659,1.82,1.5013,3,,,1.5,
2019-10-10,0.070847,0.2387,0.019395,0.03286,0.7271,4.3098,0.25,0.1133,60.598,14152,4.1895,51.645,30.395,1.3757,,4075,8822.5,-39.966,-9.7,105.58,98.223,-46.43,181.93,-2.73,-54.782,-245.9,-133.01,-6.18,313.09,,-168.42,,7.246,3.395,1.477,,3.9271,1.67,91.318,51.761,30.053,48.454,64.155,,6704.79,534.01,563.27,1317.2,996.5,2150.16,6023.641,1551.87,1607.5,7765.03,987.38,855.12,730.73,2.1407,2.7411,,3.0612,1.82,1.4972,3,,,1.5,
2019-10-11,0.070814,0.2389,0.019366,0.032903,0.7285,4.31,0.25,0.1134,60.832,14138,4.1865,51.59,30.395,1.3733,,4070,8822.5,-33.861,13.3,7.06,-4.5372,-49.46,-20.55,50.98,-88.643,-232.6,-125.94,-10.71,292.54,,-117.43,,7.221,3.4,1.5,,3.9013,1.731,89.127,51.105,29.656,46.875,63.747,,6806,536.05,570.02,1332.8,1011.54,2179.33,6105.8,1556.84,1626,7849.94,991.84,853.17,728.2,2.1084,2.7687,,3.063,1.82,1.4943,3,,,1.5,
2019-10-14,0.070776,0.2388,0.01939,0.032877,0.7302,4.3102,0.25,0.1134,60.731,14140,4.1885,51.565,,1.3696,,4069,8823.5,-27.173,-2.5,,1.3197,-48.5,-57.33,,-115.816,-235.1,,-9.39,235.21,,,,7.206,3.419,,,3.8937,1.731,88.394,49.889,28.987,46.354,63.628,,6852.42,539.68,,1340.28,1017.45,2175.28,6126.877,1567.59,,7884.29,993.57,860.24,727.9,2.1587,2.7691,,3.0727,,1.493,3,,,1.5,
2019-10-15,0.0706,0.2387,0.019378,0.032859,0.7295,4.3101,0.25,0.1133,60.549,14166,4.192,51.65,30.37,1.3708,23201,4062.5,8825,-45.41,-5.1,-27.31,-6.7383,-55.31,-47.3,-95.75,-161.226,-240.2,-153.25,-16.13,187.91,,-213.18,,7.189,3.41,1.512,,3.87,1.773,87.133,49.139,29.032,45.608,63.005,,6889.51,539.78,571.08,1332.62,1019.25,2196.61,6158.166,1566.23,1627.01,7840.31,993.05,,725.18,2.1623,2.7883,,3.107,1.9,1.4898,3,,,1.5,
2019-10-16,0.070539,0.2384,0.019412,0.032928,0.7299,4.3097,0.25,0.1133,60.668,14172,4.1945,51.593,30.405,1.37,23204,4067,8830,-13.771,44.6,-17.79,16.3324,-58.61,141.74,5.19,-174.997,-195.6,-171.04,0.2,329.65,,-207.99,,7.165,3.413,1.516,,3.8238,1.74,85.669,48.238,29.137,44.181,62.507,,6917.23,543.15,573.33,1347.14,1024.08,2195.35,6169.592,1574.9,1634.46,7915.3,994.46,844.5,714.23,2.0509,2.7886,,3.1056,1.9,1.4868,3,,,1.5,
2019-10-17,0.070715,0.2392,0.019482,0.032988,0.7328,4.3091,0.25,0.1134,60.903,14155,4.1795,51.405,30.327,1.3645,23207,4071,8825,14.741,25.8,7.34,21.067,-59.76,175.19,-41.55,-160.256,-169.8,-163.7,21.27,504.84,,-249.54,,7.121,3.419,1.559,,3.7275,1.753,84.66,47.654,28.76,42.667,62.655,,6950.79,542.56,571.63,1349.66,1028.39,2201.92,6181.014,1574.5,1632.8,7930.55,989.82,852.91,721.8,2.1515,2.7396,,3.0967,1.85,1.4854,3,,,1.5,
2019-10-18,0.070799,0.2389,0.019493,0.032999,0.733,4.3096,0.25,0.1134,61.134,14146,4.1865,51.315,30.302,1.3641,23204,4070,8825,-23.957,-18.7,-54.65,-4.7695,-58.37,149.3,-37.45,-184.213,-188.5,-218.35,16.5,654.14,,-286.99,,7.117,3.412,1.54,,3.6812,1.755,82.443,45.853,28.168,42.29,62.562,,6997.62,541.61,570.32,1340.15,1024.02,2195.28,6191.947,1571.15,1631.43,7885.23,989.2,832.85,697.29,2.1625,2.7739,,3.1108,1.85,1.483,3,,,1.5,
2019-10-21,0.071098,0.2391,0.019553,0.033045,0.7346,4.3091,0.25,0.1134,60.929,14079,4.1805,51.1,30.255,1.361,,4060,8820,-4.13,-5.7,19.81,-0.0581,-60.38,63.98,98.84,-188.342,-194.2,-198.53,16.44,718.12,,-188.15,,7.093,3.412,1.547,,3.6519,1.801,81.867,45.248,28.529,41.503,62.616,,7010.1,541.21,566.41,1341.2,1028.51,2209.34,6198.987,1570.93,1620.78,7891.13,983.56,814.91,693.32,2.0492,2.7398,,3.1643,1.85,1.4686,3,,,1.5,
2019-10-22,0.071342,0.2387,0.019533,0.033,0.7335,4.3094,0.25,0.1134,61.1,14041,4.188,51.19,30.3,1.3627,23206,4060,8825,-2.922,52,-18.65,3.0576,-59.54,66.41,80.05,-191.265,-142.2,-217.18,19.5,784.53,,-108.09,,7.076,3.416,1.537,,3.6131,1.762,79.342,44.643,28.277,40.637,62.441,,7066.08,542.3,568.89,1352.43,1034.08,2204.29,6225.497,1574.09,1631.46,7955.24,987.19,820.01,693.32,2.021,2.769,,3.1075,1.85,1.464,3,,,1.5,
2019-10-23,0.071506,0.2388,0.019613,0.032997,0.7342,4.3092,0.25,0.1133,61.266,14032,4.1873,50.975,,1.3623,23207,4060,8835,-16.559,0.4,,22.2892,-59.67,180.79,,-207.823,-141.8,,41.79,965.32,,,,7.049,3.416,,,3.5587,1.765,79.555,44.955,28.181,40.887,61.9,,7125.96,540.46,,1349.21,1030.95,2208.28,6257.806,1568.79,,7933.76,987.79,,688.07,2.0095,2.7123,,3.1207,1.85,1.4602,3,,,1.5,
2019-10-24,0.071167,0.2389,0.019493,0.033041,0.7333,4.3095,0.25,0.1132,61.172,14059,4.185,51.24,30.278,1.3636,23205,4060,8840,43.029,28,93.4,9.6451,-63.47,557.4,-62.14,-164.795,-113.8,-123.79,51.43,1522.72,,-170.23,,7.057,3.431,1.519,,3.5938,1.767,78.973,44.347,27.968,40.563,61.99,,7267.4,540.74,564.99,1350.54,1037.41,2215.64,6339.647,1571.11,1620.97,7950.98,993.6,816.01,688.07,2.0773,2.7308,,3.1226,1.85,1.4591,3,,5,1.5,
2019-10-25,0.071312,0.2389,0.019535,0.033153,0.7334,4.3099,0.25,0.1132,61.285,14038,4.1845,51.14,30.165,1.3632,23202,4060,8840,3.709,-2.5,48.59,-6.0003,-64.64,226.71,-5.9,-161.086,-116.3,-75.19,45.43,1749.43,,-176.14,,7.062,3.45,1.501,,3.6994,1.796,78.088,43.566,28.011,39.675,61.928,,7121,540.04,555.5,1342.99,1035.84,2222.75,6252.345,1570,1593.28,7922.5,996.57,813.16,688.77,1.8551,2.7404,,3.1408,1.83,1.4576,3,,,1.5,
2019-10-28,0.07136,0.2389,0.01955,0.033082,0.7341,4.31,0.24,0.1131,61.42,14029,,51.088,30.198,1.3622,,4056,8841,-22.494,,-21.49,2.7875,-64,250.54,-23.33,-183.58,,-96.68,48.22,1999.97,,-199.47,,7.012,,1.535,,3.7294,1.843,76.909,43.164,27.605,39.092,61.627,,7140.28,,557.31,1347.8,1042.97,2231.4,6265.384,,1596.48,7946.53,996.48,784.72,682.41,1.8443,2.7403,,3.1483,1.83,,3,,,1.5,
2019-10-29,0.071207,0.2391,0.019598,0.033059,0.7341,4.3097,0.25,0.1131,61.253,14031,4.1842,51.083,30.198,1.3623,23203,4052,8851,-38.066,33.3,-48.71,8.4782,-67.65,28.48,10.97,-221.646,-83,-145.39,56.7,2028.45,,-188.5,,7.016,3.448,1.559,,3.6519,1.839,75.086,41.763,27.798,38.98,60.909,,7172.48,542.54,555.58,1356.74,1043.73,2232.45,6281.138,1577.79,1591.21,7991.19,995.87,,688.58,1.8851,2.731,,3.1494,1.82,1.4627,3,,,1.5,
2019-10-30,0.071213,0.2392,0.019664,0.033086,0.7341,4.3099,0.24,0.1131,61.176,14033,4.1803,50.9,30.23,1.3621,23202,4048,8850,-4.872,-4.4,15.55,12.171,-70.21,60.5,56.22,-226.519,-87.4,-129.84,68.87,2088.95,,-132.28,,6.995,3.45,1.555,,3.6375,1.772,75.783,42.914,28.107,40.055,60.949,,7181.15,542.79,562.12,1362.16,1041.5,2237.31,6295.747,1580,1601.83,8020.06,1000.89,781.71,685.58,1.8271,2.6927,,3.1686,1.82,1.4627,3,,,1.5,
2019-10-31,0.070975,0.2393,0.01968,0.033142,0.7351,4.3099,0.25,0.113,61.024,14041,4.1782,50.765,30.188,1.3603,23202,4051,8850,-42.583,-28.2,-128.1,4.1573,-75,-22.02,13.11,-269.101,-115.6,-257.94,73.03,2066.93,-106.6,-119.16,-564.74,6.983,3.42,1.532,,3.6557,1.692,,42.985,,39.836,60.974,,7088.37,548.96,560.76,1355.45,1041.98,2233.53,6228.317,1597.98,1601.49,7977.12,998.82,793.23,690.69,1.92,2.6735,,3.1703,1.58,1.4599,3,,,1.5,
2019-11-01,0.071378,0.2401,0.019804,0.033135,0.7367,4.3102,0.25,0.1131,61.226,14039,4.1653,,30.17,1.3577,23200,4070.5,8839.5,-15.374,12.4,-33.32,,10.81,134.96,29.54,-15.374,12.4,-33.32,,134.96,,29.54,,6.998,3.399,1.498,,3.6514,1.711,76.031,41.587,27.871,39.216,60.924,,7067.36,547.39,557.56,,1049.19,2252.07,6207.191,1593.34,1592.52,,1015.59,798.13,693.25,1.8571,2.6243,,3.1703,1.57,1.4567,3,,,1.5,
2019-11-04,0.071258,0.2409,0.019776,0.033101,0.7359,4.3102,0.25,0.1131,61.197,14013,4.1505,50.51,30.198,1.359,,4055,8850,17.143,-15.7,-11.44,19.8281,13.4,130.53,-24.63,1.769,-3.3,-44.76,19.83,265.49,,4.91,,6.959,3.404,1.527,,3.6994,1.778,74.478,40.442,27.614,37.899,60.754,,7037.1,551.18,568.55,1371.87,1064.55,2261.45,6180.344,1603.56,1622.25,8059.65,1022.43,802.92,690.78,1.8519,2.6215,,3.1755,1.56,1.4448,3,,,1.5,
2019-11-05,0.071445,0.2421,0.019799,0.033051,0.736,4.3103,0.25,0.113,61.112,13970,4.131,50.42,30.188,1.3583,23200,4060,8850,-4.017,-5.3,-54.75,24.1997,14.73,-52.15,2.99,-2.248,-8.6,-99.51,44.03,213.34,,7.9,,6.93,3.431,1.567,,3.7281,1.859,72.243,39.401,27.256,37.182,59.462,,7207.28,552.28,573.13,1394.94,1071.22,2259.26,6264.152,1606.74,1626.87,8216.68,1024.34,794.19,686.78,1.8697,2.6183,,3.1532,1.56,1.4379,3,,,1.5,
2019-11-06,0.071248,0.2417,0.019758,0.032981,0.7353,4.3103,0.25,0.1129,60.919,14018,4.1375,50.61,30.3,1.3594,23200,4065,8855,-28.588,-10.3,21.77,-19.2485,9.54,189.27,-8.93,-30.835,-18.9,-77.74,24.78,402.61,,-1.03,,6.963,3.446,1.565,,3.7237,1.829,73.14,40.186,27.618,38.258,58.842,,7115.16,550.63,572.43,1361.25,1068.87,2261.37,6217.545,1603.25,1623.99,8025.88,1024.91,797.23,682.6,1.8031,2.6384,,3.1607,1.55,1.4282,3,,,1.25,
2019-11-07,0.071268,0.2425,0.019786,0.032867,0.7366,4.3104,0.25,0.113,60.955,13998,4.124,50.495,30.335,1.3576,23200,4065,8855,-97.074,20.7,-9.25,-3.2047,15,332.89,-35.96,-127.909,1.8,-86.99,21.57,735.5,,-37,,6.975,3.453,1.604,,3.7075,1.918,72.554,39.043,27.16,37.731,57.556,,7045.28,552.82,579.78,1369.6,1073.57,2266.69,6165.624,1609.33,1640.88,8073.81,1024.03,791.09,687.11,1.9037,2.6476,,3.1591,1.55,1.4162,3,,,1.25,
2019-11-08,0.07136,0.242,0.019757,0.032935,0.7356,4.3103,0.25,0.113,60.676,14014,4.1347,50.49,30.38,1.359,23199,4066,8860,-70.569,-46.7,-24.84,-9.5919,15.03,102.75,-17.15,-198.478,-44.9,-111.83,11.98,838.25,,-54.15,,6.948,3.417,1.672,,3.7144,1.943,71.138,38.995,26.929,37.035,57.214,,7074.68,552.51,577.98,1367.31,1064.85,2268.83,6177.986,1609.73,1637.85,8065.76,1022.49,789.38,680.75,1.8565,2.6669,,3.1611,1.55,1.4045,3,,,1.25,
2019-11-11,0.071059,0.2413,0.019689,0.032963,0.735,4.3103,0.25,0.1129,60.538,14068,4.144,50.86,30.342,1.3608,,4066,8860,-37.29,-31.2,29.19,-8.2673,15.1,-135.73,-57.67,-235.768,-76.1,-82.63,3.72,702.52,,-111.82,,7.001,3.424,1.672,,3.72,1.943,73.181,39.892,26.924,37.753,56.906,,7058.5,552.47,572.48,1357.08,1052.88,2266.36,6148.74,1608.15,1622.12,8009.38,1016.75,,680.02,1.8681,2.7372,,3.1618,,1.3701,3,,,1.25,
2019-11-12,0.070925,0.2414,0.019667,0.032952,0.7341,4.3103,0.25,0.1129,60.146,14054,4.1425,50.73,30.327,1.3619,23200,4065,8860,-36.109,-3.1,67.1,-7.7142,8.92,-9.93,-38.92,-271.877,-79.2,-15.53,-4,692.59,,-150.73,,7.014,3.434,1.703,,3.7256,1.936,71.733,39.836,26.983,37.674,57.125,,7097.74,552.68,575.29,1360.33,1055.83,2270.01,6180.992,1609.73,1626.2,8012.34,1018.33,,682.39,1.8675,2.7436,,3.185,1.55,1.3579,3,,,1.25,
2019-11-13,0.070857,0.2407,0.019637,0.033071,0.7339,4.31,0.25,0.1129,59.933,14079,4.154,50.82,30.245,1.3628,23202,4065,8861,19.92,-34,18.45,-14.1545,-24,73.65,-5.32,-251.956,-113.2,2.92,-18.15,766.24,,-156.05,,7.043,3.434,1.699,,3.7444,1.887,73.103,41.385,27.024,39.736,57.115,,7027.41,549.24,571.59,1348.66,1043.83,2268.33,6142.501,1597.22,1615.14,7947.47,1012.77,,682.36,1.7408,2.7545,,3.186,1.55,1.3486,3,,,1.25,
2019-11-14,0.070911,0.2402,0.019715,0.033109,0.7343,4.3099,0.25,0.1129,60.036,14089,4.1565,50.68,30.21,1.362,23202,4066,8865,-15.713,-16.4,12.99,-9.788,-21.78,18.42,-11.87,-267.669,-129.6,15.91,-27.94,784.66,,-167.92,,7.048,3.435,,,3.7206,1.82,73.726,42.731,27.495,41.102,57.053,,6955.38,548.42,568.8,1344.53,1042.25,2265.29,6098.95,1593.55,1609.47,7933.71,1012.3,784.01,678.55,1.8471,2.7549,,3.1806,1.55,1.3404,3,,,1.25,4
2019-11-15,0.07113,0.2408,0.019771,0.033058,0.735,4.3099,0.25,0.1129,60.398,14077,4.1525,50.645,30.217,1.3605,23203,4065,8860,4.612,-13.7,-23.75,-8.0064,-29.2,-50.49,-28.91,-263.057,-143.3,-7.84,-35.95,734.17,,-196.83,,7.005,3.431,1.7,,3.6994,1.832,72.975,41.382,27.516,39.843,56.749,,7030.15,548.45,566.27,1345.31,1048.79,2282.8,6128.345,1594.75,1602.23,7932.96,1010.03,778.27,681.75,1.8417,2.7113,,3.1777,1.55,1.3319,3,,,1.25,
2019-11-18,0.07095,0.2406,0.019681,0.033125,0.735,4.3093,0.25,0.1128,60.216,14081,4.156,50.661,30.245,1.3605,23205,4050,8862,-30.503,14.8,-17.05,1.9738,-33.86,-63.14,-92.21,-293.56,-128.5,-24.89,-33.97,671.03,,-289.03,,6.993,3.428,1.717,,3.6612,1.816,71.954,41.014,27.332,39.643,56.317,,7022.16,551.15,566.74,1335.89,1052.12,2285.76,6122.625,1604.36,1608,7880.94,1002.91,778.69,678.55,1.8756,2.6951,,3.1671,1.55,1.316,3,,,1.25,
2019-11-19,0.070951,0.2405,0.019613,0.033129,0.7348,4.3099,0.25,0.1128,60.207,14091,4.157,50.9,30.202,1.3609,23201,4051,8855,14.535,32.8,1.44,-20.141,-35.28,-85.13,-53.76,-279.025,-95.7,-23.45,-54.11,585.9,,-342.8,,7.002,3.424,1.695,,3.6263,1.784,72.413,41.517,27.313,40.272,55.934,,7114.33,551.33,565.71,1341.44,1057.16,2284.85,6152.09,1605.31,1607.25,7912.14,1008.35,785.64,690.75,1.8693,2.6878,,3.1653,1.55,1.3096,3,,,1.25,
2019-11-20,0.070909,0.2401,0.019632,0.033121,0.7342,4.3101,0.25,0.1128,60.113,14095,4.165,50.87,30.188,1.3622,23199,4055,8861,7.225,-25.5,17.61,-12.8515,-35.98,-33.33,128.46,-271.801,-121.2,-5.84,-66.97,552.57,,-214.34,,7.03,3.415,1.667,,3.665,1.747,75.094,43.382,27.752,42.083,56.427,,7137.46,550.23,560.57,1338.79,1052,2274.92,6155.109,1601.14,1596.83,7898.06,1000.56,786.24,682.75,1.8775,2.6417,,3.173,1.55,1.3062,3,,,1.25,
2019-11-21,0.070961,0.2398,0.019665,0.033097,0.7337,4.3106,0.25,0.1129,60.127,14090,4.1698,50.885,30.188,1.3631,23196,4053,8860,-28.7,-57,11.92,-19.7593,-50.44,112.82,35.69,-300.5,-178.2,6.08,-86.73,665.39,,-178.65,,7.06,3.415,1.661,,3.6756,1.774,75.432,42.927,28.097,41.614,56.738,,7081.03,546.85,559.58,1322.97,1044.58,2270.36,6117.364,1592.19,1591.86,7818.89,987.89,777.6,675.72,1.9,2.6332,,3.1727,1.55,1.3072,3,,5,1.25,
2019-11-22,0.070857,0.2397,0.019623,0.033102,0.7329,4.3102,0.25,0.1129,60.042,14093,4.171,50.8,30.19,1.3642,23197,4050,8860,-2.746,-9.9,-48.55,-12.6201,-51.7,74.42,4.51,-303.246,-188.1,-42.48,-99.35,739.81,,-174.14,,7.038,3.414,1.682,,3.665,1.771,75.054,42.841,27.772,41.554,56.019,,7065.53,547.97,561.82,1325.84,1048.55,2273.89,6100.242,1596.84,1597.72,7824.59,977.78,783.9,675.72,1.9031,2.6265,,3.1725,1.55,1.3095,3,,,1.25,
2019-11-25,0.070963,0.2393,0.019697,0.03308,0.7327,4.3105,0.25,0.1129,60.013,14083,4.1783,50.77,30.222,1.3648,23199,4060,8860,-23.004,-15.5,50.33,-21.1786,-51.93,-23.42,-92.53,-326.249,-203.6,7.86,-120.52,716.39,,-266.67,,7.04,3.418,1.681,,3.6644,1.756,74.203,42.291,27.787,41.101,55.889,,6992.76,546.09,568.49,1314.2,1053.47,2290.65,6070.762,1591.35,1614.8,7771.62,976.35,777.52,672.17,1.8993,2.6058,,3.1789,1.55,1.3184,3,,,1.25,
2019-11-26,0.070945,0.2397,0.019689,0.033097,0.7331,4.3112,0.25,0.1129,59.842,14088,4.1832,50.9,30.2,1.3641,23193,4050,8860,-111.719,-18.2,-67.07,-94.3948,-60.66,80.17,-52.87,-437.968,-221.8,-59.21,-214.92,796.56,,-319.54,,7.052,3.424,1.655,,3.6894,1.742,74.043,42.064,27.668,40.938,54.487,,6919.5,543.65,566.29,1300.31,1047.84,2294.78,6026.188,1583.87,1609.38,7707.8,976.79,781.57,659.21,1.9023,2.616,,3.1726,1.55,1.3212,3,,,1.25,
2019-11-27,0.070972,0.2397,0.019662,0.033075,0.7324,4.3098,0.25,0.1128,59.666,14095,4.1713,50.8,30.233,1.3652,23199,4050,8870,-28.169,-21.2,-35.47,-20.6827,-58.01,-29.8,2.93,-466.137,-243,-94.69,-235.6,766.76,,-316.61,,7.06,3.429,1.65,,3.5156,1.767,73.303,41.196,27.76,39.968,53.945,,6945.26,544.91,566.82,1325.47,1052.93,2302.67,6023.039,1587.18,1607.27,7836.89,978.17,781.39,659.55,1.9064,2.5858,,3.1738,1.55,1.3233,3,,,1.25,
2019-11-28,0.070912,0.2396,0.019677,0.033085,0.7322,4.3095,0.25,0.1128,59.645,14093,4.1733,50.705,30.235,1.3659,23203,4078,8866,-10.985,-46.3,-56.34,-14.6489,-56.47,-74.45,47.22,-477.122,-289.3,-151.03,-250.25,692.31,,-269.39,,7.033,3.427,1.641,,3.5219,1.767,73.953,41.515,27.743,40.344,53.973,,6841.36,543.6,564.22,1314.22,1050.39,2301.79,5953.06,1583.77,1597.68,7768.66,970.39,776.53,659.34,1.9583,2.5863,,3.1752,,1.323,3,,,1.25,
2019-11-29,0.070859,0.2393,0.019674,0.033086,0.7312,4.3099,0.25,0.1128,59.817,14108,4.1778,50.81,30.228,1.3677,23197,4065,8869,-15.516,-81.1,-103.46,-8.3629,-53.72,-26.21,79.72,-492.638,-370.4,-254.49,-258.61,666.1,,-189.67,,7.085,3.43,1.599,,3.5494,1.777,73.539,41.34,27.732,40.152,53.957,,6921.16,536.69,559.81,1310.85,1040.05,2292.26,6011.83,1561.74,1590.59,7738.96,970.75,777.6,671.73,1.9621,2.6438,,3.1766,1.56,1.3206,3,,,1.25,
2019-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.95,,-54.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,0.070852,0.2393,0.019593,0.033023,0.7318,4.3147,0.25,0.1129,60.01,14125,4.1792,51.08,30.267,1.3661,23173,4065,8868,-10.453,-5.6,-77.66,7.0372,-0.56,16.29,12.42,-10.453,-5.6,-77.66,7.04,16.29,,12.42,,7.119,3.442,1.614,,3.5406,1.82,73.469,41.526,27.727,40.243,53.535,,7074.86,539.05,551.63,1337.96,1040.22,2276.4,6130.055,1570.55,1569.53,7877.19,959.31,777.16,,1.9302,2.6912,,3.1793,1.56,1.3102,3,,,1.25,
