Date,GTJPYII5Y.Govt,GTJPYII10Y.Govt,JPCPIXFF.Index,JNCPIYOY.Index,GJGB40.Index,GJGB30.Index,GJGB10.Index,GJGB5.Index,GJGB2.Index,GJGB1.Index,GJGB3M.Index,TI0003M.Index,JPINGAA5.Index,JPINGAA1.Index,JPINGAA3.Index
2014-08-18,,-0.688,,,1.796,1.663,0.502,0.155,0.071,0.056,0.028,0.21,,,
2014-08-19,,-0.682,,,1.791,1.653,0.504,0.158,0.069,0.053,0.028,0.21,,,
2014-08-20,,-0.668,,,1.802,1.666,0.52,0.165,0.075,0.053,0.03,0.21,,,
2014-08-21,,-0.666,,,1.811,1.673,0.529,0.167,0.076,0.053,0.033,0.21,,,
2014-08-22,,-0.67,,,1.791,1.655,0.51,0.152,0.078,0.053,,0.21,,,
2014-08-25,,-0.672,,,1.782,1.639,0.511,0.161,0.077,0.047,0.036,0.21,,,
2014-08-26,,-0.67,,,1.778,1.636,0.503,0.161,0.078,0.053,0.038,0.21,,,
2014-08-27,,-0.671,,,1.792,1.641,0.498,0.16,0.076,0.053,0.04,0.21,,,
2014-08-28,,-0.669,,,1.792,1.626,0.493,0.156,0.071,0.056,0.041,0.21,,,
2014-08-29,,-0.668,,,1.79,1.625,0.496,0.162,0.075,0.053,,0.21,,,
2014-08-31,,,,3.3,,,,,,,,,,,
2014-09-01,,-0.67,,,1.788,1.632,0.496,0.161,0.079,0.053,0.028,0.21,,,
2014-09-02,,-0.673,,,1.794,1.64,0.505,0.162,0.074,0.053,0.03,0.21,,,
2014-09-03,,-0.688,,,1.798,1.648,0.534,0.163,0.076,0.058,0.029,0.21,,,
2014-09-04,,-0.691,,,1.805,1.664,0.535,0.163,0.078,0.058,,0.21,,,
2014-09-05,,-0.694,,,1.803,1.66,0.543,0.167,0.075,0.058,0.013,0.21,,,
2014-09-08,,-0.69,,,1.8,1.658,0.531,0.161,0.074,0.062,0.008,0.21,,,
2014-09-09,,-0.689,,,1.818,1.677,0.536,0.163,0.075,0.058,0.01,0.21,,,
2014-09-10,,-0.687,,,1.829,1.693,0.55,0.169,0.078,0.053,0.006,0.21,,,
2014-09-11,,-0.677,,,1.833,1.702,0.566,0.176,0.078,0.053,0.021,0.21,,,
2014-09-12,,-0.68,,,1.828,1.696,0.578,0.187,0.077,0.051,,0.21,,,
2014-09-15,,,,,,1.696,0.578,0.187,0.077,0.051,,,,,
2014-09-16,,-0.678,,,1.833,1.705,0.582,0.186,0.076,0.03,0.004,0.21,,,
2014-09-17,,-0.681,,,1.816,1.684,0.56,0.18,0.075,0.035,0.004,0.21,,,
2014-09-18,,-0.675,,,1.827,1.696,0.569,0.182,0.067,0.03,0.001,0.21,,,
2014-09-19,,-0.676,,,1.835,1.699,0.564,0.18,0.067,0.028,,0.21,,,
2014-09-22,,-0.684,,,1.809,1.676,0.542,0.173,0.07,0.028,0.007,0.21,,,
2014-09-23,,-0.684,,,,1.676,0.542,0.173,0.07,0.028,,,,,
2014-09-24,,-0.688,,,1.792,1.663,0.528,0.165,0.062,0.028,0.005,0.21,,,
2014-09-25,,-0.687,,,1.78,1.64,0.525,0.173,0.063,0.028,0.008,0.21,,,
2014-09-26,,-0.67,,,1.755,1.623,0.523,0.172,0.063,0.038,,0.21,,,
2014-09-29,,-0.666,,,1.751,1.611,0.524,0.18,0.078,0.065,,0.21,,,
2014-09-30,,-0.656,,3.2,1.749,1.612,0.531,0.175,0.077,0.062,,0.21,1.7,1.5,1.6
2014-10-01,,-0.667,,,1.765,1.629,0.531,0.162,0.075,0.055,0.009,0.21,,,
2014-10-02,,-0.677,,,1.778,1.634,0.526,0.158,0.067,0.046,0.01,0.21,,,
2014-10-03,,-0.683,,,1.774,1.633,0.518,0.15,0.061,0.041,,0.21,,,
2014-10-06,,-0.68,,,1.773,1.635,0.523,0.152,0.063,0.039,-0.002,0.21,,,
2014-10-07,,-0.677,,,1.782,1.633,0.513,0.148,0.055,0.036,-0.004,0.21,,,
2014-10-08,,-0.674,,,1.771,1.636,0.503,0.14,0.048,0.036,-0.008,0.21,,,
2014-10-09,,,,,1.766,1.623,0.492,0.139,0.052,0.033,-0.009,0.21,,,
2014-10-10,,,,,1.791,1.645,0.505,0.154,0.06,0.033,,0.21,,,
2014-10-13,,,,,,1.645,0.505,0.154,0.06,0.033,,,,,
2014-10-14,,,,,1.796,1.643,0.5,0.151,0.048,0.028,,0.20818,,,
2014-10-15,,-0.64,,,1.785,1.633,0.491,0.145,0.042,0.023,0,0.20636,,,
2014-10-16,,-0.618,,,1.797,1.627,0.487,0.147,0.046,0.023,0,0.20455,,,
2014-10-17,,-0.603,,,1.798,1.628,0.476,0.136,0.02,0.023,,0.20364,,,
2014-10-20,,-0.59,,,1.81,1.637,0.488,0.134,0.024,0.02,,0.20273,,,
2014-10-21,,-0.57,,,1.792,1.623,0.485,0.139,0.03,0.018,-0.042,0.20182,,,
2014-10-22,,-0.572,,,1.779,1.614,0.485,0.137,0.033,0.02,-0.047,0.2,,,
2014-10-23,,-0.575,,,1.776,1.612,0.478,0.13,0.026,0.023,-0.05,0.19909,,,
2014-10-24,,-0.577,,,1.78,1.615,0.47,0.119,0.019,0.02,,0.19545,,,
2014-10-27,,-0.574,,,1.785,1.62,0.474,0.121,0.023,0.02,,0.19364,,,
2014-10-28,,-0.583,,,1.791,1.622,0.461,0.122,0.019,0.02,,0.19364,,,
2014-10-29,,-0.584,,,1.798,1.631,0.466,0.126,0.022,0.025,-0.023,0.19364,,,
2014-10-30,,-0.585,,,1.828,1.654,0.469,0.122,0.024,0.025,-0.029,0.19364,,,
2014-10-31,,-0.644,,2.9,1.774,1.604,0.458,0.119,0.033,0.023,,0.19091,,,
2014-11-03,,-0.644,,,,1.604,0.458,0.119,0.033,0.023,,,,,
2014-11-04,,-0.729,,,1.598,1.444,0.444,0.118,0.021,0.02,0.013,0.18909,,,
2014-11-05,,-0.784,,,1.664,1.508,0.471,0.128,0.023,0.016,0.016,0.18636,,,
2014-11-06,,-0.786,,,1.671,1.523,0.47,0.126,0.036,0.02,0.016,0.18455,,,
2014-11-07,,-0.773,,,1.688,1.527,0.483,0.135,0.033,0.02,,0.18364,,,
2014-11-10,,-0.769,,,1.653,1.5,0.455,0.124,0.025,0.02,0.011,0.18364,,,
2014-11-11,,-0.743,,,1.674,1.518,0.492,0.155,0.035,0.02,0.008,0.18364,,,
2014-11-12,,-0.696,,,1.701,1.544,0.533,0.175,0.047,0.021,0.008,0.18364,,,
2014-11-13,,-0.706,,,1.666,1.498,0.502,0.149,0.04,0.013,0.01,0.18364,,,
2014-11-14,,-0.71,,,1.597,1.446,0.483,0.142,0.014,0.012,-0.016,0.18273,,,
2014-11-17,,-0.687,,,1.567,1.425,0.487,0.139,0.016,-0.001,,0.18273,,,
2014-11-18,,-0.69,,,1.621,1.479,0.513,0.152,0.016,0.012,-0.042,0.18273,,,
2014-11-19,,-0.722,,,1.556,1.421,0.483,0.125,0.01,0.004,-0.048,0.18273,,,
2014-11-20,,-0.746,,,1.506,1.387,0.473,0.119,0.01,-0.005,-0.065,0.18273,,,
2014-11-21,,-0.756,,,1.559,1.415,0.462,0.12,0.008,0.005,,0.18182,,,
2014-11-24,,-0.757,,,,,,,,,,,,,
2014-11-25,,-0.761,,,1.553,1.409,0.452,0.121,0.036,0.003,,0.18182,,,
2014-11-26,,-0.771,,,1.538,1.399,0.437,0.109,0.006,0.005,-0.008,0.18182,,,
2014-11-27,,-0.753,,,1.518,1.391,0.427,0.109,0.014,0.003,-0.012,0.18182,,,
2014-11-28,,-0.719,,,1.518,1.383,0.421,0.106,0.008,0.003,,0.18182,,,
2014-11-30,,,,2.4,,,,,,,,,,,
2014-12-01,,-0.676,,,1.501,1.376,0.428,0.102,0.01,0.008,,0.18091,,,
2014-12-02,,-0.698,,,1.494,1.37,0.424,0.091,0.006,0.003,-0.029,0.18091,,,
2014-12-03,,-0.703,,,1.506,1.381,0.436,0.072,0.002,-0.001,-0.029,0.18091,,,
2014-12-04,,-0.718,,,1.54,1.416,0.437,0.078,-0.003,-0.001,-0.025,0.18091,,,
2014-12-05,,-0.707,,,1.541,1.416,0.421,0.075,-0.004,-0.001,,0.18091,,,
2014-12-08,,-0.706,,,1.55,1.425,0.444,0.092,0.002,0.002,0.007,0.18091,,,
2014-12-09,,-0.699,,,1.502,1.376,0.419,0.077,-0.002,-0.001,0.007,0.18091,,,
2014-12-10,,-0.682,,,1.464,1.384,0.414,0.075,0.005,0.021,0.006,0.18091,,,
2014-12-11,,-0.648,,,1.461,1.382,0.411,0.08,0.005,0.01,0.004,0.18091,,,
2014-12-12,,-0.625,,,1.462,1.388,0.396,0.078,0.007,-0.001,,0.18091,,,
2014-12-15,,-0.583,,,1.453,1.377,0.378,0.074,0.007,-0.001,0.008,0.18091,,,
2014-12-16,,-0.57,,,1.451,1.372,0.361,0.052,0.003,-0.006,0.008,0.18091,,,
2014-12-17,,-0.514,,,1.445,1.367,0.363,0.054,0.005,-0.006,0.008,0.18091,,,
2014-12-18,,-0.517,,,1.424,1.349,0.361,0.048,-0.005,-0.004,0.008,0.18091,,,
2014-12-19,,-0.503,,,1.402,1.322,0.356,0.037,-0.037,-0.034,0.02,0.18091,,,
2014-12-22,,-0.504,,,1.381,1.302,0.338,0.039,-0.033,-0.031,,0.18091,,,
2014-12-23,,-0.504,,,,1.302,0.338,0.039,-0.033,-0.031,,,,,
2014-12-24,,-0.503,,,1.359,1.28,0.334,0.041,-0.038,-0.026,,0.18091,,,
2014-12-25,,-0.503,,,1.325,1.237,0.315,0.039,-0.037,-0.02,0.007,0.18091,,,
2014-12-26,,-0.485,,,1.344,1.264,0.33,0.048,,-0.034,0.007,0.18091,,,
2014-12-29,,-0.465,,,1.345,1.266,0.325,0.035,-0.016,-0.005,0.01,0.18091,,,
2014-12-30,,-0.459,,,1.318,1.239,0.329,0.03,-0.022,-0.019,0.01,0.18091,,,
2014-12-31,,-0.458,,2.4,,1.239,0.329,0.03,-0.022,-0.019,,,1.7,1.4,1.6
2015-01-01,,-0.458,,,,1.239,0.329,0.03,-0.022,-0.019,,,,,
2015-01-02,,-0.458,,,,1.239,0.329,0.03,-0.022,-0.019,,,,,
2015-01-05,,-0.46,,,1.326,1.24,0.325,0.03,-0.015,-0.02,0.017,0.18091,,,
2015-01-06,,-0.507,,,1.251,1.18,0.293,0.015,-0.021,-0.017,-0.01,0.18091,,,
2015-01-07,,-0.481,,,1.226,1.16,0.301,0.022,-0.021,-0.014,,0.18091,,,
2015-01-08,,-0.499,,,1.185,1.108,0.294,0.022,-0.022,-0.014,,0.18091,,,
2015-01-09,,-0.531,,,1.219,1.148,0.279,0.012,-0.031,-0.022,,0.18091,,,
2015-01-12,,-0.525,,,,1.148,0.279,0.012,-0.031,-0.022,,,,,
2015-01-13,,-0.527,,,1.199,1.128,0.268,0.013,-0.02,-0.013,,0.18091,,,
2015-01-14,,-0.531,,,1.172,1.104,0.259,0.011,-0.02,-0.015,,0.18091,,,
2015-01-15,,-0.531,,,1.151,1.091,0.253,0.02,-0.019,-0.019,-0.046,0.18091,,,
2015-01-16,,-0.534,,,1.146,1.087,0.243,0.016,-0.02,-0.022,,0.18091,,,
2015-01-19,,-0.531,,,1.135,1.071,0.201,0.013,-0.02,-0.02,,0.18,,,
2015-01-20,,-0.526,,,1.139,1.076,0.223,0.005,-0.025,-0.004,-0.039,0.17727,,,
2015-01-21,,-0.517,,,1.165,1.091,0.252,0.022,-0.025,-0.015,-0.04,0.17455,,,
2015-01-22,,-0.503,,,1.343,1.221,0.32,0.065,-0.012,-0.007,-0.047,0.17273,,,
2015-01-23,,-0.534,,,1.33,1.206,0.234,0.015,-0.011,-0.011,,0.17273,,,
2015-01-26,,-0.512,,,1.389,1.314,0.23,0.017,-0.013,-0.004,,0.17273,,,
2015-01-27,,-0.504,,,1.392,1.341,0.263,0.041,-0.013,0.005,,0.17273,,,
2015-01-28,,-0.505,,,1.376,1.302,0.295,0.061,0.005,0.01,0,0.17273,,,
2015-01-29,,-0.489,,,1.376,1.298,0.297,0.058,0.006,0.01,0.001,0.17273,,,
2015-01-30,,-0.495,,,1.36,1.276,0.278,0.046,0.009,0.014,,0.17273,,,
2015-01-31,,,,2.4,,,,,,,,,,,
2015-02-02,,-0.492,,,1.352,1.251,0.289,0.066,0.028,0.006,,0.17273,,,
2015-02-03,,-0.469,,,1.415,1.321,0.366,0.107,0.027,0.024,-0.002,0.17273,,,
2015-02-04,,-0.479,,,1.47,1.351,0.381,0.106,0.032,0.024,-0.003,0.17273,,,
2015-02-05,,-0.472,,,1.438,1.356,0.361,0.116,0.05,0.02,-0.001,0.17273,,,
2015-02-06,,-0.49,,,1.376,1.326,0.339,0.088,0.034,0.016,,0.17273,,,
2015-02-09,,-0.481,,,1.454,1.348,0.354,0.109,0.05,0.01,,0.17273,,,
2015-02-10,,-0.47,,,1.496,1.41,0.395,0.127,0.052,0.012,,0.17273,,,
2015-02-11,,-0.471,,,,1.41,0.395,0.127,0.049,0.012,,,,,
2015-02-12,,-0.483,,,1.511,1.421,0.396,0.123,0.05,0.011,0.01,0.17273,,,
2015-02-13,,-0.477,,,1.555,1.463,0.424,0.14,0.047,0.017,,0.17273,,,
2015-02-16,,-0.48,,,1.644,1.481,0.441,0.152,0.045,0.015,,0.17273,,,
2015-02-17,,-0.495,,,1.584,1.487,0.399,0.128,0.038,0.017,0.004,0.17273,,,
2015-02-18,,-0.488,,,1.568,1.486,0.411,0.136,0.04,0.015,0.003,0.17273,,,
2015-02-19,,-0.489,,,1.516,1.439,0.393,0.12,0.033,0.012,0.006,0.17273,,,
2015-02-20,,-0.485,,,1.53,1.422,0.391,0.116,0.034,0.014,,0.17273,,,
2015-02-23,,-0.496,,,1.539,1.43,0.383,0.112,0.034,0.014,-0.004,0.17273,,,
2015-02-24,,-0.519,,,1.512,1.414,0.377,0.107,0.035,0.01,-0.004,0.17273,,,
2015-02-25,,-0.566,,,1.481,1.381,0.34,0.094,0.025,0.009,-0.006,0.17182,,,
2015-02-26,,-0.591,,,1.507,1.431,0.343,0.096,0.026,0.01,-0.004,0.17182,,,
2015-02-27,,-0.608,,,1.524,1.421,0.335,0.073,0.018,0.008,,0.17182,,,
2015-02-28,,,,2.2,,,,,,,,,,,
2015-03-02,,-0.605,,,1.545,1.441,0.35,0.079,0.025,0.015,,0.17182,,,
2015-03-03,,-0.595,,,1.588,1.503,0.376,0.103,0.026,0.013,,0.17182,,,
2015-03-04,,-0.601,,,1.604,1.501,0.409,0.101,0.024,0.012,-0.002,0.17182,,,
2015-03-05,,-0.603,,,1.555,1.458,0.404,0.096,0.011,0.012,-0.007,0.17182,,,
2015-03-06,,-0.627,,,1.55,1.447,0.396,0.091,0.012,0.012,,0.17182,,,
2015-03-09,,-0.605,,,1.58,1.486,0.435,0.128,0.023,0.024,,0.17182,,,
2015-03-10,,-0.604,,,1.619,1.521,0.469,0.144,0.034,0.017,,0.17182,,,
2015-03-11,,-0.642,,,1.595,1.505,0.42,0.12,0.028,0.012,0,0.17182,,,
2015-03-12,,-0.644,,,1.569,1.486,0.389,0.111,0.028,0.009,0,0.17182,,,
2015-03-13,,-0.609,,,1.583,1.487,0.41,0.137,0.019,0.008,,0.17182,,,
2015-03-16,,-0.621,,,1.563,1.47,0.418,0.133,0.017,0.008,,0.17182,,,
2015-03-17,,-0.621,,,1.544,1.454,0.425,0.123,0.019,0.009,0,0.17182,,,
2015-03-18,,-0.627,,,1.432,1.345,0.366,0.103,0.012,0.009,0,0.17182,,,
2015-03-19,,-0.661,,,1.331,1.286,0.337,0.078,0.011,0.01,0,0.17182,,,
2015-03-20,,-0.665,,,1.382,1.301,0.329,0.081,0.011,0.008,,0.17182,,,
2015-03-23,,-0.693,,,1.399,1.314,0.314,0.075,0.019,0.017,,0.17182,,,
2015-03-24,,-0.716,,,1.37,1.289,0.31,0.085,0.027,0.017,0.005,0.17182,,,
2015-03-25,,-0.731,,,1.356,1.27,0.33,0.09,0.027,0.019,0.005,0.17182,,,
2015-03-26,,-0.735,,,1.348,1.264,0.329,0.089,0.029,0.019,0.009,0.17182,,,
2015-03-27,,-0.711,,,1.453,1.371,0.375,0.125,0.041,0.032,,0.17182,,,
2015-03-30,,-0.709,,,1.419,1.339,0.374,0.129,0.04,0.029,,0.17182,,,
2015-03-31,,-0.686,,2.3,1.421,1.346,0.405,0.141,0.046,0.04,0.005,0.17182,1.6,1.4,1.6
2015-04-01,,-0.675,,,1.438,1.358,0.388,0.118,0.038,0.032,0.005,0.17182,,,
2015-04-02,,-0.704,,,1.401,1.32,0.341,0.1,0.027,0.022,0.003,0.17182,,,
2015-04-03,,-0.718,,,1.456,1.371,0.368,0.1,0.02,0.018,,0.17182,,,
2015-04-06,,-0.731,,,1.446,1.367,0.34,0.09,0.016,0.02,,0.17182,,,
2015-04-07,,-0.751,,,1.476,1.383,0.36,0.095,0.02,0.02,,0.17182,,,
2015-04-08,,-0.766,,,1.474,1.384,0.364,0.104,0.024,0.021,0.002,0.17182,,,
2015-04-09,,-0.78,,,1.484,1.394,0.367,0.103,0.014,0.014,0.002,0.17182,,,
2015-04-10,,-0.779,,,1.466,1.374,0.345,0.095,0.012,0.012,,0.17182,,,
2015-04-13,,-0.755,,,1.483,1.388,0.343,0.098,0.013,0.008,,0.17182,,,
2015-04-14,,-0.744,,,1.461,1.364,0.33,0.081,0.01,0.009,,0.17182,,,
2015-04-15,,-0.733,,,1.444,1.352,0.329,0.081,0.014,0.011,-0.005,0.17182,,,
2015-04-16,,-0.743,,,1.419,1.325,0.329,0.083,0.014,0.008,-0.005,0.17182,,,
2015-04-17,,-0.779,,,1.381,1.289,0.308,0.07,0.008,0.005,-0.015,0.17182,,,
2015-04-20,,-0.778,,,1.374,1.274,0.31,0.084,0.009,0.009,-0.014,0.17182,,,
2015-04-21,,-0.781,,,1.396,1.306,0.315,0.085,0.01,0.011,-0.007,0.17182,,,
2015-04-22,,-0.784,,,1.39,1.296,0.306,0.073,0.005,0.005,-0.013,0.17182,,,
2015-04-23,,-0.765,,,1.404,1.31,0.315,0.074,0.004,0.004,-0.013,0.17182,,,
2015-04-24,,-0.785,,,1.457,1.3,0.29,0.057,-0.016,-0.007,-0.013,0.17182,,,
2015-04-27,,-0.81,,,1.484,1.329,0.309,0.068,0.004,0.004,-0.014,0.17182,,,
2015-04-28,,-0.801,,,1.491,1.331,0.301,0.065,0.01,0.01,-0.014,0.17182,,,
2015-04-29,,-0.803,,,,1.331,0.301,0.065,0.01,0.01,,,,,
2015-04-30,,-0.802,,0.6,1.512,1.356,0.342,0.09,0.012,0.01,,0.17182,,,
2015-05-01,,-0.782,,,1.534,1.369,0.363,0.106,0.01,0.003,-0.008,0.17091,,,
2015-05-04,,-0.781,,,,1.369,0.363,0.106,0.01,0.003,,,,,
2015-05-05,,-0.781,,,,1.369,0.363,0.106,0.01,0.003,,,,,
2015-05-06,,-0.781,,,,1.369,0.363,0.106,0.01,0.003,,,,,
2015-05-07,,-0.73,,,1.608,1.44,0.43,0.132,0.027,0.012,-0.014,0.17091,,,
2015-05-08,,-0.703,,,1.597,1.437,0.421,0.111,0.017,0.012,-0.012,0.17091,,,
2015-05-11,,,,,1.588,1.432,0.396,0.089,0.01,0.003,,0.17091,,,
2015-05-12,,-0.661,,,1.648,1.485,0.449,0.131,-0.004,-0.004,,0.17091,,,
2015-05-13,,-0.652,,,1.66,1.5,0.455,0.13,0.004,-0.001,-0.004,0.17091,,,
2015-05-14,,-0.652,,,1.651,1.489,0.454,0.12,-0.009,-0.004,0.001,0.17091,,,
2015-05-15,,-0.684,,,1.609,1.442,0.404,0.096,-0.005,0.003,,0.17091,,,
2015-05-18,,-0.687,,,1.584,1.412,0.39,0.101,-0.013,0.004,,0.17091,,,
2015-05-19,,-0.691,,,1.572,1.398,0.379,0.098,-0.015,-0.01,0.003,0.17091,,,
2015-05-20,,-0.686,,,1.62,1.447,0.396,0.101,-0.008,-0.003,0.003,0.17091,,,
2015-05-21,,-0.681,,,1.646,1.466,0.414,0.109,-0.005,0.005,0.005,0.17091,,,
2015-05-22,,-0.685,,,1.649,1.469,0.419,0.11,-0.004,0.001,,0.17091,,,
2015-05-25,,-0.676,,,1.653,1.483,0.424,0.113,-0.002,-0.002,,0.17091,,,
2015-05-26,,-0.668,,,1.653,1.478,0.423,0.109,0.002,0.001,,0.17091,,,
2015-05-27,,-0.674,,,1.638,1.463,0.39,0.098,0.005,-0.002,0.002,0.17091,,,
2015-05-28,,-0.668,,,1.674,1.499,0.401,0.093,-0.007,-0.002,0.002,0.17091,,,
2015-05-29,,-0.656,,,1.644,1.474,0.394,0.09,0.004,0.005,,0.17091,,,
2015-05-31,,,,0.5,,,,,,,,,,,
2015-06-01,,-0.656,,,1.664,1.501,0.409,0.1,0.005,0.005,0.003,0.17091,,,
2015-06-02,,-0.662,,,1.66,1.493,0.423,0.095,0.004,0.004,0,0.17091,,,
2015-06-03,,-0.651,,,1.689,1.519,0.474,0.109,0.009,0.004,0.001,0.17091,,,
2015-06-04,,-0.635,,,1.717,1.545,0.509,0.129,0.012,0.013,0.001,0.17091,,,
2015-06-05,,-0.641,,,1.715,1.521,0.491,0.111,-0.001,0.001,,0.17091,,,
2015-06-08,,-0.637,,,1.726,1.541,0.496,0.111,0.004,-0.001,0.003,0.17091,,,
2015-06-09,,-0.655,,,1.681,1.496,0.458,0.1,0.008,0.003,0.003,0.17091,,,
2015-06-10,,-0.621,,,1.688,1.5,0.511,0.135,0.012,0.01,0.004,0.17091,,,
2015-06-11,,-0.615,,,1.694,1.506,0.536,0.154,0.006,0.001,0.004,0.17091,,,
2015-06-12,,-0.632,,,1.691,1.504,0.518,0.125,0.013,-0.001,,0.17091,,,
2015-06-15,,-0.632,,,1.688,1.498,0.509,0.116,0.004,0.004,0,0.17091,,,
2015-06-16,,-0.624,,,1.68,1.499,0.502,0.111,0.001,0.001,0.002,0.17091,,,
2015-06-17,,-0.633,,,1.674,1.488,0.481,0.11,0.005,0.005,0.002,0.17091,,,
2015-06-18,,-0.646,,,1.646,1.471,0.449,0.102,0.016,0.008,0.002,0.17091,,,
2015-06-19,,-0.626,,,1.625,1.449,0.423,0.118,0.013,0.013,,0.17091,,,
2015-06-22,,-0.636,,,1.602,1.427,0.437,0.122,0.012,0.012,,0.17091,,,
2015-06-23,,-0.6,,,1.616,1.452,0.465,0.13,0.007,0.004,,0.17091,,,
2015-06-24,,-0.605,,,1.626,1.451,0.464,0.121,0.001,0.01,0.004,0.17091,,,
2015-06-25,,-0.589,,,1.647,1.475,0.48,0.129,0.01,0.014,0.004,0.17091,,,
2015-06-26,,-0.608,,,1.64,1.457,0.47,0.116,-0.001,-0.001,,0.17091,,,
2015-06-29,,-0.628,,,1.629,1.448,0.451,0.12,0.017,0.017,,0.17091,,,
2015-06-30,,-0.607,,0.4,1.62,1.439,0.465,0.127,0.009,0.008,,0.17091,1.6,1.4,1.5
2015-07-01,,-0.602,,,1.629,1.459,0.483,0.123,0.004,0.004,0.004,0.17091,,,
2015-07-02,,-0.571,,,1.666,1.496,0.525,0.15,0.017,0.012,0.004,0.17091,,,
2015-07-03,,-0.586,,,1.643,1.473,0.488,0.123,0.018,0.013,-0.006,0.17091,,,
2015-07-06,,-0.593,,,1.638,1.476,0.475,0.12,0.025,0.02,,0.17091,,,
2015-07-07,,-0.554,,,1.644,1.472,0.458,0.102,0.011,0.007,-0.004,0.17091,,,
2015-07-08,,-0.535,,,1.593,1.419,0.419,0.101,0.01,0.005,-0.003,0.17091,,,
2015-07-09,,-0.508,,,1.615,1.44,0.448,0.105,0.011,0.005,-0.003,0.17091,,,
2015-07-10,,-0.519,,,1.62,1.459,0.447,0.11,0.023,0.008,-0.06,0.17091,,,
2015-07-13,,-0.512,,,1.644,1.465,0.455,0.129,0.024,0.019,,0.17091,,,
2015-07-14,,-0.519,,,1.634,1.469,0.464,0.124,0.014,0.009,,0.17091,,,
2015-07-15,,-0.536,,,1.611,1.451,0.456,0.126,0.01,0.01,-0.074,0.17091,,,
2015-07-16,,-0.556,,,1.598,1.439,0.448,0.122,0.012,-0.001,-0.076,0.17091,,,
2015-07-17,,-0.57,,,1.61,1.445,0.426,0.105,0.012,0.008,,0.17091,,,
2015-07-20,,-0.573,,,,1.445,0.426,0.105,0.012,0.008,,,,,
2015-07-21,,-0.568,,,1.599,1.435,0.42,0.105,0.012,0.005,0.002,0.17091,,,
2015-07-22,,-0.576,,,1.582,1.414,0.423,0.101,0.012,0.012,0.002,0.17091,,,
2015-07-23,,-0.564,,,1.567,1.397,0.417,0.107,0.008,0.007,0.002,0.17091,,,
2015-07-24,,-0.573,,,1.571,1.4,0.411,0.106,0.008,0.008,,0.17091,,,
2015-07-27,,-0.574,,,1.579,1.408,0.409,0.103,0.009,0.003,,0.17091,,,
2015-07-28,,-0.569,,,1.579,1.413,0.412,0.107,0.009,0.012,0.009,0.17091,,,
2015-07-29,,-0.576,,,1.576,1.406,0.41,0.095,0.014,0.01,0.009,0.17091,,,
2015-07-30,,-0.571,,,1.592,1.421,0.411,0.106,0.01,0.009,0.001,0.17091,,,
2015-07-31,,-0.572,,0.2,1.585,1.415,0.415,0.1,0.01,0.01,,0.17091,,,
2015-08-03,,-0.57,,,1.589,1.423,0.418,0.098,0.014,0.008,-0.006,0.17091,,,
2015-08-04,,-0.584,,,1.571,1.404,0.391,0.08,0.005,0.007,-0.006,0.17091,,,
2015-08-05,,-0.58,,,1.586,1.416,0.401,0.09,0.01,0.011,-0.005,0.17091,,,
2015-08-06,,-0.558,,,1.621,1.453,0.426,0.101,0.016,0.006,-0.003,0.17091,,,
2015-08-07,,-0.556,,,1.611,1.44,0.42,0.101,0.01,0.009,,0.17091,,,
2015-08-10,,-0.551,,,1.605,1.435,0.41,0.095,0.005,0.01,,0.17091,,,
2015-08-11,,-0.548,,,1.592,1.421,0.394,0.081,0.005,0.003,,0.17091,,,
2015-08-12,,-0.515,,,1.564,1.396,0.359,0.084,-0.005,0.001,,0.17091,,,
2015-08-13,,-0.508,,,1.599,1.424,0.384,0.092,0.008,0.009,,0.17091,,,
2015-08-14,,-0.507,,,1.59,1.41,0.384,0.081,0.007,0.009,,0.17091,,,
2015-08-17,,-0.503,,,1.6,1.416,0.399,0.089,0.005,0.01,,0.17091,,,
2015-08-18,,-0.514,,,1.581,1.4,0.377,0.079,0.005,0.01,,0.17091,,,
2015-08-19,,-0.526,,,1.589,1.4,0.376,0.076,0.009,0.01,0.007,0.17091,,,
2015-08-20,,-0.532,,,1.571,1.387,0.366,0.076,0.005,0.011,-0.003,0.17091,,,
2015-08-21,,-0.536,,,1.561,1.378,0.366,0.075,0.006,0.018,,0.17091,,,
2015-08-24,,-0.54,,,1.544,1.363,0.348,0.069,0.005,0.009,,0.17091,,,
2015-08-25,,-0.516,,,1.567,1.397,0.385,0.085,0.008,0.008,-0.021,0.17091,,,
2015-08-26,,-0.514,,,1.552,1.384,0.371,0.074,0.009,0.006,-0.008,0.17091,,,
2015-08-27,,-0.514,,,1.572,1.412,0.393,0.077,0.012,-0.006,-0.007,0.17091,,,
2015-08-28,,-0.532,,,1.569,1.395,0.379,0.072,0.014,0.009,,0.17091,,,
2015-08-31,,-0.545,,0.2,1.575,1.4,0.38,0.068,0.015,0.003,0.002,0.17091,,,
2015-09-01,,-0.581,,,1.577,1.401,0.361,0.068,0.009,0.009,0.004,0.17091,,,
2015-09-02,,-0.586,,,1.59,1.41,0.395,0.075,0.016,0.009,0.002,0.17091,,,
2015-09-03,,-0.574,,,1.588,1.406,0.401,0.079,0.016,0.007,0.002,0.17091,,,
2015-09-04,,-0.581,,,1.555,1.38,0.36,0.066,0.016,0.005,,0.17091,,,
