Date,IDRUSD.Curncy,MYRUSD.Curncy,PHPUSD.Curncy,THBUSD.Curncy,SGDUSD.Curncy,USDIDR.Curncy,USDMYR.Curncy,USDPHP.Curncy,USDTHB.Curncy,USDSGD.Curncy,USDIDRV3M.Curncy,USDMYRV3M.Curncy,USDTHBV3M.Curncy,USDPHPV3M.Curncy,USDVNDV3M.Curncy,IHOFX3M.Curncy,MROI3M.Curncy,TBOI3M.Curncy,PPOI3M.Curncy,VDOI3M.Curncy,USSOC.Curncy,JIIN3M.Curncy,KLIB3M.Curncy,BOTH3M.Curncy,PHINBR3M.Curncy,VNCD3MO.Index,GTIDR10Y.Govt,GTMYR10Y.Govt,GTTHB10Y.Govt,CTPHP10Y.Govt,GGVB10YR.VBMA.Index,USGG10YR.Index,INDON.CDS.USD.SR.5Y.D14.Corp,MALAYS.CDS.USD.SR.5Y.D14.Corp,THAI.CDS.USD.SR.5Y.D14.Corp,PHILIP.CDS.USD.SR.5Y.D14.Corp,VIETNM.CDS.USD.SR.5Y.D14.BEST.Corp,IDGBFNBN.Index,MATPEMTD.Index,TBTVNET..Index,PHDBMTDD.Index,JASXNET..Index,MATPENET.Index,THIVNET..Index,VUPHBNET.Index,VNDXENET.Index,JCI.Index,FBMKLCI.Index,SET.Index,PCOMP.Index,VNINDEX.Index,SPX.Index
2025-02-24,0.061433,0.2268,0.017296,0.029834,0.747,16275,4.4113,57.82,33.507,1.3387,6.6775,7.0625,8.8475,5.3725,,5.43,3.1508,2.0674,5.069,,4.33,6.6859,3.66,2.4,,4.7,6.77,3.793,,,3.118,4.4003,73.523,42.816,39.822,63.122,116.634,-37.63,-265.9,43.62,,-213.264,-55.3,-41.2,-10.927,-10.14,6749.601,1584.25,1235.85,6095.97,1304.56,5983.25
2025-02-25,0.061084,0.2261,0.017261,0.029602,0.7483,16345,4.4242,57.938,33.708,1.3363,6.69,7.04,8.885,5.345,,5.4,3.1634,2.045,5.224,,4.3307,6.6859,3.66,2.4,,4.8,6.845,3.788,2.244,,3.12,4.2945,76.215,45.918,41.69,66.068,116.634,-138.82,-328.3,109.77,,-99.832,-62.4,-100.42,-9.7379,-13.44,6587.087,1568.03,1206.39,6064.16,1303.16,5955.25
2025-02-26,0.061048,0.2258,0.017276,0.029629,0.7469,16370,4.4288,57.89,33.708,1.3388,6.89,6.975,8.855,5.315,,5.36,3.195,1.9546,5.23,,4.33005,6.6859,3.66,2.4,,4.8,6.843,3.788,2.24,,3.113,4.2562,74.563,44.484,41.45,64.758,116.634,107.29,-332.4,25.71,,-19.78,-4.1,61.16,2.8693,-10.94,6606.178,1588.71,1231.14,6144.96,1302.96,5956.06
2025-02-27,0.060776,0.225,0.017272,0.029354,0.7416,16450,4.441,57.904,33.915,1.3484,6.935,6.9825,8.9275,5.355,,5.36,3.2033,1.942,5.174,,4.326,6.68846,3.66,2.15,,4.733,6.903,3.788,2.149,,3.092,4.2599,76.388,45.44,41.513,66.726,116.634,-199.94,-350.6,-15.49,,-113.437,-18.2,-74.9,-6.3569,-24.47,6485.448,1586.6,1215.73,6124.09,1307.8,5861.57
2025-02-28,0.060257,0.2241,0.017245,0.029187,0.74,16580,4.4625,57.99,34.173,1.3514,7.115,6.925,8.9725,5.335,,5.37,3.1705,1.9047,5.221,,4.3177,6.6859,3.66,2.15,,5,6.896,3.786,2.145,,3.088,4.2082,78.833,46.574,43.082,68.991,116.634,39.19,-495.4,-146.62,3063.68,-175.997,-144.8,-144.95,-59.1325,-36.63,6270.597,1574.7,1203.72,5997.97,1305.36,5954.5
2025-03-03,0.06068,0.2239,0.017268,0.029411,0.7425,16480,4.465,57.905,34.173,1.3469,7.6075,6.9675,9.04,5.36,,5.37,3.1379,1.8769,5.203,,4.3075,6.6859,3.66,2.15,,4.9,6.873,3.786,,,3.078,4.1551,77.614,46.269,43.165,67.913,116.634,-110.15,-15.3,-180.14,,-8.388,-15.3,-44.85,5.0897,-15.24,6519.658,1571.39,1188.41,6037.19,1309.37,5849.72
2025-03-04,0.060809,0.2239,0.017305,0.029688,0.7469,16445,4.4653,57.763,33.84,1.3389,7.4925,6.98,8.87,5.27,,5.33,3.1441,1.8942,5.193,,4.31093,6.68596,3.66,2.15,,4.75,6.852,3.777,2.186,,3.066,4.2442,78.764,47.735,44.225,68.671,116.634,-137.99,-57.7,-67.37,,36.165,-42.4,-26.24,-4.6218,-11.6,6380.401,1555.66,1177.64,6064.11,1311.91,5778.15
2025-03-05,0.061303,0.2258,0.017444,0.029755,0.7511,16313,4.4295,57.348,33.647,1.3313,7.2825,7,8.9225,5.265,,5.37,3.1313,1.9263,5.073,,4.30975,6.68615,3.66,2.15,,4.7,6.847,3.773,2.191,,3.015,4.2785,78.064,47.21,43.586,68.252,116.634,33.39,-91,135.01,,-4.782,-33.3,41.06,-1.8543,-12.65,6531.399,1564.42,1206.96,6121.77,1304.71,5842.63
2025-03-06,0.061201,0.226,0.017451,0.029659,0.75,16330,4.4255,57.33,33.745,1.3333,7.2675,7.03,8.865,5.265,,5.41,3.1036,1.9016,5.036,,4.292,6.6859,3.66,2.15,,4.4,6.855,3.775,2.202,,2.96,4.2784,77.391,47.613,43.738,67.907,116.634,552.96,-128.7,150.54,,-2.261,-37.7,-140.83,5.5608,17.24,6617.847,1558.91,1189.55,6219.96,1318.22,5738.52
2025-03-07,0.06137,0.2266,0.017493,0.029636,0.7513,16295,4.412,57.191,33.647,1.331,7.275,6.9025,8.7,5.2,,5.45,3.1048,1.9486,5.05,,4.31425,6.68205,3.66,2.15,,4.55,6.853,3.773,2.19,,2.954,4.3011,77.265,47.012,44.052,67.138,116.634,143.92,-198.9,188.63,,-48.535,-70.2,41.77,2.7653,-3.63,6636,1547.27,1202.03,6298.29,1326.05,5770.2
2025-03-10,0.061099,0.2262,0.017422,0.029498,0.7497,16340,4.424,57.4,33.79,1.3339,7.125,6.975,8.7525,5.2675,,5.38,3.0933,1.9141,5.125,,4.29325,6.68205,3.66,2.15,,4.4,6.864,3.77,2.181,,2.957,4.2131,78.506,48.093,44.868,68.236,116.634,65.41,-281.3,6.68,,-51.485,-82.4,-99.4,24.5671,-22.43,6598.212,1536.46,1177.44,6360.77,1330.28,5614.56
2025-03-11,0.060944,0.2266,0.017471,0.029616,0.7518,16405,4.4145,57.235,33.805,1.3301,7.29,6.9725,8.7475,5.2775,,5.4,3.0736,1.928,5.151,,4.30575,6.68205,3.66,2.15,,4.467,6.888,3.765,2.156,,2.961,4.2799,79.728,49.453,46.339,69.917,116.634,79.98,-382.5,8.76,,-20.218,-101.2,-30.24,-6.1015,-7.75,6545.85,1520.15,1187.63,6206.55,1332.54,5572.07
2025-03-12,0.060783,0.2258,0.017433,0.029581,0.7503,16445,4.428,57.374,33.855,1.3329,7.285,6.935,8.685,5.245,,5.41,3.0758,1.8981,5.168,,4.3165,6.68205,3.66,2.15,,4.6,6.908,3.763,2.14,,2.956,4.3124,79.399,49.041,45.643,69.437,116.634,-48.39,-406.7,256.14,,9.042,-24.2,-87.8,0.0457,-32.1,6665.045,1484.83,1160.06,6195.26,1334.41,5599.3
2025-03-13,0.060872,0.2255,0.017433,0.029664,0.7486,16425,4.4365,57.363,33.768,1.3359,7.29,6.95,8.535,5.21,,5.44,3.0566,1.853,5.198,,4.31,6.68205,3.66,2.15,,4.55,6.929,3.759,2.133,,2.963,4.2682,81.34,49.424,46.223,70.891,116.634,-280.64,-437.9,-110.98,,-54.717,-31.2,-27.55,7.6011,6.45,6647.417,1510.03,1159.64,6242.07,1326.27,5521.52
2025-03-14,0.061162,0.2251,0.017467,0.029728,0.7495,16350,4.4462,57.258,33.67,1.3342,7.23,6.895,8.4225,5.1825,,5.47,3.0545,1.8616,5.227,,4.31673,6.68205,3.66,2.15,,4.35,6.952,3.761,2.112,,2.971,4.3121,82.69,49.606,46.122,71.051,116.634,-50.43,-502.2,129.04,,-108.344,-64.3,-3.56,6.3806,-8.1,6515.631,1512.15,1173.76,6294.11,1326.15,5638.94
2025-03-17,0.060953,0.2249,0.017452,0.029766,0.7518,16400,4.4455,57.305,33.615,1.3302,7.215,6.9825,8.285,5.225,,5.53,3.0664,1.8889,5.174,,4.3259,6.68205,3.66,2.15,,4.367,6.972,3.756,2.122,,2.963,4.2985,82.85,48.126,46.026,71.656,116.634,-28.73,-537.1,-150.1,,-54.158,-35,-39.16,6.2436,8.7,6471.947,1527.81,1170.2,6306.19,1336.26,5675.12
2025-03-18,0.060872,,0.017452,0.029753,0.7515,16425,,57.308,33.577,1.3306,7.5,6.9475,8.2475,5.24,,5.54,3.0665,1.8873,5.13,,4.32714,6.68205,,2.15,,4.333,7.01,,2.132,,2.957,4.2831,85.335,47.492,46.217,71.875,116.634,-24.07,,66.8,,-150.338,,26.36,5.8871,-15.54,6223.388,,1176.17,6284.68,1330.97,5614.66
2025-03-19,0.060492,0.2254,0.017456,0.029748,0.7515,16525,4.436,57.305,33.638,1.3306,7.745,6.9675,8.255,5.2275,,5.51,3.0201,1.9374,5.028,,4.32115,6.68205,3.66,2.15,,4.4,7.076,3.751,2.129,,2.96,4.2428,83.886,45.993,45.814,69.486,116.634,-15.41,-646.3,-39.25,,-55.018,-109.2,-21.04,6.856,-54.66,6311.66,1517.66,1189.66,6313.12,1324.63,5675.29
2025-03-20,0.060661,0.226,0.017479,0.029642,0.7492,16475,4.4253,57.228,33.698,1.3348,7.62,6.9475,8.145,5.215,,5.68,3.0484,1.8706,4.94,,4.31915,6.68231,3.66,2.15,,4.45,7.091,3.742,,,2.96,4.2369,89.922,49.715,49.885,75.284,116.634,452.96,-710.8,86.2,,-30.27,-64.5,-83.94,2.9131,-54.21,6381.674,1504.16,1181.71,6323.13,1323.93,5662.89
2025-03-21,0.060601,0.2262,0.01744,0.029454,0.7485,16500,4.4205,57.33,33.865,1.336,7.545,6.8925,8.0875,5.23,,5.81,3.0409,1.8729,4.988,,4.31525,6.68231,3.66,2.15,,4.5,7.166,3.738,2.037,,2.96,4.2462,91.588,50.22,50.173,75.735,116.634,-213.23,-784.6,19.38,,-142.316,-73.8,13.84,18.1626,-36.76,6258.179,1505.45,1186.61,6266.75,1321.88,5667.56
2025-03-24,0.060359,0.2255,0.017446,0.029451,0.7471,16555,4.4355,57.321,33.862,1.3386,7.61,6.9525,8.2325,5.3025,,5.92,3.0559,1.8984,4.99,,4.322,6.68231,3.66,2.15,,4.35,7.174,3.748,2.045,,2.968,4.3346,92.145,48.315,49.224,73.699,116.634,-42.75,-848.7,31.08,,-9.7,-64.1,-2.42,-4.1988,-27.87,6161.218,1503.82,1190.06,6192.02,1330.32,5767.57
2025-03-25,0.060199,0.2254,0.017369,0.029568,0.7484,16595,4.436,57.6,33.943,1.3361,7.745,6.9925,8.2575,5.4375,,5.9,3.0167,1.8538,5.116,,4.31925,6.68231,3.66,2.15,,4.4,7.196,3.753,2.086,,2.972,4.3133,92.945,47.862,48.354,73.292,116.634,-115.73,-906.9,-35.21,,12.903,-58.2,-81.36,-10.5063,-15.76,6235.619,1513.6,1184.93,6159.85,1331.92,5776.65
2025-03-26,0.060286,0.2257,0.017335,0.029431,0.7458,16580,4.429,57.683,33.978,1.3408,7.73,7,8.2575,5.6375,,5.93,2.9897,1.8628,5.153,,4.31312,6.68231,3.66,2.15,,4.45,7.109,3.757,2.073,,2.975,4.3519,92.114,48.478,47.782,73.251,116.634,-98.69,-945.6,-156.12,,155.073,-38.7,-5.36,-17.3347,-19.9,6472.356,1518.05,1190.36,6166.05,1326.09,5712.2
2025-03-27,0.060379,0.2256,0.017422,0.029544,0.7464,16560,4.4318,57.39,33.933,1.3397,7.625,6.9275,8.37,5.595,,5.91,2.9783,1.8499,5.062,,4.31405,6.68333,3.66,2.15,,4.5,6.988,3.772,2.06,,2.97,4.3595,92.666,49.477,48.187,73.339,116.634,-51.24,-958.2,126.06,,37.594,-12.6,34.62,-3.2747,-2.45,6510.62,1535.73,1187.9,6139.51,1323.81,5693.31
2025-03-28,0.060392,0.2255,0.017429,0.029463,0.7455,,4.4383,57.382,33.972,1.3414,7.48,6.915,8.3075,5.545,,5.89,2.9678,1.8407,5.052,,4.2988,,3.66,2.15,,4.5,,3.772,2.048,,2.964,4.2494,93.472,50.424,50.281,74.165,116.634,,-1044.8,,,,-86.6,-66.73,1.2258,-15.84,,1513.65,1175.45,6147.44,1317.46,5580.94
2025-03-31,0.060314,,0.017464,0.029451,0.7448,,,57.23,33.923,1.3427,7.5,6.96,8.2575,5.5375,,5.9,2.9721,1.7938,5.072,,4.3007,,,2.15,,4.5,,,,,2.963,4.2053,95.362,53.144,52.968,75.964,116.634,,,152.89,-1901.03,,,-43.77,4.3606,-49.96,,,1158.09,6180.72,1306.86,5611.85
2025-04-01,0.059884,,0.017473,0.029264,0.7439,,,,34.103,1.3442,7.55,6.9375,8.34,5.5275,,5.89,2.9712,1.7317,5.071,,4.29768,,,2.15,,4.7,,,1.966,,2.969,4.1689,94.933,54.584,54.541,75.179,116.634,,,36.81,,,,42.4,,-16.73,,,1168.02,,1317.33,5633.07
2025-04-02,0.059835,0.2245,0.017477,0.029173,0.7431,,4.4525,57.221,34.162,1.3457,7.53,7.01,8.4125,5.5325,,5.9,3.0286,1.7753,5.072,,4.29855,,3.66,2.15,,4.5,,3.761,1.933,,2.964,4.1307,94.592,55.786,54.338,74.946,116.634,,-7.5,91.93,,,-7.5,45.89,-4.5529,-25.47,,1526.52,1172.69,6247.68,1317.83,5670.97
2025-04-03,0.059718,0.2251,0.017515,0.029218,0.7497,,4.442,57.1,34.257,1.3339,7.555,6.9825,8.6175,5.5625,,5.86,3.0097,1.688,4.979,,4.25627,,3.66,2.14,,4.5,,3.73,1.871,,3.04,4.0286,101.025,62.521,59.855,79.22,41.487,,-21.8,112.14,,,-14.3,-61.55,-1.774,-142.14,,1518.91,1161.81,6145.73,1229.84,5396.52
2025-04-04,0.060051,0.2254,0.0176,0.029052,0.7422,,4.4367,56.825,34.2,1.3473,7.94,6.98,8.5425,5.555,,5.82,2.9871,1.7143,4.825,,4.212,,3.66,2.14,,4.5,,3.669,1.863,,3.018,3.9943,106.167,66.894,61.267,85.02,43.034,,-96.1,45.57,,,-74.4,-185.33,-12.8789,-102.57,,1504.14,1125.21,6084.19,1210.67,5074.08
2025-04-07,0.059448,0.2232,0.017409,0.028841,0.7392,,4.4835,57.433,,1.3528,9.875,6.9175,9.395,6.29,,5.83,3.0733,1.7604,5.043,,4.2185,,3.66,,,,,3.647,,,,4.1835,127.142,78.27,78.984,99.999,45.391,,-332.8,,,,-236.7,,-56.4959,,,1443.8,,5822.85,,5062.25
2025-04-08,0.059203,0.2227,0.017449,0.028646,0.7389,16865,4.4915,57.325,34.807,1.3535,9.565,6.9125,9.4525,6.2375,,5.8,3.003,1.718,4.992,,4.14625,6.68615,3.65,2.14,,4.5,7.055,3.701,1.905,,3.038,4.2929,129.314,75.858,73.747,101.329,46.837,,-421.7,117.62,,-227.945,-88.9,-71.03,-7.4433,-65.06,5996.142,1443.56,1074.59,6006.34,1132.79,4982.77
2025-04-09,0.059268,0.2224,0.017435,0.029293,0.7457,16865,4.496,,34.563,1.341,9.495,6.8975,9.575,6.2575,,6.05,3.1033,1.7588,5.101,,4.27525,6.68615,3.65,2.14,,4.5,7.116,3.755,1.905,,3.036,4.3315,131.482,70.602,77.109,100.759,55.043,-31.85,-535.5,-30.35,,-64.84,-113.8,11.95,,13.9,5967.988,1400.59,1088.18,,1094.3,5456.9
2025-04-10,0.059442,0.2237,0.017442,0.029507,0.7517,16800,4.4692,57.368,34.198,1.3303,9.2975,6.88,9.525,6.035,,5.88,3.003,1.676,5.1,,4.23297,6.68615,3.65,2.14,,4.6,7.02,3.722,1.959,,3.036,4.4249,115.014,68.587,63.781,87.775,49.952,-191.74,-509.8,29.78,,-44.605,25.7,28.28,-1.9226,-33.34,6254.024,1463.13,1133.95,6077.82,1168.34,5268.05
2025-04-11,0.05954,0.2261,0.017545,0.029828,0.7581,16795,4.4245,56.978,33.63,1.3191,9.3775,6.8775,9.765,6.1625,,5.91,2.9474,1.6884,5.169,,4.24938,6.68615,3.65,2.14,,4.6,7.045,3.749,1.966,,3.038,4.4895,112.379,64.596,62.878,85.466,52.535,-127.21,-536.4,59.51,,-12.732,-26.6,-34.04,0.8429,37.31,6262.226,1454.76,1128.66,6082.44,1222.46,5363.36
2025-04-14,0.059572,0.2266,0.017518,0.029737,0.7601,16775,4.4125,57.086,,1.3155,9.31,6.925,9.6425,6.1725,,5.9,2.9199,1.7042,5.244,,4.25887,6.68615,3.65,,,4.45,7.008,3.741,,,3.038,4.3739,108.873,64.345,61.515,82.935,51.681,-25.58,-554.5,,,-137.981,-18.1,,3.0596,-4.04,6368.517,1480.86,,6145.52,1241.44,5405.97
2025-04-15,0.05943,0.2266,0.017605,0.029769,0.7582,16815,4.4125,56.78,,1.319,8.935,6.915,9.3875,5.835,,5.8,2.9989,1.7064,5.165,,4.26515,6.68615,3.65,,,4.45,6.949,3.723,,,3.037,4.333,107.334,63.496,61.596,80.852,49.409,-49.29,-581.8,,,-147.029,-27.3,,3.6299,8.14,6441.683,1486.43,,6186.1,1227.79,5396.63
2025-04-16,0.059393,0.2267,0.017621,0.030186,0.763,16825,4.4097,56.746,33.25,1.3106,8.805,6.9225,9.665,5.8,,5.84,2.998,1.6279,5.127,,4.26502,6.68615,3.65,2.14,,4.6,6.927,3.72,,,3.028,4.2768,108.205,64.89,62.831,82.311,48.673,-1.78,-616.6,397.42,,-488.37,-34.8,19.82,-0.206,-12.08,6400.054,1476.92,1138.9,6134.62,1210.3,5275.7
2025-04-17,0.059405,0.2269,0.017657,0.029978,0.7626,16825,4.4073,,33.293,1.3114,8.635,6.9175,9.485,5.7775,,5.89,3.006,1.6783,5.145,,4.275,6.68615,3.65,2.14,,4.6,6.928,3.712,,,3.035,4.3249,107.812,65.7,62.922,82.321,48.762,248.46,-620.3,557.22,,-40.314,-3.7,-6.7,,-180.51,6438.269,1483.27,1141.28,,1217.25,5282.7
2025-04-18,0.059254,0.2266,0.017625,0.029934,0.7627,,4.4137,,33.443,1.3111,8.645,7.22,9.4925,5.755,,5.88,2.9791,1.6911,5.143,,,,3.65,2.14,,4.5,,3.689,,,3.037,4.3249,108.236,65.62,62.728,82.515,48.87,,-611.3,-17,,,9,-39.98,,-0.03,,1499.4,1150.95,,1219.12,
2025-04-21,0.059501,0.2288,0.017661,0.030212,0.7668,16805,4.37,56.623,33.095,1.3042,8.645,7.2575,9.9125,5.775,,5.99,2.9528,1.672,5.067,,4.26325,6.68615,3.65,2.14,,4.7,6.942,3.655,1.853,,3.038,4.4106,107.465,66.363,63.873,82.336,47.358,,-634.4,229.32,,-40.816,-23.1,-67.52,-0.828,2.94,6445.967,1499.47,1134.71,6138,1207.07,5158.2
2025-04-22,0.059314,0.2279,0.017641,0.029868,0.7627,16855,4.392,56.69,33.215,1.3112,8.565,6.94,9.7975,5.945,,6.05,2.9697,1.7077,5.081,,4.271,6.68615,3.65,2.14,,4.5,6.971,3.672,1.884,,3.04,4.4008,107.819,65.824,63.303,82.212,48.243,-41.57,-658.4,85.65,,7.249,-24,3.68,-0.6857,19.52,6538.266,1486.25,1144.05,6145.59,1197.13,5287.76
2025-04-23,0.059272,0.2278,0.017677,0.029792,0.7599,16865,4.3888,56.57,33.423,1.316,8.47,6.94,9.7675,5.8475,,6.01,2.967,1.6864,5.107,,4.2836,6.68615,3.65,2.14,,4.6,6.942,3.664,1.898,,3.041,4.3812,101.711,63.488,60.506,78.682,46.995,78.78,-597.5,397.96,,-14.649,60.9,-85,-2.7139,-3.17,6634.377,1501.19,1153.77,6168.48,1211,5375.86
2025-04-24,0.059268,0.2287,0.01768,0.029916,0.7626,16870,4.3723,56.565,33.443,1.3113,8.3775,6.9275,9.745,5.7075,,5.96,2.9513,1.6848,5.171,,4.27215,6.68615,3.65,2.14,,4.55,6.932,3.671,1.939,,3.075,4.3149,100.251,62.776,59.81,77.989,46.075,261.28,-564.2,-96.66,,-30.624,33.3,-62.64,-5.181,22.63,6613.478,1506.52,1146.86,6158.48,1223.35,5484.77
2025-04-25,0.059419,0.2286,0.017777,0.029817,0.7606,16830,4.3737,56.255,33.557,1.3148,8.2425,7.0025,9.755,5.7625,,5.87,2.9551,1.6701,5.185,,4.26185,6.68615,3.65,2.14,,4.433,6.909,3.66,1.903,,3.071,4.2353,96.341,61.831,59.242,75.802,46.155,356.53,-535.4,-64.43,,10.291,28.8,-55.96,6.2779,-22.63,6678.915,1509.2,1159,6268.75,1229.23,5525.21
2025-04-28,0.059328,0.2291,0.017723,0.029988,0.7642,16855,4.364,56.436,33.665,1.3085,8.195,6.9975,9.5925,5.7825,,5.84,2.9661,1.6321,5.22,,4.26463,6.69,3.65,2.14,,4.433,6.893,3.643,1.891,100.042,3.074,4.2082,95.659,61.445,59.683,75.387,45.184,-5.95,-504,-341.53,,-10.586,31.4,-32.05,4.0464,0.43,6722.966,1521.59,1159.53,6249.5,1226.8,5528.75
2025-04-29,0.059662,0.2311,0.017812,0.029896,0.7647,16762,4.3273,56.155,33.403,1.3076,8.15,7.0725,9.655,5.7675,,5.8,3.0057,1.5924,5.225,,4.2571,6.69,3.65,2.14,,4.45,6.875,3.653,1.892,100.531,3.074,4.1716,95.66,61.319,60.152,75.725,44.567,-30.51,-492.3,137.35,,1.227,11.7,17.85,4.919,-9.18,6749.075,1515.56,1171.12,6252.19,1226.3,5560.83
2025-04-30,0.06023,0.2317,0.017902,0.029931,0.7655,16601,4.3158,55.86,33.417,1.3063,8.545,7.0975,9.57,5.8375,,5.82,3.005,1.5391,5.144,,4.25077,6.69231,3.65,2.14,,,6.857,3.651,1.877,100.845,,4.1619,97.995,62.453,61.914,78.575,45.516,-52.49,-416.9,-65.52,-1602.12,8.604,75.4,99.45,17.6818,,6766.795,1540.22,1197.26,6354.99,,5569.06
2025-05-01,0.060326,,0.017905,0.029845,0.7621,,,,,1.3122,8.475,7.085,9.59,5.765,,5.83,3.0129,1.5752,5.149,,4.25515,,,,,,,,,,,4.2176,98.478,62.028,61.848,77.922,45.148,,,,,,,,,,,,,,,5604.14
2025-05-02,0.060837,0.2349,0.017987,0.030224,0.7694,16435,4.2568,55.59,33.063,1.2996,9.435,7.025,9.9225,6.14,,5.83,3.0676,1.5943,5.174,,4.29021,6.68846,3.65,1.89,,,6.861,3.66,1.898,100.713,,4.3083,96.487,60.738,60.558,76.354,45.524,,80,47.63,,8.083,80,-40.88,11.8669,,6815.73,1542.49,1198.98,6411.86,,5686.67
2025-05-05,0.060772,0.238,0.017934,0.030382,0.7756,16435,4.2013,55.77,,1.2893,9.97,7.0875,10.12,6.2125,,5.79,3.0563,1.5877,5.232,,4.29785,6.68846,3.65,,,4.5,6.856,3.666,,100.74,3.078,4.3433,96.704,60.361,60.882,76.781,45.761,104.72,58,,,5.107,-22,,-1.3917,5.11,6831.952,1539.54,,6359.63,1240.05,5650.38
2025-05-06,0.060794,0.2363,0.01798,0.03063,0.7762,16450,4.2323,55.615,32.66,1.2883,9.805,7.0725,9.965,6.2,,5.78,3.0229,1.5035,5.258,,4.29075,6.68846,3.65,1.89,,4.5,6.864,3.662,1.876,100.693,3.078,4.2946,97.354,61.844,61.598,76.898,45.701,65.21,71.8,792.39,,-12.317,13.8,26.13,12.4655,2.76,6898.197,1536.8,1187.86,6418.69,1241.95,5606.91
2025-05-07,0.060474,0.2359,0.018048,0.030403,0.7727,16536,4.2397,55.408,32.713,1.2942,9.795,7.105,10.0375,6.215,,5.73,2.9967,1.4912,5.296,,4.3,6.68077,3.64,1.89,,4.5,6.849,3.629,1.812,100.991,3.074,4.2694,93.801,60.606,59.352,74.272,45.951,-55.26,157.9,343.51,,-105.635,86.1,138.11,12.1181,34.91,6926.225,1549.9,1220.27,6465.45,1250.37,5631.28
2025-05-08,0.060599,0.2336,0.017978,0.030313,0.7687,16495,4.282,55.618,32.835,1.301,9.405,6.9975,9.98,6.1625,,5.79,3.0109,1.4769,5.288,,4.30555,6.68077,3.63,1.89,,4.45,6.847,3.609,1.804,101.538,3.079,4.3785,90.642,58.231,57.623,71.002,45.181,446.61,147.8,-240.93,,-50.864,-10.2,-91.12,-0.3385,9.55,6827.75,1542.74,1206.59,6389.49,1269.8,5663.94
2025-05-09,0.060533,0.2326,0.01803,0.030305,0.7705,16515,4.3007,55.48,33.018,1.2979,8.935,7.005,9.845,6.09,,5.81,3.0296,1.512,5.274,,4.30625,6.68077,3.61,1.89,,4.45,6.841,3.546,1.835,101.61,3.079,4.3785,90.638,58.303,57.993,70.788,45.749,55.09,179.2,-549.14,,-34.09,31.4,-44.05,8.3758,-4.5,6832.803,1546.5,1210.94,6458.2,1267.3,5659.91
2025-05-12,0.060228,0.2325,0.018017,0.029926,0.7656,,,,,1.3062,8.89,7.0475,9.8375,6.0275,,5.79,3.0458,1.564,5.288,,4.3225,,,,,4.45,,,,,3.074,4.4709,85.06,55.486,55.578,66.561,45.131,,,,,,,,,-11.37,,,,,1283.26,5844.19
2025-05-13,0.060143,0.2314,0.017928,0.030084,0.7686,,4.3222,55.798,33.217,1.3011,8.745,7.035,9.6225,5.9475,,5.79,3.0515,1.5255,5.355,,4.32316,,3.6,1.89,,4.45,,3.596,1.871,101.314,3.077,4.465,84.887,54.646,55.056,66.042,43.083,,363.7,-199.22,,,184.5,-74.11,0.9784,37.54,,1582.39,1214.39,6566.82,1293.43,5886.55
2025-05-14,0.060381,0.2332,0.017895,0.029927,0.7678,16550,4.288,55.858,33.215,1.3024,8.58,7.0375,9.365,5.93,,5.83,3.0806,1.5578,5.37,,4.3209,6.68462,3.6,1.89,,4.45,6.885,3.593,1.901,100.849,3.073,4.5363,83.332,53.523,52.917,64.648,40.409,,477.6,-234.32,,171.349,113.9,12.73,6.3841,87.75,6979.88,1583.51,1216.71,6551.81,1309.73,5892.58
2025-05-15,0.060502,0.2335,0.017937,0.030069,0.7706,16515,4.2828,55.75,33.373,1.2977,8.5,7.08,9.43,5.97,,5.82,3.0796,1.5141,5.46,,4.31845,6.6875,3.6,1.89,,4.45,6.901,3.6,1.886,101.319,3.069,4.4315,84.362,53.388,53.448,64.885,41.324,-73.95,525.6,-143.74,,102.138,48,-35.28,-3.9118,35.75,7040.161,1573.02,1194.49,6466.86,1313.2,5916.93
2025-05-16,0.060811,0.2329,0.01797,0.029971,0.769,16440,4.2937,55.645,33.24,1.3004,8.31,6.9725,9.48,5.9425,,5.8,3.077,1.5275,5.55,,4.32231,6.6875,3.59,1.89,,4.45,6.867,3.574,1.874,101.39,3.074,4.477,83.015,52.525,52.056,63.558,40.415,16.98,568.8,1.27,,32.039,43.2,-34.37,-7.2812,-36.21,7106.526,1571.75,1195.77,6465.53,1301.39,5958.38
2025-05-19,0.060851,0.2331,0.017953,0.030169,0.7724,16430,4.2908,55.675,33.065,1.2947,8.265,7.0925,9.355,6.0725,,5.68,3.06,1.5115,5.498,,4.32308,6.68462,3.57,1.89,,4.45,6.858,3.604,1.862,101.165,3.074,4.4474,83.956,52.666,52.151,64.623,40.694,25.53,568.6,-110.02,,22.355,-0.2,-5.25,-4.0109,-21.9,7141.091,1556.14,1187.06,6454.84,1296.29,5963.6
2025-05-20,0.060927,0.2327,0.017978,0.030383,0.7721,16415,4.2975,55.62,33.065,1.2952,8.195,7.0325,9.285,5.935,,5.61,3.0367,1.4622,5.401,,4.3275,6.6875,3.56,1.89,,4.45,6.83,3.592,1.855,101.25,3.075,4.4869,82.686,51.97,52.29,63.961,40.588,143.78,549.8,28.29,,-24.747,-18.7,26.3,-15.8994,-26.71,7094.602,1548.87,1189.14,6335.33,1315.15,5940.46
