Date,USDSGD.Curncy,EURUSD.Curncy,USDJPY.Curncy,EURJPY.Curncy,EURGBP.Curncy,BCOM.Index,STI.Index,USGG10YR.Index,MASB2Y.Index,MASB5Y.Index,MASB10Y.Index,SDBS10.Curncy,SGD3M.Curncy,SDO3M.Curncy,CTTWBRSG.Index,CTTWBSGD.Index,USDSGDV3M.Curncy,USDSGDV6M.Curncy,USDSGDV1Y.Curncy,EURUSDV3M.Curncy,EURUSDV6M.Curncy,EURUSDV1Y.Curncy,USDJPYV3M.Curncy,USDJPYV6M.Curncy,USDJPYV1Y.Curncy,SDSOAA.Curncy,SDSOAC.Curncy,SIBF1M.Index,SIBF3M.Index,EUR003M.Index,USOSFRA.Curncy,USOSFRC.Curncy,US0001M.Index,US0003M.Index,SIBCSORA.Index,FEDL01.Index,SOFRRATE.Index,US00O.N.Index,EUBS1.Curncy,JYBS1.Curncy,XAUUSD.Curncy,GDBR10.Index,SDSOA5.Curncy,SDSW5.Curncy,SDSOA10.Curncy,SDSW10.Curncy,VIX.Index,VIX3M.Index,V2X.Index,MOVE.Index,DXY.Curncy,DBS.SP.Equity,OCBC.SP.Equity,UOB.SP.Equity,EUXOQQ1.BGN.Curncy,JYBSS12M.Curncy
1999-01-29,1.6918,1.1362,116.33,132.17,0.68955,77.1889,,4.651,2.45,3.54,4.35,,-120,-124,90.6064,78.8382,,,,8.675,8.85,8.9,17,17.45,17.85,,,,,3.074,,,4.93906,4.96953,,4.79,,,,,286.15,3.632,,,,,26.25,,37.61,87.16,96.08,6.157,2.951,6.436,,
1999-02-01,1.6928,1.1309,114.95,130.12,0.6888,76.7847,,4.753,2.52,3.57,4.39,,-120,-127.5,90.5365,78.7844,,,,8.72,8.9,9,17,17.55,17.8,,,,,3.078,,,4.93844,4.96938,,4.86,,,,,288.85,3.673,,,,,27.67,,37.03,86.88,96.23,5.933,2.873,6.436,,
1999-02-02,1.6863,1.1351,111.98,127.27,0.6918,77.1761,,4.798,2.48,3.54,4.36,,-123,-132,90.375,78.6461,,,,8.8,8.925,9,18.35,18.15,18.15,,,,,3.091,,,4.93875,4.97359,,4.56,,,,,288.45,3.689,,,,,28.16,,38.61,91.69,95.71,5.784,2.816,6.528,,
1999-02-03,1.688,1.1314,112.99,128.03,0.6915,77.0603,,4.826,2.46,3.54,4.37,,-123,-135,90.1944,78.4913,,,,8.75,9.05,9.1,17.8,17.75,17.75,,,,,3.098,,,4.93656,4.97344,,4.65,,,,,287.55,3.727,,,,,27.88,,39.96,95.7,96.03,5.821,2.854,6.436,,
1999-02-04,1.6875,1.134,112.07,127.03,0.68885,77.2167,,4.877,2.45,3.56,4.39,,-115,-134,90.4947,78.7549,,,,8.8,9,9.05,17.8,17.8,17.85,,,,,3.105,,,4.93531,4.97094,,4.88,,,,,289.45,3.809,,,,,29.48,,38.79,95.68,95.68,5.747,2.835,6.389,,
1999-02-05,1.6873,1.1266,113.13,127.45,0.6904,77.1572,,4.941,2.46,3.58,4.4,,-117.5,-135,90.2872,78.5767,,,,8.85,9,9,17.875,17.55,17.7,,,,,3.107,,,4.93656,4.9825,,4.76,,,,,288.55,3.781,,,,,29.67,,37.81,94.82,96.22,5.747,2.835,6.204,,
1999-02-08,1.693,1.1324,114.55,129.77,0.6909,77.2071,,4.92,2.47,3.6,4.41,,-117.5,-127,90.4173,78.6969,,,,8.8,8.9,9,17.15,17.6,17.75,,,,,3.113,,,4.93813,5,,4.85,,,,,289.15,3.838,,,,,30.27,,38.77,92,96.01,5.784,2.873,6.25,,
1999-02-09,1.6924,1.1315,114.08,129.03,0.69075,76.5042,,4.881,2.47,3.61,4.43,,-105,-127.5,90.3751,78.6625,,,,8.7,8.85,8.95,16.65,17.4,17.65,,,,,3.112,,,4.93938,5,,4.73,,,,,287.4,3.793,,,,,31.36,,39.55,91.62,96.28,,2.777,6.158,,
1999-02-10,1.6934,1.1326,114.36,129.53,0.6969,76.3216,,4.93,2.51,3.65,4.45,,-106,-130.5,90.4277,78.7106,,,,8.65,8.75,8.85,16.95,17.5,17.8,,,,,3.109,,,4.93563,5,,4.66,,,,,287.25,3.794,,,,,30.45,,40.3,89.55,95.96,5.747,2.758,6.019,,
1999-02-11,1.6875,1.1224,114.63,128.74,0.6915,76.1723,,4.92,2.49,3.61,4.43,,-119,-126.5,90.5395,78.8102,,,,8.6,8.85,8.9,17.05,17.7,17.85,,,,,3.106,,,4.93563,5,,4.73,,,,,287.7,3.778,,,,,27.42,,37.83,86.18,96.68,6.344,3.047,6.482,,
1999-02-12,1.6906,1.1308,114.25,128.88,0.6917,76.0483,,5.053,2.48,3.61,4.42,,-112.5,-131,90.3928,78.6848,,,,8.65,8.8,8.85,17.15,17.525,17.9,,,,,3.1,,,4.93563,5,,4.68,,,,,289.55,3.839,,,,,29.76,,36.06,92.04,96.31,6.082,2.951,6.436,,
1999-02-15,1.688,1.1224,115.72,129.74,0.6901,,,5.059,2.49,3.62,4.42,,-117.5,-129.5,90.5612,78.8384,,,,8.6,8.8,8.85,16.7,17.35,17.55,,,,,3.099,,,4.93781,5,,4.68,,,,,289.5,3.912,,,,,,,37.67,92.04,96.79,6.082,2.97,6.575,,
1999-02-16,1.696,1.121,118.57,132.99,0.6859,74.5453,,5.013,,,,,-110.5,,90.6319,78.9023,,,,8.6,8.75,8.85,18,18.3,18.5,,,,,3.092,,,4.93656,5,,5.09,,,,,285.05,3.914,,,,,29.65,,36.01,93.01,97.21,,,,,
1999-02-17,1.6978,1.1248,118.83,133.84,0.6876,74.6213,,4.97,,,,,-100,,90.7075,78.9705,,,,8.4,8.7,8.75,18.15,18.6,18.7,,,,,3.086,,,4.93781,5,,4.73,,,,,285.05,3.897,,,,,30.65,,36.69,92.5,97.06,,,,,
1999-02-18,1.7015,1.1195,119.67,134.12,0.6846,75.1665,,5.053,2.46,3.63,4.42,,-110,-129.5,90.6567,78.9285,,,,8.45,8.65,8.75,18.95,19.05,19,,,,,3.079,,,4.93688,5,,4.71,,,,,286.2,3.923,,,,,30.45,,35.56,88.94,97.32,6.008,2.912,6.482,,
1999-02-19,1.7015,1.1069,121.3,134.32,0.6824,74.9579,,5.074,2.47,3.64,4.43,,-114.5,-124,90.6045,78.8855,,,,8.45,8.85,8.75,19.3,19.05,18.875,,,,,3.077,,,4.93688,5,,4.72,,,,,288.25,3.9,,,,,29.3,,33.91,89.57,98.27,6.232,2.951,6.528,,
1999-02-22,1.7173,1.1022,121.28,133.57,0.678,74.5578,,5.014,2.45,3.64,4.44,,-116,-123.5,90.9472,79.1908,,,,9.15,8.9,8.9,18.15,18.35,18.4,,,,,3.075,,,4.93813,5,,4.78,,,,,287.05,3.883,,,,,25.87,,32.09,89.16,98.52,6.381,3.028,6.667,,
1999-02-23,1.719,1.1007,120.8,133.02,0.6819,75.3077,,5.11,2.45,3.64,4.44,,-112,-125,90.3687,78.6894,,,,8.95,9,9.05,18.1,18.4,18.6,,,,,3.076,,,4.93688,5,,4.73,,,,,287.45,3.86,,,,,26.49,,31.26,84.23,98.85,6.306,3.008,6.528,,
1999-02-24,1.726,1.1007,121.45,133.79,0.689,74.9005,,5.175,2.44,3.63,4.42,,-110.5,-128.5,90.2536,78.5915,,,,8.95,9.025,9.1,18.15,18.45,18.65,,,,,3.079,,,4.93938,5.00375,,4.88,,,,,287.8,3.877,,,,,27.21,,30.78,86.19,99.11,6.306,3.008,6.528,,
1999-02-25,1.7225,1.1035,119.84,132.01,0.6886,75.2478,,5.349,2.45,3.66,4.44,,-113,-127.5,90.013,78.3843,,,,9.1,9.1,9,18,18.35,18.45,,,,,3.087,,,4.96344,5.02,,4.89,,,,,287.85,3.953,,,,,28.01,,31.78,105.45,98.57,6.269,2.97,6.575,,
1999-02-26,1.7224,1.1029,119.2,131.48,0.6879,74.2411,,5.287,2.45,3.66,4.44,,-110.5,-124.5,90.3229,78.6565,,,,9.05,9.1,8.95,18.45,18.55,18.65,,,,,3.098,,,4.9625,5.02625,,4.84,,,,,287.05,4.011,,,,,27.88,,30.8,101.44,98.71,6.344,2.989,6.528,,
1999-03-01,1.7265,1.0892,119.7,130.38,0.6772,74.3505,,5.39,2.44,3.64,4.43,,-115.5,-126.5,90.0722,78.4622,,,,9.2,9.15,9.15,17.95,18.3,18.5,,,,,3.099,,,4.965,5.0275,,5.1,,,,,286.4,4.097,,,,,28.37,,32.46,105.94,99.56,6.381,3.047,6.575,,
1999-03-02,1.7313,1.0942,120.11,131.43,0.6767,74.9038,,5.32,2.43,3.65,4.44,,-119,-130,89.964,78.376,,,,9.2,9.15,9.1,18.1,18.45,18.65,,,,,3.115,,,4.96609,5.03391,,4.73,,,,,286.75,4.08,,,,,29.22,,32.03,104.7,99.37,6.344,3.086,6.621,,
1999-03-03,1.7347,1.0875,121.77,132.5,0.674,75.3181,,5.384,2.43,3.66,4.47,,-117.5,-128,90.054,78.4624,,,,9.15,9.05,9,18.05,18.4,18.55,,,,,3.112,,,4.965,5.03,,4.74,,,,,286.55,4.131,,,,,29.04,,31.93,109.65,99.76,6.493,3.008,6.713,,
1999-03-04,1.734,1.0799,123.44,133.33,0.671,76.0815,,5.419,2.41,3.66,4.46,,-110,-124.5,90.3035,78.6878,,,,9.45,9.25,9.15,18.45,18.75,18.85,,,,,3.111,,,4.965,5.03,,4.8,,,,,288.15,4.176,,,,,26.67,,30.88,110.02,100.48,6.605,3.008,6.806,,
1999-03-05,1.7273,1.0823,122.73,132.83,0.6741,76.2358,,5.314,2.38,3.65,4.44,,-113,-126,90.5502,78.9109,,,,9.45,9.1,9.1,18.175,18.75,18.3,,,,,3.104,,,4.96484,5.03,,4.8,,,,,288.45,4.012,,,,,24.08,,29.26,97.14,100.24,6.754,3.086,6.899,,
1999-03-08,1.7275,1.0888,121.8,132.5,0.6764,77.0171,,5.263,2.32,3.62,4.42,,-117,-131.5,90.2824,78.7017,,,,9.15,9.1,9.05,17.9,18.3,18.55,,,,,3.093,,,4.9525,5,,4.83,,,,,291.6,4.061,,,,,24.54,,29.86,95.94,99.75,6.456,3.105,6.806,,
1999-03-09,1.7305,1.0881,121.17,131.8,0.6729,77.3879,,5.172,2.3,3.63,4.44,,-117,-133,90.1055,78.5554,,,,9.15,9.125,8.975,17.925,18.3,18.6,,,,,3.087,,,4.95,5.06,,4.74,,,,,291.85,4.107,,,,,25.02,,28.96,95.72,99.64,6.493,3.047,6.621,,
1999-03-10,1.731,1.0943,119.79,131.05,0.6732,78.8439,,5.191,2.29,3.62,4.41,,-125,-134.5,89.7864,78.2852,,,,9.1,9.05,9,17.75,18.15,18.35,,,,,3.081,,,4.94,5.02,,4.82,,,,,292.75,4.083,,,,,24.79,,27.95,92.13,99.01,6.717,3.143,6.899,,
1999-03-11,1.736,1.1042,119.19,131.54,0.6745,78.154,,5.2,2.29,3.61,4.41,,-130,-129,89.4753,78.022,,,,9.4,9.2,9.15,17.9,18.15,18.35,,,,,3.074,,,4.93875,5,,4.8,,,,,294.45,4.065,,,,,24.37,,27.06,87.25,98.46,6.978,3.105,6.945,,
1999-03-12,1.73,1.0905,118.7,129.44,0.6682,77.8943,,5.147,2.3,3.61,4.41,,-122.5,-128,89.5933,78.1329,,,,9.45,9.15,9.075,17.45,17.9,18.15,,,,,3.047,,,4.9375,5,,4.74,,,,,292.35,4.028,,,,,24.84,,26.98,85.28,99.13,6.866,3.086,6.899,,
1999-03-15,1.7238,1.0932,117.95,128.62,0.6738,77.1476,,5.147,2.25,3.59,4.39,,-131.5,-137,90.219,78.7027,,,,9.25,9.125,9.35,17.75,18.275,18.3,,,,,3.039,,,4.9375,5,,5.01,,,,,286.9,4.019,,,,,25.24,,27.77,82.21,98.89,7.09,3.105,6.945,,
1999-03-16,1.7223,1.0996,117.52,129.37,0.6751,77.3955,,5.107,2.24,3.57,4.36,,-125,-137.5,89.8038,78.3485,,,,9.35,9.25,9.15,18.4,18.35,18.35,,,,,3.036,,,4.93625,5,,4.77,,,,,283.45,3.982,,,,,25.15,,27.49,83.05,98.56,7.09,3.066,6.76,,
1999-03-17,1.727,1.1002,118.28,130.14,0.6749,78.5421,,5.122,2.23,3.57,4.35,,-129,-135.5,89.7483,78.308,,,,9.25,9.15,9.1,18.3,18.3,18.3,,,,,3.038,,,4.93594,5,,4.73,,,,,283.95,3.942,,,,,25.57,,28.16,84.15,98.62,6.978,3.047,6.806,,
1999-03-18,1.724,1.0972,117.47,128.93,0.6739,78.2651,,5.103,2.22,3.56,4.32,,-125,-132.5,89.7016,78.2753,,,,9.3,9.2,9.1,17.95,18.1,18.1,,,,,3.032,,,4.93469,5,,4.72,,,,,282.95,3.918,,,,,24.13,,28.17,81.36,98.57,7.053,3.047,6.899,,
1999-03-19,1.724,1.0896,117.14,127.52,0.6688,78.9021,,5.184,2.17,3.56,4.33,,-127.5,-131.5,89.6666,78.2527,,,,9.25,9.15,9.05,18.125,18.25,18.25,,,,,3.027,,,4.93438,5,,4.75,,,,,284.25,3.925,,,,,24.32,,26.99,81.15,99.05,7.09,3.182,7.176,,
1999-03-22,1.731,1.0908,118.33,129.15,0.6704,80.3644,,5.199,2.18,3.57,4.33,,-124.5,-132.5,89.5942,78.2135,,,,9.15,9.05,9,18.2,18.2,18.2,,,,,3.02,,,4.93719,5,,4.81,,,,,284.65,3.972,,,,,25,,27.14,81.67,98.92,7.388,3.356,7.408,,
1999-03-23,1.7312,1.0893,118.16,128.79,0.6656,79.9515,,5.156,2.12,3.54,4.31,,-125,-126.5,89.3371,77.9971,,,,9.05,9,9,17.6,17.9,17.9,,,,,3.019,,,4.93875,5,,4.79,,,,,284.55,4,,,,,27.27,,28.84,82.57,98.92,7.276,3.413,7.315,,
1999-03-24,1.7284,1.0871,118.09,128.45,0.6654,79.3372,,5.156,2.06,3.49,4.28,,-129.5,-135,89.4779,78.128,,,,9.05,8.925,9,17.8,17.85,18.1,,,,,3.014,,,4.9375,5,,4.93,,,,,283.8,3.995,,,,,26.6,,29.9,83.77,99.06,7.388,3.433,7.501,,
1999-03-25,1.726,1.0839,118.21,127.98,0.6674,80.3947,,5.214,1.95,3.47,4.23,,-125.5,-130.5,89.5566,78.2047,,,,9.4,9.15,9.1,17.5,17.55,17.6,,,,,2.998,,,4.93688,5,,4.97,,,,,283.3,3.977,,,,,24.33,,28.05,83.1,99.48,7.314,3.356,7.501,,
1999-03-26,1.7345,1.08,120.3,129.53,0.6629,81.1743,,5.199,1.91,3.42,4.22,,-125,-128,89.591,78.2427,,,,9.25,9.25,9.225,17.35,17.6,17.65,,,,,2.991,,,4.93969,5,,4.78,,,,,279.75,4.045,,,,,24.04,,28.57,90.1,100.19,7.165,3.375,7.454,,
1999-03-29,1.7332,1.0732,120.27,129.01,0.6642,81.1315,,5.259,,,,,-125,,89.6564,78.3238,,,,9.6,9.45,9.3,17.5,17.6,17.7,,,,,2.985,,,4.93875,5,,4.84,,,,,280.35,4.045,,,,,23.54,,27.32,88.67,100.36,,,,,
1999-03-30,1.733,1.0732,120.28,128.95,0.665,81.4497,,5.191,2.03,3.48,4.25,,-122,-129.5,89.7442,78.4086,,,,9.45,9.5,9.35,17.25,17.6,17.7,,,,,2.981,,,4.93875,5,,4.77,,,,,279.25,4.038,,,,,22.73,,27.23,86.75,100.54,7.388,3.471,7.778,,
1999-03-31,1.7285,1.0762,118.9,128.06,0.6688,81.0226,,5.242,2.01,3.43,4.22,,-128,-137.5,89.8543,78.5127,,,,9.45,9.4,9.275,17.25,17.475,17.575,,,,,2.971,,,4.93719,5,,4.98,,,,,280.05,4.001,,,,,23.26,,25.25,85.17,100.1,7.687,3.529,8.056,,
1999-04-01,1.7253,1.0795,120.77,130.45,0.67355,80.7802,,5.279,1.96,3.41,4.2,,-130,-138.5,89.7894,78.4637,,,,9.4,9.3,9.15,16.6,16.8,17,,,,,2.942,,,4.9375,5,,5.41,,,,,280.45,4.003,,,,,22.06,,24.61,86.65,100.09,7.911,3.568,8.334,,
1999-04-02,1.7296,1.0786,120.52,130.11,0.673,,,5.187,,,,,,,89.7806,78.4637,,,,9.35,9.35,9.35,16.325,16.6,16.8,,,,,2.929,,,,,,4.69,,,,,279.85,4.004,,,,,,,,79.45,100.2,,,,,
1999-04-05,1.7335,1.0712,121.78,130.49,0.6692,81.0548,,5.19,1.94,3.37,4.17,,-143.5,-142.5,89.7543,78.4637,,,,9.2,9.15,9.1,16.25,16.5,16.75,,,,,2.929,,,,,,4.76,,,,,278.45,4.004,,,,,22.19,,,79.7,100.74,7.911,3.722,8.241,,
1999-04-06,1.7315,1.083,120.58,130.62,0.681,80.887,,5.124,1.93,3.35,4.17,,-133,-141.5,89.7415,78.4601,,,,9.45,9.35,9.25,15.65,15.85,16.15,,,,,2.905,,,4.93719,5,,4.7,,,,,279.95,3.922,,,,,22.65,,24.61,78.5,99.91,7.985,3.761,8.288,,
1999-04-07,1.7357,1.0775,121.38,130.99,0.6755,79.8468,,5.122,1.93,3.36,4.17,,-135.5,-143.5,89.5149,78.2697,,,,9.35,9.25,9.15,14.35,15.175,15.4,,,,,2.9,,,4.93,5,,4.64,,,,,280.55,3.901,,,,,22.81,,25.03,79.75,100.35,7.985,3.838,8.334,,
1999-04-08,1.7302,1.0742,121.17,130.36,0.6691,79.2841,,5.036,1.9,3.33,4.16,,-135,-145,89.7001,78.4392,,,,9.5,9.35,9.2,14.05,14.6,14.9,,,,,2.895,,,4.93094,5,,4.72,,,,,280.65,3.909,,,,,22.59,,24.91,80.26,100.44,7.836,3.934,8.241,,
1999-04-09,1.732,1.0797,121,130.64,0.6721,80.4717,,5.053,1.93,3.33,4.17,,-133,-142,89.6793,78.4288,,,,9.45,9.325,9.25,13.85,14.25,14.6,,,,,2.66,,,4.92875,5,,4.65,,,,,281.55,3.843,,,,,21.77,,24.38,78.4,100.06,8.06,3.857,8.241,,
1999-04-12,1.7233,1.0804,120.37,130.06,0.6705,80.1458,,5.051,1.93,3.33,4.16,,-137.5,-143,89.9007,78.6454,,,,9.45,9.35,9.15,14.65,14.75,14.85,,,,,2.661,,,4.92875,5,,4.69,,,,,282.85,3.802,,,,,21.93,,25.29,75.6,99.8,7.985,3.838,8.334,,
1999-04-13,1.7161,1.0782,119.78,129.06,0.6669,80.9699,,5.103,1.9,3.3,4.14,,-138.5,-144,90.2092,78.9229,,,,9.35,9.275,9.2,14.15,14.4,14.6,,,,,2.651,,,4.92625,5,,4.66,,,,,283.35,3.836,,,,,22.73,,24.4,76.02,100.06,7.985,3.857,8.288,,
1999-04-14,1.6981,1.0802,118.75,128.26,0.6697,80.3968,,5.127,1.87,3.27,4.1,,-130,-146.5,91.0103,79.6316,,,,9.55,9.2,9.15,14.65,14.75,14.75,,,,,2.637,,,4.92875,5,,4.72,,,,,281.45,3.824,,,,,24.94,,25.47,77.12,99.82,7.985,3.838,8.519,,
1999-04-15,1.6945,1.0713,119.15,127.42,0.6653,81.2374,,5.169,1.87,3.23,4.08,,-149.75,-152,91.3292,79.9184,,,,8.85,8.9,8.95,14.15,14.325,14.45,,,,,2.628,,,4.92875,5,,4.77,,,,,284,3.866,,,,,23.93,,26.58,78.05,100.34,8.06,3.857,8.751,,
1999-04-16,1.7043,1.0705,117.84,126.17,0.6633,81.8213,,5.221,1.89,3.22,4.09,,-142,-148,90.7046,79.3796,,,,9.05,8.95,9.05,14.25,14.25,14.475,,,,,2.626,,,4.9275,5,,4.62,,,,,284.25,3.871,,,,,23.9,,25.74,81.29,100.08,8.209,3.896,8.982,,
1999-04-19,1.7033,1.066,117.6,125.37,0.6615,82.5245,,5.149,1.86,3.22,4.09,,-150,-153,90.6348,79.3418,,,,9.05,9.125,9.1,14.35,14.35,14.45,,,,,2.621,,,4.9275,5,,4.6,,,,,284.85,3.877,,,,,26.42,,25.09,79.85,100.43,8.583,3.857,8.797,,
1999-04-20,1.7105,1.0626,118.95,126.4,0.6603,82.2328,,5.136,1.85,3.2,4.09,,-150.5,-154,90.3789,79.1255,,,,8.95,9,9,14.15,14.6,14.65,,,,,2.61,,,4.925,5,,4.49,,,,,284.45,3.837,,,,,25.02,,26.79,81.19,100.81,8.508,3.934,8.612,,
1999-04-21,1.709,1.0584,119.85,126.85,0.6592,82.5549,,5.181,1.81,3.15,4.07,,-154.5,-157.5,90.4492,79.1947,,,,9.15,9.15,9.1,14.35,14.45,14.75,,,,,2.601,,,4.92625,5,,4.58,,,,,283.85,3.838,,,,,23.31,,25.77,81.47,101.17,8.657,4.05,8.751,,
1999-04-22,1.711,1.0646,119.53,127.24,0.65845,82.6046,,5.247,1.78,3.14,4.05,,-151.5,-155.5,90.5402,79.2822,,,,9.15,9.15,9.15,14.1,14.55,14.7,,,,,2.596,,,4.9125,4.9975,,4.65,,,,,283.55,3.852,,,,,22.62,,25.25,82.04,100.91,8.956,4.011,8.982,,
1999-04-23,1.708,1.0599,119.13,126.29,0.6559,82.4631,,5.252,1.78,3.15,4.05,,-147.5,-158.5,90.4274,79.1911,,,,9,9.125,9.125,13.6,14.1,14.225,,,,,2.594,,,4.90625,4.995,,4.71,,,,,283.55,3.853,,,,,22.76,,25.24,79.88,100.87,9.329,4.088,8.982,,
1999-04-26,1.701,1.059,119.25,125.81,0.6567,82.0293,,5.222,1.74,3.08,4,,-151,-158,90.8406,79.5762,,,,9.05,9.075,9.125,13.35,13.875,14.075,,,,,2.591,,,4.9025,4.99625,,5.09,,,,,281.25,3.884,,,,,23.53,,25.78,80.66,101.02,9.105,4.05,9.028,,
1999-04-27,1.6982,1.0662,120.29,128.37,0.6591,82.3403,,5.205,1.7,3.01,3.96,,-146.75,-159,90.9427,79.6735,,,,8.95,8.95,8.95,12.55,13.25,13.675,,,,,2.59,,,4.90375,4.99625,,4.83,,,,,282,3.854,,,,,23.36,,24.32,80.91,100.63,9.254,4.088,9.121,,
1999-04-28,1.6965,1.0621,119.1,126.51,0.6583,83.2839,,5.263,1.69,3,3.96,,-150,-155.5,90.9042,79.6475,,,,8.8,8.8,8.8,12.9,13.4,13.65,,,,,2.588,,,4.9025,4.99625,,4.83,,,,,282.95,3.874,,,,,24.4,,24.47,82.09,100.79,8.956,3.934,9.075,,
1999-04-29,1.699,1.0608,119.18,126.34,0.65945,83.8191,,5.216,1.72,3.03,3.98,,-151,-158.5,90.8962,79.6483,,,,8.85,8.725,8.725,12.85,13.35,13.75,,,,,2.585,,,4.90125,4.995,,4.91,,,,,286.05,3.838,,,,,25.06,,24.78,78.08,100.94,8.956,3.934,8.89,,
1999-04-30,1.6953,1.057,119.48,126.31,0.65765,83.9973,,5.348,1.72,3.03,3.98,,-156.5,-162,90.8806,79.6424,,,,8.75,8.7,8.7,12.75,13.3,13.55,,,,,2.583,,,4.9025,4.98875,,5.03,,,,,286.55,3.868,,,,,25.07,,23.74,84.85,101,9.105,4.088,9.028,,
1999-05-03,1.7035,1.0567,120.31,127.19,0.6567,84.2677,,5.359,1.74,3.04,4,,-161.5,-161.5,90.854,79.6424,,,,8.55,8.6,8.6,12.7,13.35,13.6,,,,,2.583,,,,,,5.01,,,,,286.35,3.891,,,,,24.15,,24.1,85.69,101.11,8.956,4.127,9.075,,
1999-05-04,1.7028,1.063,120.82,128.38,0.6527,84.3135,,5.405,1.85,3.15,4.08,,-159.5,-157.5,90.6371,79.46,,,,,8.75,8.75,12.8,13.975,14.25,,,,,2.581,,,4.90375,5,,4.71,,,,,285.5,3.942,,,,,25.62,,24.47,86.83,100.68,9.105,4.127,9.167,,
1999-05-05,1.7012,1.0762,120.47,129.73,0.6577,84.3655,,5.394,1.87,3.22,4.12,,-152.75,-151.5,90.8853,79.6854,,,,8.65,8.7,8.7,13.25,13.75,13.975,,,,,2.581,,,4.9025,5,,4.6,,,,,287.25,3.96,,,,,25.19,,25.65,95.79,99.91,9.18,4.166,9.445,,
1999-05-06,1.7,1.0792,120.58,130.1,0.6582,83.6931,,5.511,1.87,3.26,4.15,,-140,-146,90.5489,79.3982,,,,8.85,8.85,8.85,13.175,13.6,13.9,,,,,2.579,,,4.90125,5,,4.77,,,,,289.55,4.014,,,,,27.44,,26.95,97.32,99.45,9.18,4.127,9.075,,
1999-05-07,1.6977,1.0757,120.81,129.96,0.66015,83.0543,,5.542,1.9,3.37,4.21,,-145,-135.5,90.6553,79.4992,,,,8.75,8.625,8.625,12.45,13.075,13.65,,,,,2.581,,,4.9025,5,,4.67,,,,,282.75,3.999,,,,,25.36,,27.08,90.57,99.99,8.956,3.973,8.89,,
1999-05-10,1.6985,1.0782,120.55,130.16,0.66335,83.308,,5.534,1.85,3.32,4.17,,-145.5,-150,90.633,79.503,,,,8.65,8.525,8.5,12.55,13.175,13.6,,,,,2.582,,,4.90125,5,,4.69,,,,,278.75,4.043,,,,,26.62,,27.31,89.86,99.73,8.657,3.896,8.704,,
1999-05-11,1.697,1.0713,120.95,129.56,0.66,82.878,,5.578,1.91,3.39,4.22,,-144,-146.5,90.684,79.5554,,,,8.45,8.45,8.45,12.15,12.925,13.375,,,,,2.579,,,4.9025,5,,4.69,,,,,278.25,4.057,,,,,25.62,,26.56,90.42,100.24,8.732,3.896,8.704,,
1999-05-12,1.701,1.0646,120.94,128.75,0.6582,82.0231,,5.57,1.93,3.39,4.22,,-140.5,-142.5,90.7609,79.6307,,,,8.4,8.4,8.4,12.2,12.9,13.4,,,,,2.578,,,4.9,5,,4.72,,,,,277.35,4.059,,,,,26.13,,27.59,94.26,100.7,8.657,3.973,8.427,,
1999-05-13,1.7068,1.0656,121.78,129.92,0.6575,82.7074,,5.412,1.93,3.38,4.21,,-137.5,-138.5,90.6844,79.5713,,,,8.55,8.525,8.625,12.85,13.4,13.8,,,,,2.577,,,4.9025,5,,4.78,,,,,277.75,4.045,,,,,25.02,,,90.24,100.7,8.433,3.857,8.334,,
1999-05-14,1.7135,1.0659,122.84,130.89,0.6581,82.4247,,5.628,1.93,3.37,4.19,,-136,-138,90.2873,79.2306,,,,8.65,8.55,8.5,12.65,13.575,13.9,,,,,2.57,,,4.9,5,,4.81,,,,,275.95,4.151,,,,,26.86,,28.31,94.43,100.93,8.732,3.896,8.565,,
1999-05-17,1.7155,1.0672,123.57,131.86,0.65975,82.1865,,5.636,1.96,3.41,4.23,,-138,-140.5,90.4036,79.3559,,,,8.55,8.6,8.575,13.15,13.85,14.15,,,,,2.575,,,4.91375,5.0275,,5.01,,,,,274.5,4.147,,,,,27.28,,30.53,100.1,100.86,,,,,
1999-05-18,1.7095,1.0674,123.32,131.63,0.6591,81.0819,,5.661,1.97,3.41,4.23,,-137.5,-140,90.2896,79.2636,,,,8.65,8.5,8.5,13.25,13.8,14.175,,,,,2.576,,,4.92125,5.03,,4.64,,,,,273.95,4.112,,,,,27.26,,30.83,94.52,100.72,10.224,4.59,9.816,,
1999-05-19,1.7158,1.0663,124.3,132.54,0.65945,80.5314,,5.595,1.96,3.5,4.25,,-135,-143,90.1873,79.1816,,,,8.45,8.45,8.45,13.45,14.225,14.6,,,,,2.583,,,4.9275,5.05,,4.48,,,,,272.95,4.119,,,,,25.08,,28.18,94.56,101.09,10.224,4.628,9.538,,
1999-05-20,1.7215,1.0623,124.33,132.07,0.6609,80.4087,,5.591,2.09,3.53,4.33,,-130,-135,90.0303,79.0514,,,,8.35,8.425,8.425,13.75,14.15,14.475,,,,,2.584,,,4.925,5.0475,,4.75,,,,,274.45,4.087,,,,,24.46,,25.34,91.92,101.34,10.448,4.513,9.63,,
1999-05-21,1.7227,1.0585,124,131.23,0.6609,80.4168,,5.504,2.01,3.52,4.3,,-130,-136.5,90.0718,79.0956,,,,8.35,8.45,8.4,12.85,13.8,14.2,,,,,2.581,,,4.9225,5.04875,,4.67,,,,,272.95,4.052,,,,,24.4,,23.45,96.93,101.64,10.523,4.551,9.63,,
