Date,SPX.Index,STI.Index,FBMKLCI.Index,JCI.Index,SET.Index,PCOMP.Index
2015-10-07,1995.83,2961.81,1689.25,4487.132,1393.66,7108.8
2015-10-08,2013.43,2947.03,1692.2,4491.433,1392.15,7106.79
2015-10-09,2014.89,2998.5,1706.54,4589.344,1411.33,7138.91
2015-10-12,2017.46,3032.11,1709.86,4630.707,1412.49,7150.29
2015-10-13,2003.69,2984.88,1711.14,4483.076,1406.69,7013.44
2015-10-14,1994.24,2983.92,,,1405.08,6924.77
2015-10-15,2023.86,3015.14,1713.25,4507.195,1425.32,7045.4
2015-10-16,2033.11,3030.61,1716.82,4521.882,1418.38,7055.74
2015-10-19,2033.66,3024.5,1718.2,4569.844,1416.91,7054.86
2015-10-20,2030.77,3019.03,1705.03,4585.824,1418.63,7060.85
2015-10-21,2018.94,3025.7,1707.11,4605.226,1415.8,7092.9
2015-10-22,2052.51,3038.11,1705.09,4584.562,1416.14,7117.78
2015-10-23,2075.15,3068.46,1710.93,4653.146,,7236.38
2015-10-26,2071.18,3083.07,1706.79,4691.711,1424.16,7324.4
2015-10-27,2065.89,3052.53,1696.95,4674.058,1424.05,7325.76
2015-10-28,2090.35,3040.51,1686.51,4608.74,1409.26,7289.26
2015-10-29,2089.41,3001.51,1666.98,4472.021,1390.04,7189.25
2015-10-30,2079.36,2998.35,1665.71,4455.18,1394.94,7134.26
2015-11-02,2104.05,2974.41,1664.07,4464.959,1413.34,7198.85
2015-11-03,2109.79,2999.56,1677.56,4533.086,1412.62,7210.73
2015-11-04,2102.31,3040.48,1685.62,4612.565,1423.42,7201.02
2015-11-05,2099.93,3023.65,1688.54,4577.233,1413.16,7122.45
2015-11-06,2099.2,3010.47,1685.7,4566.552,1414.54,7118.2
2015-11-09,2078.58,2997.72,1686.11,4499.507,1402.57,7070.19
2015-11-10,2081.72,,,4451.053,1398.38,7000.11
2015-11-11,2075,2981.59,1665.32,4451.589,1390.15,6983.72
2015-11-12,2045.97,2959.01,1663.2,4462.225,1384.29,6909.82
2015-11-13,2023.04,2925.68,1658.91,4472.838,1382.46,6897.77
2015-11-16,2053.19,2915.73,1656,4442.18,1388.62,6772.92
2015-11-17,2050.44,2916.78,1661.53,4500.947,1390.17,6825.38
2015-11-18,2083.58,2886.08,1656.5,4497.91,1376.82,
2015-11-19,2081.24,2919.83,1660.06,4518.94,1384.97,
2015-11-20,2089.17,2917.91,1661.89,4561.334,1393.84,6932.81
2015-11-23,2086.59,2903.49,1670.9,4541.066,1394.22,6996.19
2015-11-24,2089.14,2923.49,1677.03,4545.378,1384.92,6992.6
2015-11-25,2088.87,2891.58,1684.42,4585.546,1381.46,7059.14
2015-11-26,,2884.69,1683.09,4597.057,1365.81,7063.25
2015-11-27,2090.11,2859.12,1682.59,4560.56,1363.13,6927.07
2015-11-30,2080.41,2855.94,1672.16,4446.458,1359.7,
2015-12-01,2102.63,2870.26,1682.37,4557.668,1357.01,7060.6
2015-12-02,2079.51,2883.64,1676.77,4545.863,1339.45,7047.08
2015-12-03,2049.62,2883.89,1673.92,4537.382,1340.62,6994.1
2015-12-04,2091.69,2879.05,1667.87,4508.452,1333.57,6921.93
2015-12-07,2077.07,2900.92,1672,4521.392,,6911.86
2015-12-08,2063.59,2876.03,1669.24,4464.182,1306.98,6838.42
2015-12-09,2047.62,2861.19,1659.36,,1297.82,6848.25
2015-12-10,2052.23,2848.46,1648.65,4466.21,,6820.6
2015-12-11,2012.37,2834.63,1640.14,4393.522,1280.92,6735.01
2015-12-14,2021.94,2815.04,1629.96,4374.191,1267.61,6745.99
2015-12-15,2043.41,2815.52,1622.84,4409.172,1300.51,6701.35
2015-12-16,2073.07,2840.92,1634.13,4483.453,1299.12,6807.72
2015-12-17,2041.89,2861.18,1656.52,4555.964,1310.34,6905.7
2015-12-18,2005.55,2852.84,1643.9,4468.654,1284.92,6867.07
2015-12-21,2021.15,2845.55,1629.09,4490.68,1264.44,6910.34
2015-12-22,2038.97,2852.97,1643.26,4517.568,1261.66,6966.18
2015-12-23,2064.29,2863.65,1663.51,4522.654,1274.5,7002.42
2015-12-24,2060.99,2877.62,,,1284.15,
2015-12-25,,2877.62,,,1282.93,
2015-12-28,2056.5,2875.32,1670.73,4557.355,1285.87,6983.61
2015-12-29,2078.36,2888.22,1685.36,4569.361,1283.78,6952.08
2015-12-30,2063.36,2885.51,1693.14,4593.008,1288.02,
2015-12-31,2043.94,2882.73,1692.51,,,
2016-01-04,2012.66,2835.97,1653.37,4525.919,1263.41,6833.42
2016-01-05,2016.71,2834.23,1665.7,4557.822,1253.34,6835.13
2016-01-06,1990.26,2804.27,1667.97,4608.982,1260.04,6813.9
2016-01-07,1943.09,2729.91,1655.13,4530.448,1224.83,6618.88
2016-01-08,1922.03,2751.23,1657.61,4546.288,1244.18,6575.43
2016-01-11,1923.67,2708.85,1637.59,4465.483,1234.5,6288.26
2016-01-12,1938.68,2691.78,1641.37,4512.527,1255.3,6330.55
2016-01-13,1890.28,2696.5,1642.54,4537.179,1278.61,6494.13
2016-01-14,1921.84,2644.57,1633.44,4513.181,1263.29,6408.76
2016-01-15,1880.33,2630.76,1628.55,4523.976,1245.85,6449.5
2016-01-18,,2593,1622.64,4481.276,1245.05,6335.09
2016-01-19,1881.33,2638.47,1629.22,4491.737,1266.01,6357.05
2016-01-20,1859.33,2559.77,1618.83,4427.985,1248.98,6259.61
2016-01-21,1868.99,2532.7,1600.92,4414.126,1245.61,6084.28
2016-01-22,1906.9,2577.09,1625.21,4456.744,1268.03,6208.05
2016-01-25,1877.08,2582.64,,4505.788,1267.7,6434.08
2016-01-26,1903.63,2545.61,1626.66,4510.468,1268.07,6311.6
2016-01-27,1882.95,2546.18,1631.54,4583.628,1278.29,6507.22
2016-01-28,1893.36,2562.45,1634.53,4602.829,1288.4,6563.38
2016-01-29,1940.24,2629.11,1667.8,4615.163,1300.98,6687.62
2016-02-01,1939.38,2602.41,,4624.635,1297.34,6701.36
2016-02-02,1903.03,2579.23,1653.18,4587.435,1285.3,6642.45
2016-02-03,1912.53,2550.74,1633.3,4596.108,1291.77,6521.48
2016-02-04,1915.45,2558.49,1656.77,4665.817,1297.11,6652.83
2016-02-05,1880.05,2623.21,1662.46,4798.946,1306.29,6765.13
2016-02-08,1853.44,,,,1307.57,
2016-02-09,1852.21,,,4768.625,1303.96,6637.43
2016-02-10,1851.86,2582.1,1644.41,4732.483,1304.74,6637.48
2016-02-11,1829.08,2538.28,1643.95,4775.86,1280.74,6663.43
2016-02-12,1864.78,2539.95,1643.74,4714.393,1276.49,6654.45
2016-02-15,,2607.9,1649.96,4740.726,1288.4,6692.58
2016-02-16,1895.58,2644.58,1664.99,4745.004,1289.36,6743.95
2016-02-17,1926.82,2613.79,1664.32,4765.507,1288.47,6756.82
2016-02-18,1917.83,2657.57,1680.02,4778.794,1294.59,6848.87
2016-02-19,1917.78,2656.87,1674.88,4697.56,1320.19,6792.06
2016-02-22,1945.5,2660.65,1674.59,4708.62,,6783.08
2016-02-23,1921.27,2672.07,1677.28,4654.054,1325.79,6819.34
2016-02-24,1929.8,2619.96,1664.17,4657.722,1331.93,6769.26
2016-02-25,1951.7,2603.4,1658.16,4658.323,1333.42,
2016-02-26,1948.05,2649.38,1663.44,4733.149,1343.07,6771.3
2016-02-29,1932.23,2666.51,1654.75,4770.956,1332.37,6671.04
2016-03-01,1978.35,2682.39,1670.82,4779.985,1346.95,6729.53
2016-03-02,1986.45,2726.96,1691.03,4836.196,1365.31,6882.45
2016-03-03,1993.4,2787.62,1688.2,4844.039,1379.33,6963.44
2016-03-04,1999.99,2837,1692.49,4850.883,1379.53,6899.07
2016-03-07,2001.76,2823.51,1697.93,4831.575,1395.75,6892.69
2016-03-08,1979.26,2778.77,1687.86,4811.042,1374.62,6915.51
2016-03-09,1989.26,2810.43,1686.35,,1390.66,6948.18
2016-03-10,1989.57,2809.12,1690.91,4793.203,1379.06,7048.08
2016-03-11,2022.19,2828.86,1696.54,4813.779,1393.41,7098.64
2016-03-14,2019.64,2847.06,1700.31,4877.531,1394.27,7112.89
2016-03-15,2015.93,2839.44,1690.92,4849.781,1382.93,7148.26
2016-03-16,2027.22,2844.21,1693.43,4861.441,1377.8,7065.39
2016-03-17,2040.59,2880.17,1703.19,4885.688,1380.2,7210.9
2016-03-18,2049.58,2906.8,1716.34,4885.708,1382.96,7306.74
2016-03-21,2051.6,2880.69,1718.36,4885.163,1393.63,7376.41
2016-03-22,2049.8,2880.65,1724.75,4856.107,1397.2,7342.03
2016-03-23,2036.71,2881.98,1724.55,4854.176,1412.16,7360.05
2016-03-24,2035.94,2847.39,1715.53,4827.087,1405.41,
2016-03-25,,,1703.79,,1394.78,
2016-03-28,2037.05,2830.29,1702.41,4773.626,1389.01,7334.52
2016-03-29,2055.01,2819.08,1715.04,4781.297,1392.85,7274.4
2016-03-30,2063.95,2872.78,1717.82,4816.655,1410.29,7299.23
2016-03-31,2059.74,2840.9,1717.58,4845.371,1407.7,7262.3
2016-04-01,2072.78,2818.49,1710.55,4843.186,1400.72,7245.13
2016-04-04,2066.13,2835.35,1725.24,4850.176,1400.27,7254.53
2016-04-05,2045.17,2800.92,1718.08,4858.072,1373.59,7219.23
2016-04-06,2066.66,2811.25,1717.01,4868.23,,7180.55
2016-04-07,2041.91,2813.59,1724.29,4867.285,1356.69,7232.97
2016-04-08,2047.6,2808.32,1718.4,4846.704,1369.64,7247.2
2016-04-11,2041.99,2809.24,1715.28,4786.974,1369.84,7291.43
2016-04-12,2061.72,2814.65,1715,4829.573,1385.42,7306.56
2016-04-13,2082.42,2890.41,1723.11,4853.005,,7341
2016-04-14,2082.78,2913.93,1723.78,4814.846,,7357.28
2016-04-15,2080.73,2923.94,1727.99,4823.568,,7321.3
2016-04-18,2094.34,2917.75,1717.68,4865.534,1398.77,7243.4
2016-04-19,2100.8,2951.81,1711.15,4881.93,1416,7215.09
2016-04-20,2102.4,2949.95,1708.91,4876.596,1414.96,7201.37
2016-04-21,2091.48,2960.78,1721.47,4903.09,1423.9,7257.85
2016-04-22,2091.58,2940.43,1717.96,4914.737,1410.81,7255.39
2016-04-25,2087.79,2900.28,1714.51,4878.862,1408.71,7250.13
2016-04-26,2091.7,2894.66,1692.5,4814.093,1418.78,7211.92
2016-04-27,2095.15,2874.72,1692.34,4845.658,1411.84,7180.53
2016-04-28,2075.81,2862.3,1674.76,4848.39,1399.91,7162.56
2016-04-29,2065.3,2838.52,1672.72,4838.583,1404.61,7159.29
2016-05-02,2081.43,,,4808.319,,7053.88
2016-05-03,2063.37,2811.2,1651.44,4812.264,1397.87,7046.57
2016-05-04,2051.12,2773.07,1657.58,4822.595,1390.7,7081.86
2016-05-05,2050.63,2767.81,1645.09,,,6999.75
2016-05-06,2057.14,2730.8,1649.36,,,6991.87
2016-05-09,2058.69,2766.06,1632.19,4749.315,1394.14,
2016-05-10,2084.39,2741.15,1635.84,4763.115,1390.13,7174.88
2016-05-11,2064.46,2732.87,1644.58,4799.964,1382.41,7396.52
2016-05-12,2064.11,2745.39,1648.98,4803.322,1399.31,7325.04
2016-05-13,2046.61,2734.91,1628.26,4761.715,1394.69,7436.79
2016-05-16,2066.66,2736.06,1621.21,4731.562,1397.63,7511.74
2016-05-17,2047.21,2781.11,1633.39,4729.156,1406.57,7524.84
2016-05-18,2047.63,2777.11,1635.72,4734.357,1400.5,7534.3
2016-05-19,2040.04,2740.11,1633.76,4704.217,1385.86,7427.33
2016-05-20,2052.32,2763.82,1628.79,4711.878,,7299.03
2016-05-23,2048.04,2766.93,1634.89,4743.662,1381.69,7306.69
2016-05-24,2076.06,2750.23,1625.84,4710.785,1384.26,7356.72
2016-05-25,2090.54,2766.66,1630.96,4772.977,1397.63,7463.95
2016-05-26,2090.1,2773.31,1631.09,4784.565,1401.64,7376.38
2016-05-27,2099.06,2802.51,1637.19,4814.731,1412.67,7411.68
2016-05-30,,2796.75,1629.87,4836.033,1424.12,7464.34
2016-05-31,2096.96,2791.06,1626,4796.869,1424.28,7401.6
2016-06-01,2099.33,2790.54,1626.5,4839.668,1415.76,7500.79
2016-06-02,2105.26,2795.09,1630.53,4833.225,1424.06,7464.59
2016-06-03,2099.13,2809.23,1636.46,4853.922,1436.43,7514.22
2016-06-06,2109.41,2831.28,1648.99,4896.025,1443.42,7598.22
2016-06-07,2112.13,2848.09,1660.62,4933.989,1442.42,7710.54
2016-06-08,2119.12,2862.38,1657.85,4916.061,1445.54,7722.79
2016-06-09,2115.48,2843.8,1650.51,4876.794,1435.65,7536.65
2016-06-10,2096.07,2822.97,1641.22,4848.056,1429.21,7509.94
2016-06-13,2079.06,2785.43,1629.77,4807.226,1421.86,7554.4
2016-06-14,2075.32,2768.33,1626.11,4821.59,1428.1,7460.12
2016-06-15,2071.5,2774.25,1627.96,4814.824,1434.89,7501.65
2016-06-16,2077.99,2751.56,1614.9,4814.391,1411.19,7564.47
2016-06-17,2071.22,2763.42,1624.18,4835.143,1421.32,7622.07
2016-06-20,2083.25,2800.87,1634.23,4863.531,1421.99,7665.33
2016-06-21,2088.9,2789.45,1637.69,4878.714,1430.8,7767.23
2016-06-22,2085.45,2786.13,,4896.852,1424.68,7756.37
2016-06-23,2113.32,2793.85,1639.98,4874.309,1436.4,7729.78
2016-06-24,2037.41,2735.39,1634.05,4834.569,1413.19,7629.72
2016-06-27,2000.54,2729.85,1629.52,4836.052,1424.31,7715.9
2016-06-28,2036.09,2756.53,1634.04,4882.171,1437.42,7666.69
2016-06-29,2070.77,2792.73,1642.21,4980.105,1442.66,7798.53
2016-06-30,2098.86,2840.93,1654.08,5016.647,1444.99,7796.25
2016-07-01,2102.95,2846.37,1646.22,4971.581,,7830.35
2016-07-04,,2870.56,1654.84,,1454.56,7846.54
2016-07-05,2088.55,2864.67,1650.71,,1450.07,7808.13
2016-07-06,2099.73,,,,1452.59,
2016-07-07,2097.9,2862.17,,,1456.72,7753.46
2016-07-08,2129.9,2847.04,1644.54,,1455.65,7771.52
2016-07-11,2137.16,2876.14,1653.87,5069.019,1468.39,7865.27
2016-07-12,2152.14,2901.82,1653.97,5099.533,1474.92,7937.95
2016-07-13,2152.43,2910.65,1660.39,5133.933,1477.61,7944.02
2016-07-14,2163.75,2906.92,1654.78,5083.539,1488.69,7956.14
2016-07-15,2161.74,2925.35,1668.4,5110.178,1492,8030.06
2016-07-18,2166.89,2928.76,1670.84,5127.501,,7986.25
2016-07-19,2163.78,2919.54,1670.55,5172.83,,8036.01
2016-07-20,2173.02,2945.74,1669.61,5242.823,1510.03,8051.97
2016-07-21,2165.17,2940.48,1657.54,5216.973,1502.7,8102.3
2016-07-22,2175.03,2945.35,1657.42,5197.251,1509.13,8025.35
2016-07-25,2168.48,2929.85,1668.26,5220.802,1512.66,8049.13
2016-07-26,2169.18,2933.44,1661.42,5224.395,1504.81,8024.54
2016-07-27,2166.58,2941.49,1663.56,5274.361,1515.4,8100.48
2016-07-28,2170.06,2918.62,1658.5,5299.213,1524.58,8024.98
2016-07-29,2173.6,2868.69,1653.26,5215.994,1524.07,7963.11
2016-08-01,2170.84,2892.52,1665.23,5361.576,1512.62,8069.81
2016-08-02,2157.03,2856.67,1660.23,5373.323,1497.51,8037.78
2016-08-03,2163.79,2827.58,1648.5,5351.878,1507.47,7888.44
2016-08-04,2164.25,2831.96,1655.29,5373.863,1507.93,7978.57
2016-08-05,2182.87,2828.17,1664.04,5420.246,1518.69,7970.35
2016-08-08,2180.89,2870.78,1672.68,5458.979,1542.26,7993.58
2016-08-09,2181.74,,1671.71,5440.293,1548.21,8055.06
2016-08-10,2175.49,2875.57,1673.03,5423.949,1548.13,8051.4
2016-08-11,2185.79,2869.82,1678.8,5419.088,1552.64,7981.35
2016-08-12,2184.05,2867.4,1684.15,5377.196,,7955.86
2016-08-15,2190.15,2867.21,1690.33,5320.561,1549.11,7960.17
2016-08-16,2178.15,2858.8,1699.89,5371.846,1537.52,7983.38
2016-08-17,2182.22,2843.35,1694.32,,1531.63,7946.19
2016-08-18,2187.02,2836.98,1694.87,5461.45,1547.01,7952.81
2016-08-19,2183.87,2844.02,1687.68,5416.035,1538.76,7930.75
2016-08-22,2182.64,2841.19,1691.07,5427.175,1539.24,7981.21
2016-08-23,2186.9,2850.43,1683.07,5417.14,1540.06,7935.18
2016-08-24,2175.44,2869.57,1682.06,5403.992,1547.55,7866.13
2016-08-25,2172.47,2876.93,1680.3,5454.116,1544.1,7854.54
2016-08-26,2169.04,2857.65,1683.09,5438.831,1549.41,7845.49
2016-08-29,2180.38,2829.43,1681.6,5370.764,1544.15,
2016-08-30,2176.12,2828.39,1678.06,5362.316,1546.13,7794.93
2016-08-31,2170.95,2820.59,,5386.082,1548.44,7787.37
2016-09-01,2170.86,2816.47,1670.55,5334.547,1539.71,7773.31
2016-09-02,2179.98,2803.92,1671.79,5353.461,1521.48,7807.42
2016-09-05,,2851.74,1678.08,5356.954,1492.52,7764.05
2016-09-06,2186.48,2896.55,1689.92,5372.096,1496.9,7719.18
2016-09-07,2186.16,2893.65,1689.57,5381.354,1487.2,7619.1
2016-09-08,2181.3,2894.48,1691.38,5371.078,1455.38,7667.07
2016-09-09,2127.81,2873.33,1686.44,5281.917,1445.28,7581.79
2016-09-12,2159.04,,,,1411.85,
2016-09-13,2127.02,2818.38,1677.18,5215.567,1446.84,7550.27
2016-09-14,2125.77,2809.35,1661.39,5146.038,1458.19,7546.01
2016-09-15,2147.26,2805.52,1652.99,5265.819,1463.39,7708.42
2016-09-16,2139.16,2827.45,,5267.769,1479.07,7553.76
2016-09-19,2139.12,2852.14,1651.71,5321.841,1492.73,7575.84
2016-09-20,2139.76,2854.69,1655.78,5302.493,1473.78,7671.72
2016-09-21,2163.12,2850.74,1658.73,5342.592,1487.17,7675.42
2016-09-22,2177.18,2846.06,1669.66,5380.262,1505.99,7762.35
2016-09-23,2164.69,2856.95,1670.99,5388.908,1492.88,7723.6
2016-09-26,2146.1,2849.94,1669.5,5352.139,1490.14,7632.46
2016-09-27,2159.93,2860.23,1664.72,5419.604,1489.39,7557.34
2016-09-28,2171.37,2858.01,1664.96,5425.337,1479.58,7586.96
2016-09-29,2151.13,2885.71,1669.64,5431.957,1491.43,7714.86
2016-09-30,2168.27,2869.47,1652.55,5364.804,1483.21,7629.73
2016-10-03,2161.2,2870.84,,5463.915,1490.94,7677.73
2016-10-04,2150.49,2884.64,1661.25,5472.317,1509.78,7719.24
2016-10-05,2159.73,2881.79,1662.92,5420.648,1509.92,7639.79
2016-10-06,2160.77,2885.22,1666.73,5409.344,1513.86,7620.16
2016-10-07,2153.74,2875.24,1665.38,5377.149,1504.34,7578.29
2016-10-10,2163.66,2870.24,1665.32,5360.828,1457.02,7534.71
2016-10-11,2136.73,2856.13,1668.72,5381.997,1442.21,7520.82
2016-10-12,2139.18,2813.71,1667.03,5364.611,1406.18,7429.82
2016-10-13,2132.55,2805.48,1665.02,5340.4,1412.82,7312.18
2016-10-14,2132.98,2815.24,1658.97,5399.885,1477.61,7389.3
2016-10-17,2126.5,2817.07,1653.71,5410.303,1477.34,7358.21
2016-10-18,2139.6,2830.63,1667.57,5430.048,1477.54,7571.15
2016-10-19,2144.29,2844.62,1668.27,5409.288,1486.28,7721.57
2016-10-20,2141.34,2842.62,1667.18,5403.69,1492.73,7713.32
2016-10-21,2141.16,2831.06,1669.98,5409.243,1500.37,7650.22
2016-10-24,2151.33,2856.68,1677.76,5420.998,,7609.31
2016-10-25,2143.16,2854.05,1677.43,5397.821,1506.47,7580.22
2016-10-26,2139.43,2828.57,1673.92,5399.679,1492.12,7494.41
2016-10-27,2133.04,2828.94,1669.03,5416.836,1498.36,7445.14
2016-10-28,2126.41,2816.26,1670.27,5410.269,1494.44,7404.8
2016-10-31,2126.15,2813.87,1672.46,5422.542,1495.72,
2016-11-01,2111.72,2813.69,1670.93,5416.007,1504.52,
2016-11-02,2097.94,2807.14,1659.6,5405.455,1498.65,7252.4
2016-11-03,2088.66,2802.08,1648.08,5329.502,1493.08,7160.91
2016-11-04,2085.18,2788.8,1648.24,5362.66,1485.7,7227.37
2016-11-07,2131.52,2800.95,1650.59,5386.208,1502.27,7197.19
2016-11-08,2139.56,2820.24,1663.82,5470.681,1509.84,7307.8
2016-11-09,2163.26,2789.88,1647.62,5414.321,1509.43,7119.04
2016-11-10,2167.48,2834.09,1652.74,5450.306,1514.26,7181.87
2016-11-11,2164.45,2814.6,1634.19,5231.971,1494.53,6975.09
2016-11-14,2164.2,2787.27,1616.64,5115.739,1469.23,6871.48
2016-11-15,2180.39,2797.55,1630.56,5078.501,1476.46,6857.15
2016-11-16,2176.94,2793.99,1627.63,5185.465,1474.64,6966.28
2016-11-17,2187.12,2813.48,1626.77,5193.015,1473.85,7050.12
2016-11-18,2181.9,2838.65,1623.8,5170.109,1473.86,7067.73
2016-11-21,2198.18,2816.67,1627.28,5148.319,1478.3,6979.06
2016-11-22,2202.94,2822.2,1629.32,5204.674,1485.68,6802.73
2016-11-23,2204.72,2839.69,1630.38,5211.996,1496.36,6836.64
2016-11-24,,2843.72,1624.21,5107.623,1490.11,6873.31
2016-11-25,2213.35,2859.33,1627.26,5122.104,1500.4,6889.78
2016-11-28,2201.72,2874.65,1628.66,5114.572,1500.78,6825.4
2016-11-29,2204.66,2879.14,1626.93,5136.667,1497.18,6781.2
2016-11-30,2198.81,2905.17,1619.12,5148.91,1510.24,
2016-12-01,2191.08,2928.58,1626.44,5198.755,1512.38,6864.87
2016-12-02,2191.95,2919.37,1628.96,5245.956,1501.66,6886.74
2016-12-05,2204.71,2943.05,1624.97,5268.308,,6776.41
2016-12-06,2212.23,2949.12,1629.73,5272.965,1516.48,6806.14
2016-12-07,2241.35,2959.84,1632.47,5265.368,1520.53,6866.81
2016-12-08,2246.19,2958.86,1643.75,5303.734,1525.41,7022.38
2016-12-09,2259.53,2956.13,1641.42,5308.126,1526.32,7043.16
2016-12-12,2256.96,2952.19,,,,6868.89
2016-12-13,2271.72,2955.23,1645.28,5293.619,1530.21,6880.91
2016-12-14,2253.28,2954.06,1643.29,5262.817,1521.25,6928.34
2016-12-15,2262.03,2930.77,1636.99,5254.362,1519.65,6855.31
2016-12-16,2258.07,2937.86,1637.79,5231.652,1522.51,6850.71
2016-12-19,2262.53,2913.08,1634.3,5191.912,1522.4,6714.13
2016-12-20,2270.76,2911.31,1634.52,5162.477,1511.65,6658.66
2016-12-21,2265.18,2901.7,1629.59,5111.392,1508.57,6686.36
2016-12-22,2260.96,2882.04,1623.2,5042.87,1504.12,6587.17
2016-12-23,2263.79,2871.05,1617.15,5027.704,1509.98,6563.67
2016-12-26,,,,,1515.23,
2016-12-27,2268.88,2885.76,1619.68,5102.954,1517.08,6658.2
2016-12-28,2249.92,2898.3,1630.3,5209.445,1524.6,6846.44
2016-12-29,2249.26,2889.15,1637.93,5302.566,1537.81,6840.64
2016-12-30,2238.83,2880.76,1641.73,5296.711,1542.94,
2017-01-03,2257.83,2898.97,1635.53,5275.971,,6861.31
2017-01-04,2270.75,2921.31,1647.47,5301.183,1563.58,7030.95
2017-01-05,2269,2954.14,1659.82,5325.504,1571.05,7209.44
2017-01-06,2276.98,2962.63,1675.49,5347.022,1571.48,7248.2
2017-01-09,2268.9,2981.54,1667.9,5316.364,1564.08,7276.34
2017-01-10,2268.9,3006.02,1672.05,5309.924,1572.1,7364.34
2017-01-11,2275.32,3000.94,1675.21,5301.237,1572.93,7321.82
2017-01-12,2270.44,2993,1677.76,5292.75,1568.84,7264.55
2017-01-13,2274.64,3025.07,1672.5,5272.983,1575.24,7238.52
2017-01-16,,3013.12,1658.84,5270.011,1571.8,7238.45
2017-01-17,2267.89,3012.77,1663.03,5266.938,1566.84,7123.33
2017-01-18,2271.89,3000.22,1665.02,5294.784,1560.83,7156.36
2017-01-19,2263.69,3008.22,1666.51,5298.948,1554.88,7246.08
2017-01-20,2271.31,3011.08,1664.89,5254.311,1562.99,7232.66
2017-01-23,2265.2,3025.48,1671.31,5250.968,1570.79,7374.35
2017-01-24,2280.07,3041.95,1680.69,5292.088,1578.82,7370.65
2017-01-25,2298.37,3039.94,1683.93,5293.782,1584.29,7323.36
2017-01-26,2296.68,3051.78,1692.22,5317.633,1591,7332.64
2017-01-27,2294.69,3064.85,1686.36,5312.84,1590.8,7333.67
2017-01-30,2280.9,,,5302.662,1590.56,7336.71
2017-01-31,2278.87,3046.8,1671.54,5294.103,1577.31,7229.66
2017-02-01,2279.55,3067.49,,5327.161,1576.32,7227.45
2017-02-02,2280.85,3044.08,1673.48,5353.713,1572.67,7225.91
2017-02-03,2297.42,3041.94,1685.01,5360.767,1582.95,7226.7
2017-02-06,2292.56,3056.91,1691.24,5395.995,1589.13,7294.4
2017-02-07,2293.08,3071.64,1688.84,5381.475,1582.52,7262.64
2017-02-08,2294.67,3066.53,1688.5,5361.088,1589.29,7234.82
2017-02-09,2307.87,3079.96,,5372.077,1583.25,7252.66
2017-02-10,2316.1,3100.39,1698.94,5371.669,1585.24,7235.21
2017-02-13,2328.25,3111.63,1710.24,5409.556,,7294.67
2017-02-14,2337.58,3072.47,1708.9,5380.67,1572.24,7206.84
2017-02-15,2349.25,3088.48,1709.79,,1573.37,7174.3
2017-02-16,2347.22,3096.69,1707.59,5377.998,1576.05,7283.25
2017-02-17,2351.16,3107.65,1707.68,5350.932,1577.84,7244.79
2017-02-20,,3096.69,1712.58,5359.288,1578.47,7281.19
2017-02-21,2365.38,3094.19,1706.55,5340.99,1564.42,7282.68
2017-02-22,2362.82,3122.2,1708.08,5358.683,1572.04,7304.45
2017-02-23,2363.81,3137.57,1704.48,5372.748,1567.32,7335.56
2017-02-24,2367.34,3117.03,1698.35,5385.906,1564.59,7258.99
2017-02-27,2369.75,3108.62,1693.84,5382.874,1558.03,7232.47
2017-02-28,2363.64,3096.61,1693.77,5386.692,1559.56,7212.09
2017-03-01,2395.96,3122.77,1697.69,5363.056,1567.19,7170.7
2017-03-02,2381.92,3136.48,1715.67,5408.254,1569.94,7234.94
2017-03-03,2383.12,3122.34,1708.38,5391.215,1566.2,7247.12
2017-03-06,2375.31,3121.51,1727.36,5409.817,1553.61,7313.87
2017-03-07,2368.39,3130.44,1728.66,5402.615,1549.87,7294.52
2017-03-08,2362.98,3145.29,1725.54,5393.764,1551.73,7294.56
2017-03-09,2364.87,3118.84,1717.42,5402.386,1549.24,7295.45
2017-03-10,2372.6,3133.35,1717.58,5390.677,1539.91,7146.27
2017-03-13,2373.47,3147.15,1721.92,5409.372,1535.51,7233.09
2017-03-14,2365.45,3143.4,1722.47,5431.585,1543.15,7261.75
2017-03-15,2385.26,3137.43,1717.36,5432.381,1540.8,7253.79
2017-03-16,2381.38,3163.52,1737.14,5518.241,1557.05,7278.6
2017-03-17,2378.25,3169.38,1745.2,5540.432,1560.98,7345.02
2017-03-20,2373.47,3165.7,1749.41,5533.992,1563.54,7316.57
2017-03-21,2344.02,3158.57,1754.67,5543.093,1568.78,7323.31
2017-03-22,2348.45,3118.19,1748.3,5534.093,1566.66,7254.93
2017-03-23,2345.96,3126.93,1747,5563.759,1568.72,7301.03
2017-03-24,2343.98,3142.9,1745.75,5567.134,1573.51,7269.62
2017-03-27,2341.59,3126.88,1744.95,5541.202,1570.5,7245.97
2017-03-28,2358.57,3157.82,1754.42,,1576.72,7331.46
2017-03-29,2361.13,3184.57,1750.41,5592.51,1574.97,7324
2017-03-30,2368.06,3173.24,1749.25,5592.952,1579.88,7332.59
2017-03-31,2362.72,3175.11,1740.09,5568.106,1575.11,7311.72
2017-04-03,2358.84,3187.51,1745.49,5606.789,1580.86,7341.65
2017-04-04,2360.16,3179.06,1747.19,5651.823,1583.82,7446.49
2017-04-05,2352.95,3176.55,1744.67,5676.98,1582.12,7584.21
