Date,MXWD.Index,ES1.Index,BCOM.Index,CO1.Comdty,HG1.Comdty,VIX.Index,USOSFRF.Curncy,USOSFR1.Curncy,USGG2YR.Index,USGG5YR.Index,USGG10YR.Index,USGG30YR.Index,GDBR10.Index,GJGB10.Index,GCNY10YR.Index,DXY.Index,EURUSD.Curncy,USDJPY.Curncy,SOFRRATE.Index,GCNY2YR.Index,EUSA2.BGN.Curncy,GJGB2.Index,CCSWO2.BGN.Curncy,STI.Index,MXWO.Index,MXEF.Index
2021-02-02,660.97,3818.25,81.2652,57.46,352.45,25.56,0.04635,0.05015,0.1132,0.4399,1.0963,1.8694,-0.489,0.054,3.183,91.197,1.2044,104.98,0.07,2.739,-0.53065,-0.111,2.695,2917.29,2731.95,1381.19
2021-02-03,662.97,3823.5,81.8088,58.46,356.55,22.91,0.0425,0.0484,0.1171,0.4622,1.1374,1.9252,-0.464,0.058,3.212,91.171,1.2036,105.03,0.07,2.802,-0.5235,-0.113,2.755,2927.47,2737.93,1392.64
2021-02-04,666.76,3864.5,81.9778,58.84,355.3,21.77,0.03815,0.0479,0.1112,0.4575,1.1392,1.9383,-0.454,0.061,3.238,91.529,1.1964,105.54,0.05,2.829,-0.523,-0.115,2.8,2905.58,2757.66,1387.61
2021-02-05,670.56,3880.25,82.4711,59.34,362.6,20.87,0.04,0.05,0.1013,0.4624,1.1635,1.9711,-0.448,0.06,3.221,91.042,1.2046,105.39,0.02,2.816,-0.516,-0.118,2.785,2907.11,2773.45,1395.35
2021-02-08,675.53,3908,83.5421,60.56,366.6,21.24,0.0411,0.0512,0.1111,0.4784,1.1705,1.9529,-0.445,0.071,3.24,90.934,1.205,105.23,0.02,2.819,-0.5135,-0.107,2.81,2931.4,2795.89,1399.81
2021-02-09,676.7,3905.5,83.7736,61.09,372,21.63,0.0405,0.0491,0.1151,0.4737,1.1568,1.9478,-0.446,0.073,3.235,90.439,1.2119,104.59,0.05,2.803,-0.519,-0.108,2.79,2935.27,2798.55,1409.14
2021-02-10,678.06,3903,83.5314,61.47,377.25,21.99,0.03795,0.04595,0.1071,0.4498,1.1225,1.9074,-0.437,0.083,3.243,90.371,1.2118,104.59,0.06,2.808,-0.518,-0.109,2.805,2925.84,2800.68,1422.94
2021-02-11,679.74,3912,83.4745,61.14,377.15,21.25,0.038,0.046,0.1091,0.4626,1.1632,1.95,-0.458,0.083,,90.417,1.213,104.75,0.06,,-0.5195,-0.109,,2925.48,2807.16,1427.89
2021-02-12,682.24,3931,84.0621,62.43,378.8,19.97,0.03705,0.04735,0.109,0.4916,1.2082,2.0086,-0.428,0.068,,90.48,1.212,104.94,0.05,,-0.514,-0.117,,,2818.85,1428.87
2021-02-15,685.08,,,63.3,,,0.037,0.0473,0.109,0.4916,1.2082,2.0086,-0.381,0.081,,90.48,1.2129,105.38,,,-0.51085,-0.118,,2931.52,2829.67,1437.72
2021-02-16,685.06,3927.75,85.0496,63.35,383.4,21.46,0.0383,0.048,0.119,0.5737,1.3141,2.0918,-0.348,0.085,,90.509,1.2106,106.04,0.06,,-0.503,-0.112,,2935.34,2828.15,1442.17
2021-02-17,682.7,3928,85.2003,64.34,382.05,21.5,0.039,0.05025,0.1029,0.5464,1.2703,2.0371,-0.368,0.099,,90.951,1.2038,105.87,0.06,,-0.5073,-0.107,,2920.43,2815.98,1444.93
2021-02-18,678.67,3909.5,85.2395,63.93,390.1,22.49,0.0385,0.048,0.1049,0.5529,1.2956,2.0817,-0.346,0.097,3.284,90.592,1.2092,105.69,0.03,2.84,-0.50145,-0.113,2.8397,2908.85,2802.92,1425.13
2021-02-19,679.74,3903,85.3002,62.91,407.4,22.05,0.03945,0.05305,0.1048,0.5758,1.3364,2.1335,-0.305,0.109,3.266,90.364,1.2119,105.45,0.02,2.788,-0.497,-0.105,2.8,2880.64,2806.47,1430.03
2021-02-22,673.77,3873.5,86.6999,65.24,414.1,23.45,0.044,0.054,0.1109,0.5986,1.3653,2.1733,-0.339,0.125,3.273,90.01,1.2157,105.08,0.03,2.77,-0.498,-0.103,2.8046,2881.21,2788.11,1397.67
2021-02-23,674.03,3878,86.6185,65.37,417.85,23.11,0.04695,0.058,0.1108,0.5663,1.3416,2.18,-0.315,0.125,3.265,90.169,1.215,105.25,0.01,2.754,-0.4975,-0.103,2.7896,2890.7,2789.21,1398.2
2021-02-24,675.37,3922.5,87.5827,67.04,429.45,21.34,0.05105,0.0523,0.123,0.6004,1.3756,2.2325,-0.304,0.126,3.272,90.176,1.2166,105.87,0.02,2.739,-0.498,-0.093,2.7795,2924.58,2802.4,1376.76
2021-02-25,667.05,3828,87.1179,66.88,426.6,28.89,0.054,0.0645,0.172,0.8198,1.5199,2.2734,-0.232,0.153,3.27,90.134,1.2175,106.21,0.03,2.748,-0.46095,-0.086,2.785,2973.54,2760.26,1383.81
2021-02-26,657.15,3809.2,85.2778,66.13,409.45,27.95,0.053,0.062,0.127,0.7313,1.4049,2.1513,-0.26,0.162,3.279,90.879,1.2075,106.57,0.01,2.762,-0.46425,-0.106,2.7991,2949.04,2726.91,1339.26
2021-03-01,670.52,3898.8,84.7821,63.69,411.95,23.35,0.0504,0.0605,0.1191,0.6961,1.417,2.1906,-0.334,0.155,3.256,91.039,1.2049,106.76,0.02,2.759,-0.48625,-0.114,2.76,2973,2783.7,1362.47
2021-03-02,667.11,3867.6,85.2537,62.7,423.15,24.1,0.05165,0.063,0.1211,0.6594,1.3914,2.1913,-0.352,0.128,3.254,90.785,1.2091,106.69,0.04,2.769,-0.495,-0.121,2.755,2973.87,2768.25,1359.65
2021-03-03,662.8,3816.7,84.8705,64.07,415.3,26.67,0.048,0.0579,0.1407,0.7316,1.4808,2.2759,-0.288,0.119,3.254,90.947,1.2063,107.01,0.04,2.795,-0.4872,-0.115,2.76,3000.37,2741.68,1378.02
2021-03-04,653.36,3765.6,84.7819,66.74,399.1,28.57,0.0485,0.056,0.1447,0.7898,1.564,2.3205,-0.311,0.132,3.265,91.631,1.1969,107.98,0.02,2.818,-0.484,-0.118,2.77,3014.78,2706.48,1346.34
2021-03-05,657.49,3839,85.8592,69.36,408.7,24.66,0.046,0.054,0.1369,0.7983,1.5661,2.2974,-0.302,0.096,3.249,91.977,1.1915,108.31,0.02,2.801,-0.486,-0.128,2.74,3013.85,2728.56,1339.31
2021-03-08,654.18,3819.3,85.3688,68.24,410.35,25.47,0.04415,0.055,0.1626,0.8536,1.5907,2.3159,-0.277,0.123,3.244,92.313,1.1847,108.89,0.02,2.817,-0.47775,-0.112,2.735,3071.16,2722.64,1308.14
2021-03-09,662.99,3873.3,85.4207,67.52,401.95,24.03,0.04495,0.055,0.1607,0.8051,1.5263,2.2335,-0.301,0.127,3.247,91.958,1.1901,108.48,0.02,2.831,-0.4795,-0.116,2.755,3108.53,2761.82,1317.85
2021-03-10,666.28,3896.5,85.3416,67.9,404.2,22.56,0.048,0.06,0.1528,0.7891,1.5178,2.2381,-0.313,0.128,3.245,91.823,1.1929,108.38,0.02,2.835,-0.484,-0.116,2.74,3079.72,2775.34,1324.9
2021-03-11,674.86,3936.7,86.2749,69.63,414.3,21.91,0.046,0.06065,0.1389,0.786,1.537,2.2945,-0.334,0.102,3.249,91.42,1.1986,108.51,0.01,2.873,-0.49,-0.109,2.755,3106.01,2806.07,1357.6
2021-03-12,674.47,3942.2,85.9584,69.22,414.55,20.69,0.044,0.05625,0.147,0.8401,1.6247,2.3776,-0.306,0.123,3.259,91.679,1.1953,109.03,0.01,2.843,-0.48525,-0.126,2.76,3095.22,2807.21,1348.2
2021-03-15,676.99,3967.6,85.9626,68.88,414.65,20.03,0.04495,0.0605,0.151,0.8272,1.6055,2.3573,-0.334,0.111,3.272,91.833,1.1929,109.13,0.01,2.845,-0.494,-0.138,2.7832,3106,2821.85,1340.25
2021-03-16,677.96,3962.4,85.9592,68.39,407.9,19.79,0.0484,0.063,0.149,0.829,1.6179,2.3785,-0.336,0.105,3.262,91.865,1.1903,109,0.01,2.835,-0.49955,-0.141,2.7746,3105.51,2823.69,1349.07
2021-03-17,678.19,3974,85.6924,68,412.8,19.23,0.0305,0.0416,0.133,0.7983,1.6427,2.418,-0.291,0.1,3.256,91.442,1.1979,108.84,0.01,2.808,-0.4959,-0.133,2.76,3109.65,2826.79,1342.8
2021-03-18,673.38,3916.4,83.6598,63.28,411.7,21.58,0.0335,0.048,0.1531,0.8636,1.7082,2.4483,-0.264,0.114,3.256,91.862,1.1915,108.89,0.01,2.813,-0.49295,-0.137,2.77,3137.66,2802.27,1347.33
2021-03-19,671.41,3912.62,84.5202,64.53,412.35,20.95,0.0211,0.0392,0.1492,0.8806,1.721,2.4333,-0.294,0.113,3.237,91.919,1.1904,108.88,0.01,2.801,-0.50175,-0.136,2.745,3134.54,2796.14,1336.84
2021-03-22,674.18,3930,84.6687,64.62,414.9,18.88,0.0233,0.039,0.1472,0.8628,1.6946,2.3984,-0.311,0.083,3.23,91.742,1.1933,108.85,0.01,2.792,-0.5052,-0.132,2.7362,3128.08,2809.65,1336.27
2021-03-23,668.84,3899.8,83.1803,60.79,408.8,20.3,0.0262,0.039,0.1452,0.8156,1.6206,2.3264,-0.341,0.082,3.205,92.336,1.1849,108.59,0.01,2.779,-0.50475,-0.127,2.705,3131.74,2788.01,1323.77
2021-03-24,662.83,3880.8,84.3452,64.41,407.15,21.2,0.026,0.03875,0.1465,0.8076,1.6084,2.3095,-0.353,0.073,3.193,92.528,1.1813,108.73,0.01,2.756,-0.509,-0.139,2.685,3133.31,2767.26,1298.44
2021-03-25,663.79,3900.5,82.9932,61.95,398.5,19.81,0.0272,0.038,0.1367,0.8347,1.6332,2.3568,-0.384,0.086,3.187,92.848,1.1764,109.19,0.01,2.743,-0.50875,-0.111,2.67,3141.71,2775.06,1288.42
2021-03-26,673.35,3964.8,84.1319,64.57,407.85,18.86,0.0297,0.036,0.1387,0.8652,1.676,2.3781,-0.346,0.083,3.198,92.766,1.1794,109.64,0.01,2.753,-0.51075,-0.135,2.685,3157.95,2814.86,1307.48
2021-03-29,672.83,3958.9,83.9328,64.98,404.3,20.74,0.0291,0.042,0.1407,0.8877,1.7081,2.405,-0.318,0.075,3.195,92.944,1.1765,109.81,0.01,2.755,-0.50775,-0.139,2.685,3175.57,2811.53,1310.11
2021-03-30,672.12,3947.7,82.7525,64.14,397.85,19.61,0.0281,0.0418,0.1465,0.8957,1.7029,2.3687,-0.286,0.091,3.211,93.297,1.1717,110.36,0.01,2.75,-0.5017,-0.135,2.695,3190.89,2805.1,1319.5
2021-03-31,673.29,3967.4,83.4445,63.54,399.55,19.4,0.029,0.04225,0.1603,0.9393,1.7404,2.4106,-0.292,0.095,3.188,93.232,1.173,110.72,0.01,2.737,-0.49725,-0.124,2.675,3165.34,2811.7,1316.43
2021-04-01,680.47,4009.9,83.8339,64.86,399.05,17.33,0.02825,0.0422,0.1585,0.9009,1.6699,2.3322,-0.328,0.113,3.194,92.929,1.1777,110.62,0.01,2.732,-0.50525,-0.111,2.6885,3181.68,2840.19,1335.24
2021-04-02,681.03,4009.9,,,399.05,,0.029,0.0452,0.1862,0.977,1.7216,2.3564,-0.328,0.126,3.199,93.022,1.1759,110.69,,2.725,-0.506,-0.114,2.6825,,2841.89,1338.23
2021-04-05,687.54,4067.7,83.0088,62.15,413.75,17.91,0.0291,0.0433,0.1664,0.922,1.7003,2.3463,-0.328,0.12,,92.595,1.1813,110.18,0.01,,,-0.118,,3209.74,2872.97,1338.79
2021-04-06,688.76,4064,83.6052,62.74,411.65,18.12,0.0295,0.0425,0.1566,0.8721,1.656,2.323,-0.316,0.113,3.207,92.335,1.1876,109.75,0.01,2.742,-0.507,-0.115,2.7,3207.63,2876.23,1346.91
2021-04-07,689.24,4069.9,83.7649,63.16,405.45,17.16,0.036,0.047,0.1527,0.8689,1.6739,2.3612,-0.324,0.099,3.226,92.455,1.1868,109.85,0.01,2.766,-0.5105,-0.119,2.71,3195.76,2881.15,1338.76
2021-04-08,692.56,4089,84.3968,63.2,409.45,16.95,0.038,0.047,0.1488,0.8351,1.6192,2.3068,-0.336,0.098,3.223,92.059,1.1914,109.26,0.01,2.773,-0.514,-0.128,2.705,3186.4,2895.61,1343.36
2021-04-09,694.71,4119.5,84.0279,62.95,404,16.69,0.035,0.047,0.1548,0.8627,1.6585,2.3293,-0.303,0.11,3.21,92.163,1.1899,109.67,0.01,2.759,-0.5084,-0.122,2.69,3184.54,2910.1,1330.36
2021-04-12,693.58,4120.3,83.5819,63.28,401.85,16.91,0.0371,0.048,0.1668,0.8805,1.6657,2.3332,-0.293,0.108,3.191,92.138,1.1911,109.38,0.01,2.744,-0.50645,-0.125,2.67,3173.93,2907.25,1322.31
2021-04-13,695.97,4132.8,84.3167,63.67,403.15,16.65,0.03675,0.047,0.1589,0.8354,1.6145,2.2939,-0.292,0.107,3.169,91.852,1.1948,109.06,0.01,2.704,-0.506,-0.128,2.62,3187.9,2918.19,1323.95
2021-04-14,695.84,4117.9,85.8804,66.58,412.85,16.99,0.0368,0.0478,0.161,0.8548,1.6323,2.3116,-0.258,0.093,3.161,91.69,1.198,108.93,0.01,2.712,-0.493,-0.121,2.625,3179.39,2913.53,1336.59
2021-04-15,702.02,4162.4,86.5611,66.94,421.85,16.57,0.0375,0.0495,0.159,0.8177,1.5759,2.2694,-0.29,0.09,3.176,91.671,1.1967,108.76,0.01,2.713,-0.49955,-0.123,2.6388,3184.77,2941.75,1341.09
2021-04-16,704.94,4176.3,86.5268,66.77,416.8,16.25,0.04025,0.0526,0.1612,0.8307,1.5798,2.2649,-0.262,0.093,3.159,91.556,1.1983,108.8,0.01,2.713,-0.49375,-0.117,2.64,3201.76,2953.35,1348.69
2021-04-19,702.99,4155.5,86.7849,67.05,423.8,17.29,0.0381,0.0514,0.1572,0.8292,1.6047,2.2963,-0.235,0.087,3.152,91.069,1.2037,108.17,0.01,2.706,-0.485,-0.122,2.625,3209.72,2944.05,1348.55
2021-04-20,697.04,4126.6,86.9782,66.57,421.3,18.68,0.0392,0.05105,0.1492,0.792,1.5589,2.2512,-0.262,0.089,3.159,91.241,1.2036,108.11,0.01,2.685,-0.488,-0.127,2.62,3192.17,2915.78,1347.61
2021-04-21,699.91,4164.8,87.2667,65.32,427.9,17.5,0.0392,0.0508,0.1472,0.7968,1.5555,2.2505,-0.262,0.08,3.151,91.155,1.2035,108.08,0.01,2.663,-0.489,-0.127,2.6148,3155.06,2932.98,1336.86
2021-04-22,698.32,4127.7,87.9709,65.4,427.3,18.71,0.0398,0.05175,0.1472,0.7904,1.538,2.218,-0.252,0.072,3.158,91.333,1.2015,107.97,0.01,2.663,-0.48775,-0.128,2.6175,3187.78,2923.91,1341.43
2021-04-23,703.72,4171.5,88.4025,66.11,433.6,17.33,0.0376,0.051,0.1575,0.8164,1.5577,2.2339,-0.257,0.071,3.175,90.859,1.2097,107.88,0.01,2.679,-0.4864,-0.128,2.635,3194.04,2946.11,1353.02
2021-04-26,706.32,4179.4,89.5237,65.65,444.1,17.64,0.0378,0.048,0.1677,0.8294,1.5667,2.24,-0.253,0.082,3.198,90.807,1.2086,108.08,0.01,2.683,-0.4839,-0.126,2.66,3204.9,2956.13,1360.64
2021-04-27,705.54,4178.9,90.0768,66.42,448.8,17.56,0.0404,0.053,0.1798,0.8813,1.6216,2.2942,-0.249,0.085,3.199,90.909,1.2091,108.7,0.01,2.688,-0.4809,-0.128,2.66,3214.43,2952.01,1361.96
2021-04-28,705.72,4176.3,90.1887,67.27,449.8,17.28,0.033,0.046,0.1641,0.8508,1.6094,2.2889,-0.231,0.098,3.192,90.609,1.2126,108.6,0.01,2.663,-0.477,-0.13,2.65,3219.56,2951.88,1364.96
2021-04-29,708.07,4203.4,90.1666,68.56,449.3,17.61,0.0394,0.05085,0.1622,0.8636,1.6343,2.2982,-0.193,0.098,3.184,90.614,1.2121,108.93,0.01,2.645,-0.4713,,2.6521,3221.58,2963.31,1364.54
2021-04-30,701.83,4174.4,90.361,67.25,447.9,18.61,0.0384,0.05085,0.1584,0.8461,1.6259,2.2967,-0.202,0.097,3.156,91.28,1.202,109.31,0.01,2.641,-0.4785,-0.122,2.63,3218.27,2938.76,1347.61
2021-05-03,703.31,4185.8,90.9651,67.56,454.3,18.31,0.0444,0.0455,0.1585,0.8237,1.5976,2.2837,-0.204,0.097,,90.945,1.2064,109.07,0.01,,-0.4786,-0.122,,3184.76,2948.67,1338.89
2021-05-04,697.6,4158.3,91.6533,68.88,453.6,19.48,0.041,0.051,0.1585,0.8173,1.5924,2.2615,-0.238,0.097,,91.288,1.2014,109.33,0.01,,-0.4861,-0.122,,3179.13,2922.5,1334.99
2021-05-05,699.63,4159.9,92.2249,68.96,453.9,19.15,0.0372,0.045,0.1506,0.7932,1.566,2.2425,-0.228,0.097,,91.308,1.2005,109.21,0.01,,-0.4831,-0.122,,3153.59,2932.85,1333.05
2021-05-06,704.14,4194.2,92.8708,68.09,461.9,18.39,0.037,0.0458,0.1527,0.8045,1.5696,2.2417,-0.225,0.09,3.143,90.951,1.2065,109.09,0.01,2.638,-0.48225,-0.121,2.6287,3173,2952.03,1340.8
2021-05-07,710.36,4225.2,93.7349,68.28,476.6,16.69,0.0346,0.04255,0.1448,0.7741,1.5771,2.2769,-0.215,0.088,3.152,90.233,1.2166,108.6,0.01,2.619,-0.4748,-0.13,2.6212,3200.26,2979.41,1348.57
2021-05-10,706.5,4183.4,93.1553,68.32,473.35,19.66,0.034,0.04665,0.1528,0.7837,1.602,2.3256,-0.212,0.087,3.141,90.212,1.2129,108.81,0.01,2.605,-0.47675,-0.125,2.585,3182.41,2961.57,1346.35
2021-05-11,698.42,4146.2,93.865,68.55,477.85,21.84,0.0332,0.044,0.1588,0.7998,1.6217,2.3451,-0.161,0.078,3.133,90.141,1.2148,108.62,0.01,2.579,-0.4695,-0.127,2.5772,3144.27,2928.33,1329.08
2021-05-12,686.77,4058.7,93.8772,69.32,475.25,27.59,0.0331,0.0438,0.1629,0.8628,1.6916,2.4113,-0.123,0.084,3.137,90.713,1.2072,109.67,0.01,2.593,-0.4662,-0.125,2.59,3123.26,2876.79,1315.25
2021-05-13,688.54,4107.1,91.7009,67.05,470.55,23.13,0.0334,0.043,0.1529,0.8273,1.6574,2.3955,-0.12,0.094,3.135,90.752,1.2081,109.47,0.01,2.6,-0.465,-0.121,2.61,,2892.48,1292.78
2021-05-14,699.13,4168.9,91.9824,68.71,466.4,18.81,0.031,0.04165,0.147,0.8129,1.6284,2.3401,-0.129,0.089,3.136,90.321,1.2141,109.35,0.01,2.608,-0.46605,-0.124,2.6,3055.02,2938.63,1307.53
2021-05-17,698.47,4157.8,93.2504,69.46,472.15,19.72,0.0316,0.0415,0.1531,0.8355,1.6488,2.3626,-0.115,0.085,3.142,90.164,1.2152,109.21,0.01,2.618,-0.4631,-0.125,2.63,3079.69,2934.18,1311.45
2021-05-18,698.77,4123.1,93.1516,68.71,473.55,21.34,0.0305,0.0407,0.1491,0.8178,1.6369,2.3597,-0.103,0.088,3.134,89.75,1.2222,108.9,0.01,2.623,-0.46395,-0.128,2.615,3142.63,2928.68,1333.18
2021-05-19,694.7,4111.6,91.4413,66.66,458.95,22.18,0.032,0.0432,0.1552,0.8567,1.671,2.3691,-0.11,0.082,3.117,90.191,1.2175,109.22,0.01,2.599,-0.4615,-0.123,2.6,3104.21,2910.94,1327.54
2021-05-20,701.33,4154.2,90.8886,65.11,458.2,20.67,0.0315,0.0395,0.1451,0.8114,1.625,2.3306,-0.109,0.085,3.092,89.808,1.2228,108.78,0.01,2.585,-0.4599,-0.119,2.58,3109.81,2942.21,1329.31
2021-05-21,701.57,4151.8,90.8946,66.44,449.6,20.15,0.0328,0.0403,0.1533,0.8212,1.6216,2.3176,-0.13,0.083,3.071,90.017,1.2182,108.96,0.01,2.585,-0.4659,-0.117,2.565,3117.89,2943.13,1330.04
2021-05-24,706.2,4193.8,91.5824,68.46,454.15,18.4,0.033,0.0405,0.1493,0.8034,1.6012,2.2989,-0.14,0.08,3.08,89.844,1.2216,108.75,0.01,2.569,-0.46625,-0.124,2.58,3123.61,2966.44,1326.68
2021-05-25,707.26,4185.5,91.3895,68.65,452.2,18.84,0.0302,0.0388,0.1412,0.771,1.5588,2.2477,-0.167,0.078,3.076,89.639,1.225,108.78,0.01,2.575,-0.4673,-0.125,2.58,3146.09,2965.51,1345.49
2021-05-26,708.52,4193.1,91.6044,68.87,453.3,17.36,0.0287,0.0358,0.1485,0.7824,1.5757,2.2561,-0.206,0.074,3.066,90.042,1.2192,109.15,0.01,2.57,-0.47,-0.126,2.5725,,2969.51,1351.95
2021-05-27,708.92,4199,92.8029,69.46,466.3,16.74,0.0292,0.03655,0.1446,0.8155,1.6062,2.2825,-0.172,0.081,3.077,89.971,1.2195,109.81,0.01,2.573,-0.4625,-0.12,2.59,3164.82,2970.64,1354.31
2021-05-28,711.15,4202.4,92.8252,69.63,467.75,16.76,0.0285,0.034,0.1407,0.7995,1.5943,2.2824,-0.183,0.083,3.088,90.031,1.2192,109.85,0.01,2.591,-0.4687,-0.122,2.605,3178.5,2979.3,1360.78
2021-05-31,711.45,,,69.32,,,,,0.1407,0.7995,1.5943,2.2824,-0.187,0.087,3.074,89.829,1.2227,109.58,,2.595,-0.4686,-0.126,2.605,3164.28,2975.7,1376.21
2021-06-01,713.76,4198.6,94.139,70.25,465.35,17.9,0.033,0.03625,0.1466,0.8044,1.6062,2.2867,-0.178,0.083,3.087,89.831,1.2213,109.48,0.01,2.593,-0.4715,-0.114,2.5988,3187.23,2982.02,1390.85
2021-06-02,714.42,4206.2,94.4461,71.35,459.15,17.48,0.0329,0.0375,0.1446,0.7932,1.5875,2.2717,-0.198,0.083,3.096,89.909,1.2211,109.56,0.01,2.596,-0.4754,-0.121,2.61,3161.04,2985.97,1388.47
2021-06-03,711.36,4191.3,93.2629,71.31,446.3,18.04,0.0319,0.0371,0.1545,0.8397,1.625,2.296,-0.183,0.084,3.089,90.512,1.2127,110.29,0.01,2.579,-0.471,-0.121,2.5937,3165,2972.87,1383.57
2021-06-04,716.31,4228.3,94.6845,71.89,452.9,16.42,0.0335,0.0378,0.1448,0.7788,1.5534,2.2313,-0.213,0.087,3.13,90.136,1.2167,109.52,0.01,2.61,-0.4747,-0.116,2.63,3151.04,2997.36,1381.56
2021-06-07,717,4225.5,94.1594,71.49,452.65,16.42,0.0328,0.0393,0.1547,0.7933,1.5687,2.2468,-0.198,0.083,3.141,89.95,1.219,109.25,0.01,2.633,-0.4696,-0.12,2.655,3175.81,3000.97,1380.59
2021-06-08,716.96,4225.8,94.7736,72.22,455.6,17.07,0.0345,0.041,0.1508,0.7724,1.5331,2.2151,-0.224,0.078,3.14,90.076,1.2173,109.5,0.01,2.638,-0.47075,-0.118,2.655,3167.14,3001.83,1377.43
2021-06-09,715.57,4218.6,94.8034,72.22,453.1,17.89,0.0313,0.03795,0.1548,0.75,1.4908,2.1684,-0.244,0.069,3.14,90.12,1.218,109.63,0.01,2.651,-0.4773,-0.117,2.655,3153.47,2996.64,1372.8
2021-06-10,718.23,4238.1,95.0283,72.52,448.5,16.1,0.0317,0.04105,0.1429,0.7115,1.4318,2.127,-0.256,0.055,3.13,90.075,1.217,109.33,0.01,2.637,-0.4821,-0.121,2.645,3162.5,3007.46,1378.85
2021-06-11,719.52,4245.7,94.9903,72.69,453.75,15.65,0.0313,0.0393,0.1469,0.7387,1.4518,2.1379,-0.274,0.035,3.15,90.555,1.2109,109.66,0.01,2.646,-0.4853,-0.121,2.6642,3157.97,3012.67,1381.99
2021-06-14,721.1,4254.7,94.314,72.86,452.7,16.39,0.036,0.0431,0.157,0.7822,1.494,2.1822,-0.251,0.041,,90.522,1.212,110.07,0.01,,-0.4807,-0.115,,3153.14,3019.88,1383.19
2021-06-15,720.23,4246.6,93.5422,73.99,433.3,17.02,0.03515,0.04375,0.163,0.7806,1.4922,2.1864,-0.232,0.051,3.146,90.536,1.2126,110.08,0.01,2.74,-0.477,-0.115,2.6688,3174.87,3017.27,1378.27
2021-06-16,717.84,4223.1,93.4144,74.39,438.5,18.15,0.0497,0.056,0.2052,0.8954,1.5754,2.2073,-0.25,0.051,3.164,91.129,1.1995,110.71,0.01,2.738,-0.47825,-0.119,2.675,3139.57,3008.48,1370
2021-06-17,714.87,4222.2,90.1018,73.08,417.8,17.75,0.05,0.0565,0.2093,0.8809,1.504,2.0927,-0.195,0.063,3.171,91.889,1.1907,110.21,0.05,2.745,-0.47,-0.108,2.685,3138.31,2996.51,1362.88
2021-06-18,705.97,4187.25,90.933,73.51,415.7,20.7,0.049,0.0629,0.2541,0.8746,1.4381,2.0127,-0.2,0.059,3.152,92.225,1.1864,110.21,0.05,2.741,-0.464,-0.117,2.67,3144.16,2954.19,1361.25
2021-06-21,711.04,4213.8,91.5595,74.9,418.4,17.89,0.04895,0.0652,0.2543,0.8877,1.4886,2.1097,-0.171,0.05,3.112,91.899,1.1919,110.27,0.05,2.733,-0.4555,-0.112,2.6351,3117.87,2982.11,1350.52
2021-06-22,714.74,4236.2,91.5248,74.81,423,16.66,0.0448,0.05895,0.2281,0.8552,1.4632,2.0859,-0.164,0.056,3.098,91.756,1.194,110.65,0.05,2.707,-0.45375,-0.107,2.6371,3109.2,3001.14,1346.84
2021-06-23,715.02,4231.4,92.2513,75.19,433.05,16.32,0.0485,0.0625,0.2622,0.8813,1.4852,2.1083,-0.178,0.056,3.092,91.802,1.1926,110.96,0.05,2.683,-0.4547,-0.107,2.62,3118.62,2998,1360.5
2021-06-24,718.68,4256.1,92.3561,75.56,431.1,15.97,0.0489,0.0633,0.2681,0.9134,1.4919,2.0981,-0.188,0.056,3.093,91.814,1.1932,110.87,0.05,2.672,-0.4513,-0.108,2.6137,3119.62,3013.36,1367.39
2021-06-25,721.91,4271.3,92.437,76.18,429.2,15.62,0.04925,0.0655,0.2661,0.9215,1.5241,2.1487,-0.155,0.047,3.098,91.851,1.1935,110.75,0.05,2.662,-0.4506,-0.112,2.61,3121.6,3024.94,1379.59
2021-06-28,722.05,4280.4,93.0665,74.68,427.8,15.76,0.0488,0.0614,0.2543,0.8958,1.4765,2.0946,-0.19,0.058,3.102,91.887,1.1925,110.63,0.05,2.68,-0.4522,-0.099,2.635,3126.88,3025.22,1380.9
2021-06-29,721.64,4282,93.1987,74.76,427.65,16.02,0.0489,0.0614,0.2504,0.8894,1.4697,2.0837,-0.17,0.062,3.1,92.049,1.1897,110.53,0.05,2.673,-0.4508,-0.109,2.63,3089.49,3024.44,1377.15
2021-06-30,719.97,4288.6,94.5412,75.13,429.65,15.83,0.0489,0.0622,0.2486,0.8894,1.468,2.0857,-0.207,0.058,3.093,92.436,1.1858,111.11,0.05,2.658,-0.4583,-0.093,2.6251,3130.46,3017.23,1374.64
2021-07-01,721.82,4310.8,94.6891,75.84,424.2,15.48,0.05,0.0642,0.2527,0.8926,1.4578,2.0607,-0.201,0.042,3.092,92.597,1.185,111.53,0.05,2.644,-0.4594,-0.113,2.6213,3124.19,3028.2,1368.22
2021-07-02,724.66,4342.8,94.9753,76.17,428.2,15.07,0.05008,0.06178,0.2336,0.8573,1.4238,2.0404,-0.235,0.045,3.082,92.226,1.1865,111.05,0.05,2.638,-0.4642,-0.113,2.605,3128.95,3046.09,1355.38
2021-07-05,725.38,,,77.16,,,,,0.2336,0.8573,1.4238,2.0404,-0.21,0.039,3.082,92.212,1.1864,110.97,,2.619,-0.4608,-0.113,2.6,3141.02,3049.84,1354.47
2021-07-06,723.35,4333.9,92.7971,74.53,425.8,16.44,0.0489,0.0562,0.2179,0.7965,1.3481,1.9739,-0.268,0.044,3.092,92.546,1.1824,110.63,0.05,2.638,-0.466,-0.108,2.6087,3190.59,3042.63,1346.58
