Date,STI.Index
2024-09-10,17.77
2024-09-11,17.79
2024-09-12,17.54
2024-09-13,17.09
2024-09-16,10.54
2024-09-17,9.1
2024-09-18,8.4
2024-09-19,8.72
2024-09-20,8.14
2024-09-23,8.08
2024-09-24,8.3
2024-09-25,9.15
2024-09-26,8.8
2024-09-27,8.91
2024-09-30,8.89
2024-10-01,8.94
2024-10-02,8.92
2024-10-03,8.98
2024-10-04,8.99
2024-10-07,8.98
2024-10-08,9.26
2024-10-09,9.31
2024-10-10,8.94
2024-10-11,8.94
2024-10-14,8.99
2024-10-15,8.15
2024-10-16,8.12
2024-10-17,8.45
2024-10-18,7.85
2024-10-21,8.17
2024-10-22,8.45
2024-10-23,8.26
2024-10-24,8.25
2024-10-25,8.3
2024-10-28,8.11
2024-10-29,8.13
2024-10-30,7.76
2024-10-31,7.74
2024-11-01,7.62
2024-11-04,7.71
2024-11-05,7.04
2024-11-06,7.26
2024-11-07,9.2
2024-11-08,9.95
2024-11-11,9.95
2024-11-12,10.31
2024-11-13,10.27
2024-11-14,10.3
2024-11-15,10.3
2024-11-18,10.11
2024-11-19,10.16
2024-11-20,10.2
2024-11-21,10.13
2024-11-22,10.03
2024-11-25,10.15
2024-11-26,10.3
2024-11-27,9.98
2024-11-28,10.15
2024-11-29,9.85
2024-12-02,9.49
2024-12-03,9.74
2024-12-04,9.76
2024-12-05,9.71
2024-12-06,9.99
2024-12-09,10.01
2024-12-10,9.48
2024-12-11,9.74
2024-12-12,9.71
2024-12-13,9.7
2024-12-16,9.7
2024-12-17,9.9
2024-12-18,8.5
2024-12-19,7.67
2024-12-20,8.35
2024-12-23,8.44
2024-12-24,8.51
2024-12-25,8.41
2024-12-26,8.43
2024-12-27,8.39
2024-12-30,8.36
2024-12-31,8.3
2025-01-01,8.29
2025-01-02,8.33
2025-01-03,8.21
2025-01-06,8.13
2025-01-07,8.1
2025-01-08,8.93
2025-01-09,9.22
2025-01-10,10.51
2025-01-13,10.18
2025-01-14,10.12
2025-01-15,10.02
2025-01-16,10.08
2025-01-17,10.11
2025-01-20,10.01
2025-01-21,9.92
2025-01-22,9.89
2025-01-23,10.1
2025-01-24,10.07
2025-01-27,9.95
2025-01-28,9.81
2025-01-29,9.71
2025-01-31,9.86
2025-02-03,9.92
2025-02-04,9.86
2025-02-05,9.89
2025-02-06,9.91
2025-02-07,10.14
2025-02-10,10.03
2025-02-11,10.08
2025-02-12,10.12
2025-02-13,10.09
2025-02-14,10.11
2025-02-17,10.2
2025-02-18,10.29
2025-02-19,9.29
2025-02-20,9.08
2025-02-21,7.5
2025-02-24,7.43
2025-02-25,7.51
2025-02-26,7.39
2025-02-27,7.16
2025-02-28,7.49
2025-03-03,7.52
2025-03-04,7.6
2025-03-05,7.47
2025-03-06,7.36
2025-03-07,7.36
2025-03-10,7.45
2025-03-11,9.54
2025-03-12,9.55
2025-03-13,8.51
2025-03-14,8.19
2025-03-17,8.38
2025-03-18,8.75
2025-03-19,8.74
2025-03-20,8.58
2025-03-21,8.54
2025-03-24,8.46
2025-03-25,8.5
2025-03-26,8.5
2025-03-27,8.55
2025-03-28,8.39
2025-04-01,8.27
2025-04-02,8.34
2025-04-03,8.38
2025-04-04,12.3
2025-04-07,26.02
2025-04-08,26.49
2025-04-09,27.02
2025-04-10,32.02
2025-04-11,32.33
2025-04-14,32.53
2025-04-15,33.34
2025-04-16,33.54
2025-04-17,33.9
2025-04-21,34.1
2025-04-22,34.25
2025-04-23,33.92
2025-04-24,33.91
2025-04-25,33.92
2025-04-28,33.93
2025-04-29,33.87
2025-04-30,33.83
2025-05-02,33.82
2025-05-05,33.78
2025-05-06,33.79
2025-05-07,33.78
2025-05-08,33.76
2025-05-09,33.84
2025-05-13,33.8
2025-05-14,33.8
2025-05-15,33.86
2025-05-16,33.85
2025-05-19,33.87
2025-05-20,32.63
2025-05-21,21.91
2025-05-22,20.72
2025-05-23,19.13
2025-05-26,12.02
2025-05-27,10.08
2025-05-28,9.87
2025-05-29,8.2
2025-05-30,8.21
2025-06-02,7.09
2025-06-03,6.54
2025-06-04,6.02
2025-06-05,5.45
2025-06-06,5.54
2025-06-09,5.46
2025-06-10,5.34
2025-06-11,5.47
2025-06-12,5.13
2025-06-13,5.17
2025-06-16,5.17
2025-06-17,5.38
2025-06-18,5.46
2025-06-19,5.7
2025-06-20,5.36
2025-06-23,5.36
2025-06-24,5.63
2025-06-25,5.64
2025-06-26,5.7
2025-06-27,5.73
2025-06-30,5.73
2025-07-01,5.98
2025-07-02,6.09
2025-07-03,6.1
2025-07-04,6.08
2025-07-07,6.04
2025-07-08,6.04
2025-07-09,6.05
2025-07-10,5.73
2025-07-11,5.68
2025-07-14,5.77
2025-07-15,5.77
2025-07-16,5.76
2025-07-17,5.93
2025-07-18,6.08
2025-07-21,6.05
2025-07-22,5.79
2025-07-23,5.83
2025-07-24,5.97
2025-07-25,6.12
2025-07-28,6.47
2025-07-29,6.49
2025-07-30,6.01
2025-07-31,7.1
2025-08-01,7.35
2025-08-04,7.65
2025-08-05,7.59
2025-08-06,7.61
2025-08-07,7.62
2025-08-08,7.84
2025-08-11,7.82
2025-08-12,7.89
2025-08-13,8.49
2025-08-14,8.61
2025-08-15,8.91
2025-08-18,9.56
2025-08-19,9.71
2025-08-20,9.66
2025-08-21,9.66
2025-08-22,9.66
2025-08-25,9.65
2025-08-26,9.71
2025-08-27,9.52
2025-08-28,9.34
2025-08-29,9.33
2025-09-01,9.33
2025-09-02,9.32
2025-09-03,8.89
2025-09-04,8.86
2025-09-05,8.74
2025-09-08,8.68
2025-09-09,8.69
2025-09-10,8.5
2025-09-11,8.28
2025-09-12,7.91
2025-09-15,7.93
2025-09-16,7.87
2025-09-17,7.71
2025-09-18,7.62
2025-09-19,7.64
2025-09-22,7.59
2025-09-23,6.69
2025-09-24,6.64
2025-09-25,6.47
2025-09-26,5.62
2025-09-29,5.29
2025-09-30,5.64
2025-10-01,5.79
2025-10-02,7.37
2025-10-03,7.42
2025-10-06,7.3
2025-10-07,7.88
2025-10-08,8.04
2025-10-09,8.15
2025-10-10,8.26
2025-10-13,8.64
2025-10-14,9
2025-10-15,9.03
2025-10-16,9.07
2025-10-17,9.29
2025-10-21,9.89
2025-10-22,9.36
2025-10-23,9.45
2025-10-24,9.4
2025-10-27,9.44
2025-10-28,9.44
2025-10-29,9.41
2025-10-30,9.36
2025-10-31,9.35
2025-11-03,9.35
2025-11-04,9.52
2025-11-05,9.48
2025-11-06,10.26
2025-11-07,10.2
2025-11-10,10.23
2025-11-11,10.57
2025-11-12,10.59
2025-11-13,9.57
2025-11-14,9.82
2025-11-17,9.83
2025-11-18,9.68
2025-11-19,9.61
2025-11-20,9.53
2025-11-21,9.95
2025-11-24,9.71
2025-11-25,9.37
2025-11-26,9.38
2025-11-27,9.3
2025-11-28,9.03
2025-12-01,8.43
2025-12-02,8.42
2025-12-03,8.37
2025-12-04,8.52
2025-12-05,8.47
2025-12-08,8.65
2025-12-09,8.61
2025-12-10,8.61
2025-12-11,8.58
2025-12-12,9.48
2025-12-15,9.3
2025-12-16,9.33
2025-12-17,8.27
2025-12-18,8.28
2025-12-19,8.27
2025-12-22,7.91
2025-12-23,7.94
2025-12-24,7.94
2025-12-25,7.64
2025-12-26,7.63
2025-12-29,7.08
2025-12-30,7.16
2025-12-31,7.22
2026-01-01,6.45
2026-01-02,6.29
2026-01-05,6.29
2026-01-06,7.11
2026-01-07,7.11
2026-01-08,7.17
2026-01-09,7.16
2026-01-12,7.21
2026-01-13,7.47
2026-01-14,7.23
2026-01-15,7.21
2026-01-16,6.81
2026-01-19,7
2026-01-20,7.05
2026-01-21,7.28
2026-01-22,6.24
2026-01-23,7.07
2026-01-26,7.41
2026-01-27,8
2026-01-28,8.09
